provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,last_order_date,last_date_delivered,total_courses,courses_available,courses_available_date,geocoded_address,npi
Olympus Infusions,400 Regis Ave,,Pittsburgh,Allegheny,PA,15236,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-02-17T00:00:00.000,30,,,POINT (-79.955004 40.342882),1932865607.0
SPARTAN PHARMACY LTC,3528 BROWNSVILLE ROAD,,Pittsburgh,Allegheny,PA,15227,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,18,,,POINT (-79.975567 40.374092),1104056522.0
Spartan Pharmacy-Brownsville Road,3526 Brownsville Road,,Pittsburgh,Allegheny,PA,15227,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,60,,,POINT (-79.975565 40.374217),1891706461.0
St. Clair Hospital,1000 Bower Hill Road,"Pittsburgh, PA 15243",Pittsburgh,Allegheny,PA,15243,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,42,,,POINT (-80.066806 40.376879),
THE MEDICINE SHOPPE 0838,20 BAILEY AVENUE #STE.100,,Pittsburgh,Allegheny,PA,15211,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-02-17T00:00:00.000,30,,,,1821497611.0
UPMC/HC PHARMACY,3175 EAST CARSON STREET,,Pittsburgh,Allegheny,PA,15203,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,1236,,,POINT (-79.962158 40.423829),
SYMBRIA RX GREAT LAKES SOUTH LLC,307 23RD STREET EXT. #164,,Sharpsburg,Allegheny,PA,15215,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,6,,,POINT (-79.910306 40.495179),
Curtis Pharmacy - 575 LTC,575 Henderson Ave,,Washington,Allegheny,PA,15201,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,60,,,POINT (-80.267295 40.191888),
Primary Care PHCY SVCS - West Miffl,2027 Lebanon Church Rd,,West Mifflin,Allegheny,PA,15122,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,30,,,POINT (-79.94943 40.348063),1336218270.0
Beaver Health Mart Pharmacy,533 Third St.,,Beaver,Beaver,PA,15009,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,66,,,POINT (-80.303467 40.695815),
Diamond Pharmacy Services,7 Cherry Street,,Leesport,Berks,PA,19533,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,,6,,,POINT (-75.95598 40.447818),
PSH ST JOSEPH MEDICAL CENTER,2500 BERNVILLE RD,PHARMACY,Reading,Berks,PA,19605,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,18,,,POINT (-75.977886 40.37679),
TOWER HEALTH-READING HOSPITAL,420 SOUTH 5TH AVE,,Reading,Berks,PA,19611,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,42,,,POINT (-75.948059 40.329863),
THE GUTHRIE CANCER CTR CLINIC LTD,1 GUTHRIE SQ,,Sayre,Bradford,PA,18840,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,48,,,POINT (-76.519204 41.980904),
DOYLESTOWN HOSPITAL,PHARMACY DEPARTMENT,595 WEST STATE STREET,Doylestown,Bucks,PA,18901,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,48,,,,1225091697.0
Reliant Care Solutions,403 S. Oxford Valley Rd,,Fairless Hills,Bucks,PA,19030,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-03T00:00:00.000,6,,,POINT (-74.853987 40.173006),
ST MARY MEDICAL CENTER,1201 LANGHORNE NEWTOWN RD,ATTN: INPATIENT PHARMACY 1ST FLOOR,Langhorne,Bucks,PA,19047,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-01T00:00:00.000,24,,,POINT (-74.929658 40.2027),
GRAND VIEW HOSPITAL,700 Lawn Avenue,,Sellersville,Bucks,PA,18960,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,6,,,POINT (-75.32448 40.362761),
BUTLER MEMORIAL HOSPITAL,ONE HOSPITAL WAY,,Butler,Butler,PA,16001,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-02-17T00:00:00.000,12,,,,
FALCONER URGENT CARE CRANBERRY TWP,1241 FREEDOM RD,,Cranberry Twp,Butler,PA,16066,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,6,,,POINT (-80.117265 40.6823),
Pharmscript of PA LLC,200 West Kensinger Drive,Suite 600,Cranberry Twp,Butler,PA,16066,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,18,,,POINT (-80.117073 40.711205),
CONEMAUGH MINERS MEDICAL CENTER,290 Haida Avenue,attn: pharmacy,Hastings,Cambria,PA,16646,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,24,,,POINT (-78.705442 40.658864),
CONEMAUGH MEMORIAL MEDICAL CENTER,1086 FRANKLIN STREET,PHARMACY DEPARTMENT,Johnstown,Cambria,PA,15905,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,60,,,POINT (-78.918607 40.304994),1598899387.0
MOUNT NITTANY MEDICAL CENTER,1800 EAST PARK AVENUE,ATTN: MAIN PHARMACY,State College,Centre,PA,16803,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,30,,,POINT (-77.847984 40.820633),
A-Z URGENT CARE LLC,45 S Pine St,,Elverson,Chester,PA,19520,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,24,,,POINT (-75.827328 40.155952),
CHESTER COUNTY HOSPITAL,PHARMACY,701 EAST MARSHALL STREET,West Chester,Chester,PA,19380,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,6,,,,1225698186.0
GRANE RX  WEST CHESTER,550 E UNION ST #STE. B,,West Chester,Chester,PA,19382,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,42,,,POINT (-75.593667 39.960911),
PENN HIGHLANDS CLEARFIELD,809 TURNPIKE AVENUE,,Clearfield,Clearfield,PA,16830,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,6,,,POINT (-78.449999 41.033012),
PENN HIGHLANDS DUBOIS,100 Hospital Avenue,Pharmacy,Dubois,Clearfield,PA,15801,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-02-17T00:00:00.000,12,,,POINT (-78.775736 41.114349),
MEADVILLE MEDICAL CENTER,751 LIBERTY STREET,,Meadville,Crawford,PA,16335,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-03T00:00:00.000,42,,,POINT (-80.146336 41.641787),
Hersheycare Pharmacy,475 W. Governor Road,,Hershey,Dauphin,PA,17033,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,6,,,POINT (-76.661172 40.271712),
PENN STATE HERSHEY MEDICAL CENTER,500 UNIVERSITY DRIVE #300,,Hershey,Dauphin,PA,17033,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,84,,,POINT (-76.674557 40.265932),
MAIN LINE HEALTH-BRYN MAWR HOSPITAL,130 S BRYN MAWR AVE,ATTN: 1ST FLOOR PHARMACY,Bryn Mawr,Delaware,PA,19010,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,66,,,POINT (-75.320412 40.018576),1508971441.0
PENN HIGHLANDS ELK,763 JOHNSONBURG ROAD,PHARMACY,Saint Marys,Elk,PA,15857,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,6,,,POINT (-78.576487 41.426298),
Curtis Pharmacy- Connelsville,802 Vanderbilt St.,,Connellsville,Fayette,PA,15425,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-02-17T00:00:00.000,60,,,POINT (-79.60332 40.018781),1134159536.0
HIGHLANDS HOSPITAL,401 E MURPHY AVE,,Connellsville,Fayette,PA,15425,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-02-17T00:00:00.000,18,,,POINT (-79.586201 40.023375),
UNIONTOWN HOSPITAL,500 W BERKELEY ST,,Uniontown,Fayette,PA,15401,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,6,,,POINT (-79.737546 39.901938),
Keystone Community Health Services,111 Chambers Hill Drive,Suite 102,Chambersburg,Franklin,PA,17201,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-02-17T00:00:00.000,18,,,,
WELLSPAN CHAMBERSBURG HOSPITAL,112 NORTH 7TH STREET,PHARMACY,Chambersburg,Franklin,PA,17201,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,6,,,POINT (-77.647781 39.934359),
WAYNESBORO HOSPITAL,501 EAST MAIN STREET,,Waynesboro,Franklin,PA,17268-0000,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-02-17T00:00:00.000,24,,,POINT (-77.57045 39.751804),
Washington Health System - Greene,350 Bonar Ave,Attn:  Pharmacy Department,Waynesburg,Greene,PA,15370,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-02-17T00:00:00.000,24,,,POINT (-80.173929 39.900605),
PENN HIGHLANDS HUNTINGDON,1225 WARM SPRINGS AVENUE,2ND FLOOR-PHARMACY DEPT,Huntingdon,Huntingdon,PA,16652,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,30,,,POINT (-78.013908 40.493656),
Diamond Pharmacy Services,645 Kolter Drive,,Indiana,Indiana,PA,15701,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,24,,,POINT (-79.17264 40.608774),
INDIANA REGIONAL MEDICAL CENTER,835 Hospital Road,835 HOSPITAL ROAD,Indiana,Indiana,PA,15701,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,42,,,POINT (-79.15894 40.608302),
Guardian Healthcare Pharmacy,123 Brubaker Road,,Brockway,Jefferson,PA,15824,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,30,,,POINT (-78.769555 41.19637),1316952948.0
PENN HIGHLANDS BROOKVILLE,100 HOSPITAL ROAD,ATTN: PHARMACY,Brookville,Jefferson,PA,15825,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,12,,,POINT (-79.092884 41.156473),
Medicus Urgent Care,1208 Oneill Hwy,,Dunmore,Lackawanna,PA,18512,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,,6,,,POINT (-75.619928 41.435007),
Wright Center for Community Health,5 S Washington Avenue,,Jermyn,Lackawanna,PA,18433,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,24,,,POINT (-75.547511 41.516304),
MOSES TAYLOR HOSPITAL,700 Quincy Avenue,ATTN: PHARMACY DEPARTMENT,Scranton,Lackawanna,PA,18510,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,30,,,POINT (-75.650814 41.410675),
NOCKLEY FAMILY PHARMACY-SCRANTON,1150 S MAIN STREET,,Scranton,Lackawanna,PA,18504,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,,6,,,POINT (-75.724758 41.375695),
Omnicare of Scranton,2400 Stafford Avenue,Suite 800,Scranton,Lackawanna,PA,18505,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,6,,,POINT (-75.674865 41.376991),
WRIGHT CTR FOR COM HLTH SCRNTN PRAC,501 S WASHINGTON AVENUE #1000,,Scranton,Lackawanna,PA,18505,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,18,,,POINT (-75.670148 41.402074),
WELLSPAN EPHRATA COMMUNITY HOSPITAL,169 MARTIN AVENUE,Pharmacy Dept.,Ephrata,Lancaster,PA,17522,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,90,,,POINT (-76.184337 40.187052),
LGH-LANCASTER GENERAL HOSPITAL,555 N. DUKE ST,PHARMACY DEPT,Lancaster,Lancaster,PA,17602,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-01T00:00:00.000,24,,,POINT (-76.305328 40.046975),
Union Community Care,304 North Water Street,,Lancaster,Lancaster,PA,17603,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,6,,,POINT (-76.309448 40.043134),
WELLSPAN GOOD SAMARITAN HOSPITAL,252 S 4TH STREET,INPATIENT PHARMACY DEPT.,Lebanon,Lebanon,PA,17042,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,24,,,POINT (-76.417336 40.335914),
Heartland Pharmacy of PA LLC,7010 Snowdrift Road,,Allentown,Lehigh,PA,18106,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,6,,,POINT (-75.610725 40.586999),1013022656.0
LEHIGH VALLEY HOSPITAL CEDAR CREST,2024 LEHIGH ST #600,,Allentown,Lehigh,PA,18103,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-01T00:00:00.000,36,,,POINT (-75.480763 40.574019),1992261382.0
Phoebe Services Pharmacy-Allentown,6520 Stonegate Dr,,Allentown,Lehigh,PA,18106,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,12,,,POINT (-75.606479 40.595688),1578641585.0
Llewellyns Pharmacy,703 Main St.,,Avoca,Luzerne,PA,18641,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-02-17T00:00:00.000,30,,,POINT (-75.741816 41.337966),
NOCKLEY FAMILY PHARMACY-HANOVER,1198 S MAIN STREET,,Hanover Township,Luzerne,PA,18706,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,,6,,,POINT (-75.914039 41.229119),
Kaleida Health Bradford Reg Med Ctr,116 Interstate Parkway,,Bradford,Mckean,PA,16701,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,30,,,POINT (-78.66065 41.961592),1578569885.0
Omnicare King of Prussia,600 Allendale Road,,King Of Prussia,Montgomery,PA,19406,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,6,,,POINT (-75.394986 40.098928),
HOLY REDEEMER HOSP AND MED CNTR,PHARMACY,1648 HUNTINGDON PIKE,Meadowbrook,Montgomery,PA,19046,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,54,,,,
WELLNESS PHARMACY SERVICES,1427 HORSHAM ROAD,MANOR HOUSE,North Wales,Montgomery,PA,19454,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,24,,,POINT (-75.20773 40.225139),
GEISINGER MEDICAL CENTER,100 N ACADEMY AVENUE,PHARMACY,Danville,Montour,PA,17822,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,468,,,POINT (-76.603393 40.966741),
SLUHHN-BETHLEHEM,801 OSTRUM ST,ATTN: INPATIENT PHARMACY,Bethlehem,Northampton,PA,18015,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,312,,,POINT (-75.392507 40.608697),
Abraham Reuven Lehman MD,6030 Drexel Road,,Philadelphia,Philadelphia,PA,19131,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-02-17T00:00:00.000,12,,,POINT (-75.247223 39.988485),
HN0040 - TUHS - MAIN HOSP,3401 N BROAD ST,,Philadelphia,Philadelphia,PA,19140,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,30,,,POINT (-75.152105 40.005105),
HN0080 - CHOP- MAIN HOSP - INPAT,3401 CIVIC CENTER BLVD,PHARMACY,Philadelphia,Philadelphia,PA,19104,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,6,,,POINT (-75.192955 39.94847),
HN2040 - A EINSTEIN MED CTR - INPAT,5501 OLD YORK RD,LEVY- 1ST FL,Philadelphia,Philadelphia,PA,19141,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,18,,,POINT (-75.144683 40.037),
HN4060 - UPHS A MAIN HOSPITAL,3400 SPRUCE ST,SILVERSTEIN,Philadelphia,Philadelphia,PA,19104,0173-0901-86,Sotrovimab,2022-02-17T00:00:00.000,2022-02-22T00:00:00.000,156,,,POINT (-75.19274 39.95046),
HN5000 - UPHS - PENN PRESBY HOSP,51 N 39th Street,,Philadelphia,Philadelphia,PA,19104,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,114,,,POINT (-75.199512 39.957478),
P10810 - TANG PHARMACY,5925 N 5TH ST,,Philadelphia,Philadelphia,PA,19120,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-01T00:00:00.000,210,,,POINT (-75.129356 40.041664),
ST. CHRISTOPHERS HOSPITAL PHARMACY,St. Christophers Hosp for Children,160 E. Erie Avenue,Philadelphia,Philadelphia,PA,19134,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,12,,,,
Urgent Infusion Center,7452 Ogontz Ave,,Phildelphia,Philadelphia,PA,19138,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,18,,,POINT (-75.156866 40.068956),
LAKOTA HEALTH CARE FAMILY PRACTICE,2489 US 6 #SUITE 7,,Hawley,Pike,PA,18428,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,6,,,POINT (-75.178937 41.447081),
MORRIS DRUG,15 EAST CENTRE ST,,Mahanoy City,Schuylkill,PA,17948,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-03T00:00:00.000,6,,,POINT (-76.141312 40.812802),
WINDBER MEDICAL CENTER/ Chan Soon,600 SOMERSET AVE,,Windber,Somerset,PA,15963,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,18,,,POINT (-78.837917 40.242123),
BARNES KASSON CO HOSP PHARMACY,2872 TURNPIKE STREET,,Susquehanna,Susquehanna,PA,18847,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,6,,,POINT (-75.59396 41.946888),
EVANGELICAL COMMUNITY HOSPITAL,1 HOSPITAL DRIVE,PHARMACY,Lewisburg,Union,PA,17837,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,66,,,POINT (-76.885857 40.980223),
Jeffreys Drug Store,1 North Central Ave,,Canonsburg,Washington,PA,15317,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-02-17T00:00:00.000,60,,,POINT (-80.186383 40.258423),1831102912.0
SOUTHWEST MEDICAL CENTER,1200 MCKEAN AVENUE,Suite 104,Charleroi,Washington,PA,15022,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-01T00:00:00.000,30,,,POINT (-79.904417 40.144715),
Curtis Pharmacy,305 Main Street,Box K,Claysville,Washington,PA,15323,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,258,,,POINT (-80.410052 40.117929),
Curtis Pharmacy - 305 LTC,305 Main St,Box K,Claysville,Washington,PA,15323,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-02-17T00:00:00.000,42,,,POINT (-80.410052 40.117929),
MONONGAHELA VALLEY HOSPITAL,1163 COUNTRY CLUB ROAD,,Monongahela,Washington,PA,15063,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,36,,,POINT (-79.916334 40.181842),
HLTHDIRECT INSTITU PHARM SVCS-1127,1100 WEST CHESTNUT ST #200,,Washington,Washington,PA,15301,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,6,,,POINT (-80.267694 40.167054),
WASHINGTON HOSPITAL,WASHINGTON HOSPITAL PHARMACY,155 WILSON AVENUE,Washington,Washington,PA,15301,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,6,,,,
HONESDALE FAMILY HEALTH CENTER,600 MAPLE AVE,STE 2,Honesdale,Wayne,PA,18431,0173-0901-86,Sotrovimab,2022-02-15T00:00:00.000,2022-02-17T00:00:00.000,18,,,POINT (-75.268003 41.575428),
Wayne Memorial Community Health Cen,1839 Fair Avenue,,Honesdale,Wayne,PA,18431,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,18,,,POINT (-75.262507 41.589442),
EXCELA HEALTH WESTMORELAND HOSPITAL,532 WEST PITTSBURGH STREET,DEPARTMENT OF PHARMACY,Greensburg,Westmoreland,PA,15601,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,24,,,POINT (-79.555426 40.301303),
EXCELA HEALTH LATROBE HOSPITAL,ONE MELLON WAY,ATTN PHARMACY,Latrobe,Westmoreland,PA,15650,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,24,,,,
EXCELA HEALTH FRICK HOSPITAL,508 SOUTH CHURCH STREET,ATTN PHARMACY,Mount Pleasant,Westmoreland,PA,15666,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,18,,,POINT (-79.547933 40.145794),
Brockie Pharmatech,209 N Beaver St,,York,York,PA,17401,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,12,,,POINT (-76.731104 39.964672),
WELLSPAN YORK HOSPITAL,1001 S. Geroge St.,7TH FLR INPATIENT PHARMACY,York,York,PA,17403,0173-0901-86,Sotrovimab,2022-03-07T00:00:00.000,2022-03-02T00:00:00.000,60,,,POINT (-76.72045 39.946523),
Wellspan Infusion,304 St. Charles Way,,York,York,PA,17402,0173-0901-86,Sotrovimab,2022-02-28T00:00:00.000,2022-03-02T00:00:00.000,12,,,POINT (-76.693696 39.928548),
BELAU NATIONAL HOSP. DH,Belau National Hos. Pharmacy Dept.,6027 One Hospital Rd,Koror,Palau,PW,96940,0173-0901-86,Sotrovimab,2022-02-24T00:00:00.000,2022-03-01T00:00:00.000,96,,,,
ALERT AMBULANCE SERVICE,60 ALHAMBRA ROAD SUITE 2,,Warwick,Kent,RI,02886,0173-0901-86,Sotrovimab,2022-02-21T00:00:00.000,2022-02-23T00:00:00.000,198,,,POINT (-71.440329 41.728312),
PHARMERICA,83 VERMONT AVE,UNIT 1,Warwick,Kent,RI,02888,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,12,,,POINT (-71.4417 41.740047),1265465843.0
ATMED TREATMENT CENTER; INC.,1524 ATWOOD AVENUE,SUITE 122,Johnston,Providence,RI,02919,0173-0901-86,Sotrovimab,2022-02-21T00:00:00.000,2022-02-23T00:00:00.000,30,,,POINT (-71.500073 41.827677),1559490151.0
HASBRO AND RI HOSPITAL INPATIENT,593 EDDY STREET,PHARMACY,Providence,Providence,RI,02903,0173-0901-86,Sotrovimab,2022-02-16T00:00:00.000,2022-02-18T00:00:00.000,24,,,POINT (-71.407066 41.811792),
ABBEVILLE AREA MEDICAL CENTER,420 Thomson Circle,,Abbeville,Abbeville,SC,29620,0173-0901-86,Sotrovimab,2022-02-25T00:00:00.000,2022-03-01T00:00:00.000,36,,,POINT (-82.380191 34.156135),
ANMED HEALTH,800 N FANT ST,,Anderson,Anderson,SC,29621-5708,0173-0901-86,Sotrovimab,2022-02-18T00:00:00.000,2022-02-23T00:00:00.000,18,,,POINT (-82.647382 34.511157),1417919531.0
SIRI CANCER BLOOD AND INFUSION CENT,2508 N MAIN STREET,STE-G,Anderson,Anderson,SC,29621,0173-0901-86,Sotrovimab,2022-03-04T00:00:00.000,2022-03-08T00:00:00.000,48,,,POINT (-82.66063 34.529136),
BEAUFORT MEMORIAL HOSP - INFECT DIS,955 Ribaut Road,,Beaufort,Beaufort,SC,29902,0173-0901-86,Sotrovimab,2022-02-18T00:00:00.000,2022-02-23T00:00:00.000,30,,,POINT (-80.688547 32.416512),
MEDICAL UNIVERSITY OF SOUTH CAROLIN,169 ASHLEY AVE,Room 161,Charleston,Charleston,SC,29425-8908,0173-0901-86,Sotrovimab,2022-02-25T00:00:00.000,2022-03-01T00:00:00.000,318,,,POINT (-79.946542 32.785322),
ROPER HOSPITAL (RSFH),316 CALHOUN ST,ATTN. 2nd Floor Pharmacy,Charleston,Charleston,SC,29401-1113,0173-0901-86,Sotrovimab,2022-02-25T00:00:00.000,2022-03-01T00:00:00.000,66,,,POINT (-79.948734 32.782372),
RSFH Moncks Corner Medical Plaza,3500 N Hwy 17,ATTN: Pharmacy,Mount Pleasant,Charleston,SC,29466,0173-0901-86,Sotrovimab,2022-02-22T00:00:00.000,2022-02-25T00:00:00.000,12,,,POINT (-79.7679 32.877082),
MCLEOD HEALTH CLARENDON HOSPITAL,10 East Hospital Street,,Manning,Clarendon,SC,29102,0173-0901-86,Sotrovimab,2022-03-01T00:00:00.000,2022-03-04T00:00:00.000,18,,,POINT (-80.211853 33.687867),
CARESOUTH - HARTSVILLE MEDICAL,1268 S 4TH ST,STE B,Hartsville,Darlington,SC,29550-0703,0173-0901-86,Sotrovimab,2022-03-04T00:00:00.000,2022-03-08T00:00:00.000,282,,,POINT (-80.059966 34.3578),
MCLEOD REGIONAL MED CNTR - CHEVES,555 E CHEVES ST,,Florence,Florence,SC,29506-2617,0173-0901-86,Sotrovimab,2022-03-04T00:00:00.000,2022-03-08T00:00:00.000,240,,,POINT (-79.758796 34.195931),
MUSC HEALTH FLORENCE MEDICAL CENTER,805 PAMPLICO HWY,SUITE 200 2ND FLOOR PHARMACY,Florence,Florence,SC,29505-6047,0173-0901-86,Sotrovimab,2022-03-04T00:00:00.000,2022-03-02T00:00:00.000,54,,,POINT (-79.7542 34.158789),
TIDELANDS GEORGETOWN MEM HOSP,606 Black River Road,,Georgetown,Georgetown,SC,29440,0173-0901-86,Sotrovimab,2022-02-18T00:00:00.000,2022-02-23T00:00:00.000,30,,,POINT (-79.28556 33.379569),
TIDELANDS WACCAMAW COM HOSPITAL,4070 HIGHWAY 17,,Murrells Inlet,Georgetown,SC,29576,0173-0901-86,Sotrovimab,2022-02-25T00:00:00.000,2022-03-02T00:00:00.000,24,,,POINT (-79.040991 33.560002),
ST FRANCIS HOSPITAL INC (Downtown),1 St Francis Dr,,Greenville,Greenville,SC,29601,0173-0901-86,Sotrovimab,2022-02-25T00:00:00.000,2022-02-23T00:00:00.000,42,,,,
PRISMA HEALTH PHARMACY SERVICES CEN,Prisma Health Pharmacy Services Cen,1071 Holland Dr.,Simpsonville,Greenville,SC,29681,0173-0901-86,Sotrovimab,2022-03-04T00:00:00.000,2022-03-08T00:00:00.000,468,,,,
