State Date       Time   Providers Details
TX    2022-02-18 15-54  +2        ['TX,Amarillo,79107,Amarillo Public Health', 'TX,Montgomery,77356,Brookshires Pharmacy 73 Montgomery']
TX    2022-02-18 16-04  +70       ['TX,Abilene,79603,United Pharmacy', 'TX,Abilene,79606,Hendrick Medical Center South', 'TX,Alice,78332,Walgreens Store #10231', 'TX,Amarillo,79103,Walmart Pharmacy #822', 'TX,Amarillo,79109,Walmart Pharmacy #7349', 'TX,Arlington,76010,Primecare Pharmacy', 'TX,Arlington,76010,Walgreens Store #03941', 'TX,Arlington,76012,Kroger Pharmacy 03500543', 'TX,Athens,75751,Walgreens Store #09410', 'TX,Austin,78705,38Th Street Pharmacy', 'TX,Austin,78748,Walgreens Store #13444', 'TX,Baytown,77521,Walmart Pharmacy #194', 'TX,Beaumont,77706,Walgreens Store #03796', 'TX,Bellmead,76705,Heb Pharmacy 557', 'TX,Boerne,78006,Walgreens Store #05765', 'TX,Brenham,77833,Heb Pharmacy 414', 'TX,Burnet,78611,Walgreens Store #12449', 'TX,Cleveland,77327,Brookshires Pharmacy 16', 'TX,Cleveland,77327,Walgreens Store #11814', 'TX,College Station,77845,Baylor Health 276', 'TX,College Station,77845,Walgreens Store #15586', 'TX,Conroe,77301,Walgreens Store #12165', 'TX,Dallas,75211,Walgreens Store #03956', 'TX,Dallas,75224,Hampton Apothecary Lp', 'TX,Dallas,75227,Walmart Pharmacy #3015', 'TX,Dallas,75230,Metroplex Vital Care', 'TX,Decatur,76234,Wise Health System', 'TX,Denton,76205,Kroger Pharmacy 03500586', 'TX,Denton,76209,Denton Apothecary Lp', 'TX,Desoto,75115,Walmart Pharmacy #3432', 'TX,Dripping Springs,78620,Walgreens Store #12029', 'TX,El Paso,79925,Walgreens Store #01293', 'TX,El Paso,79935,Walmart Pharmacy #512', 'TX,Fort Worth,76104,Jps Hospital Inpatient Pharmacy', 'TX,Fort Worth,76108,Sav-On Pharmacy', 'TX,Fort Worth,76123,Better Health Pharmacy', 'TX,Georgetown,78628,Walgreens Store #12569', 'TX,Harlingen,78550,Heb Pharmacy 168', 'TX,Horizon City,79928,Walmart Pharmacy #3136', 'TX,Houston,77005,Walgreens Store #04745', 'TX,Houston,77023,Walmart Pharmacy #5612', 'TX,Houston,77030,Chi St Lukes Health Baylor Med Ctr', 'TX,Houston,77077,Kroger Pharmacy 03400349', 'TX,Irving,75060,Kroger Pharmacy 03500495', 'TX,Katy,77493,Brookshire Brothers Pharmacy 9', 'TX,Katy,77494,Walgreens Store #15681', 'TX,Lakeway,78738,Walgreens Store #07023', 'TX,Laredo,78041,Walgreens Store #11816', 'TX,Lubbock,79407,Market Street Pharmacy', 'TX,Lubbock,79415,Amigos Pharmacy', 'TX,Lubbock,79423,Market Street Pharmacy', 'TX,Lubbock,79423,Walmart Pharmacy #861', 'TX,Lubbock,79424,Walmart Pharmacy #4299', 'TX,Mcallen,78503,Walgreens Store #09449', 'TX,Mesquite,75149,Walmart Pharmacy #789', 'TX,Nacogdoches,75961,Brookshires Pharmacy 42', 'TX,Odessa,79764,Walgreens Store #06715', 'TX,Plano,75093,Market Street Pharmacy', 'TX,Portland,78374,Walgreens Store #16030', 'TX,Rankin,79778,Rankin County Hospital District', 'TX,Richardson,75081,Sav-On Pharmacy', 'TX,Round Rock,78664,Heb Pharmacy 591', 'TX,San Angelo,76903,Shannon Pharmacy', 'TX,Sherman,75092,Sherman Apothecary Lp', 'TX,Sinton,78387,Moores Pharmacy', 'TX,Spring,77381,Kroger Pharmacy 03400316', 'TX,Sugar Land,77478,Kroger Pharmacy 03400375', 'TX,Tyler,75703,Brookshire Grocery Company', 'TX,Victoria,77904,Walmart Pharmacy #330', 'TX,Wichita Falls,76302,Walmart Pharmacy #414']
TX    2022-02-22 09-09  +1        ['TX,Fort Worth,76102,Renue Rx 4 Sundance']
TX    2022-02-22 09-09  -97       ['TX,Abilene,79603,United Pharmacy', 'TX,Abilene,79606,Hendrick Medical Center South', 'TX,Alice,78332,Walgreens Store #10231', 'TX,Amarillo,79103,Walmart Pharmacy #822', 'TX,Amarillo,79106,V17 504 Amarillo, Tx', 'TX,Arlington,76010,Primecare Pharmacy', 'TX,Arlington,76010,Walgreens Store #03941', 'TX,Arlington,76012,Kroger Pharmacy 03500543', 'TX,Athens,75751,Walgreens Store #09410', 'TX,Austin,78705,38Th Street Pharmacy', 'TX,Austin,78752,Walgreens Store #05160', 'TX,Austin,78757,Walgreens Store #11271', 'TX,Beaumont,77706,Walgreens Store #03796', 'TX,Bellmead,76705,Heb Pharmacy 557', 'TX,Big Spring,79720,V17 519 Big Spring, Tx', 'TX,Boerne,78006,Walgreens Store #05765', 'TX,Brenham,77833,Heb Pharmacy 414', 'TX,Cedar Park,78613,Randalls Pharmacy', 'TX,Cleveland,77327,Brookshires Pharmacy 16', 'TX,Cleveland,77327,Walgreens Store #11814', 'TX,College Station,77845,Baylor Health 276', 'TX,College Station,77845,Walgreens Store #15586', 'TX,Conroe,77301,Walgreens Store #12165', 'TX,Conroe,77304,Kroger Pharmacy 03400136', 'TX,Corpus Christi,78405,V17 740Gc Corpus Cristi (Opc), Tx', 'TX,Cypress,77433,Kroger Pharmacy 03400115', 'TX,Cypress,77433,Kroger Pharmacy 03400352', 'TX,Dallas,75211,Walgreens Store #03956', 'TX,Dallas,75216,V17 549 Dallas, Tx', 'TX,Dallas,75224,Hampton Apothecary Lp', 'TX,Dallas,75227,Walmart Pharmacy #3015', 'TX,Dallas,75235,Kroger Pharmacy 03500509', 'TX,Dallas,75248,Kroger Pharmacy 03500689', 'TX,Decatur,76234,Wise Health System', 'TX,Denton,76205,Kroger Pharmacy 03500586', 'TX,Denton,76209,Denton Apothecary Lp', 'TX,Desoto,75115,Walmart Pharmacy #3432', 'TX,Dripping Springs,78620,Walgreens Store #12029', 'TX,Duncanville,75116,Kroger Pharmacy 03500527', 'TX,El Paso,79925,Walgreens Store #01293', 'TX,El Paso,79930,V17 756 El Paso Opc, Tx', 'TX,Flower Mound,75028,Kroger Pharmacy 03500456', 'TX,Fort Worth,76102,Renue Rx 4', 'TX,Fort Worth,76104,Jps Hospital Inpatient Pharmacy', 'TX,Fort Worth,76108,Sav-On Pharmacy', 'TX,Fort Worth,76123,Better Health Pharmacy', 'TX,Frisco,75034,Kroger Pharmacy 03500547', 'TX,Galveston,77551,Randalls Pharmacy', 'TX,Georgetown,78628,Walgreens Store #12569', 'TX,Harlingen,78550,Heb Pharmacy 168', 'TX,Horizon City,79928,Walmart Pharmacy #3136', 'TX,Houston,77005,Walgreens Store #04745', 'TX,Houston,77023,Walmart Pharmacy #5612', 'TX,Houston,77025,Kelsey Pharmacy (Ks Pharm Llc)', 'TX,Houston,77030,Chi St Lukes Health Baylor Med Ctr', 'TX,Houston,77044,Kroger Pharmacy 03400128', 'TX,Houston,77055,Kroger Pharmacy 03400346', 'TX,Houston,77064,Kroger Pharmacy 03400739', 'TX,Houston,77077,Kroger Pharmacy 03400349', 'TX,Houston,77083,Kroger Pharmacy 03400347', 'TX,Houston,77083,Walgreens Store #03661', 'TX,Humble,77338,Kroger Pharmacy 03400190', 'TX,Humble,77396,Kroger Pharmacy 03400367', 'TX,Irving,75060,Kroger Pharmacy 03500495', 'TX,Katy,77493,Brookshire Brothers Pharmacy 9', 'TX,Katy,77494,Kroger Pharmacy 03400733', 'TX,Katy,77494,Walgreens Store #15681', 'TX,Lakeway,78738,Walgreens Store #07023', 'TX,Laredo,78041,Walgreens Store #11816', 'TX,League City,77573,Randalls Pharmacy', 'TX,Longview,75601,Kroger Pharmacy 03500959', 'TX,Lubbock,79407,Market Street Pharmacy', 'TX,Lubbock,79415,V17 504By Lubbock (Opc), Tx', 'TX,Lubbock,79423,Market Street Pharmacy', 'TX,Lubbock,79423,Walmart Pharmacy #861', 'TX,Lubbock,79424,Walmart Pharmacy #4299', 'TX,Mcallen,78503,Walgreens Store #09449', 'TX,Mesquite,75149,Walmart Pharmacy #789', 'TX,Nacogdoches,75961,Brookshires Pharmacy 42', 'TX,Orange,77630,Kroger Pharmacy 03400950', 'TX,Plano,75093,Market Street Pharmacy', 'TX,Portland,78374,Walgreens Store #16030', 'TX,Rankin,79778,Rankin County Hospital District', 'TX,Richardson,75081,Sav-On Pharmacy', 'TX,Round Rock,78664,Heb Pharmacy 591', 'TX,Sachse,75048,Kroger Pharmacy 03500461', 'TX,San Angelo,76903,Shannon Pharmacy', 'TX,Sherman,75090,Kroger Pharmacy 03500824', 'TX,Sherman,75092,Sherman Apothecary Lp', 'TX,Sinton,78387,Moores Pharmacy', 'TX,Spring,77381,Kroger Pharmacy 03400316', 'TX,Sugar Land,77478,Kroger Pharmacy 03400375', 'TX,Temple,76504,V17 674 Temple, Tx', 'TX,Tyler,75703,Brookshire Grocery Company', 'TX,Victoria,77904,Walmart Pharmacy #330', 'TX,Wichita Falls,76302,Walmart Pharmacy #414', 'TX,Willis,77318,Kroger Pharmacy 03400014']
TX    2022-02-24 09-51  +3        ['TX,Cedar Park,78613,Randalls Pharmacy', 'TX,Flower Mound,75028,Kroger Pharmacy 03500456', 'TX,Houston,77083,Walgreens Store #03661']
TX    2022-02-24 09-51  -1        ['TX,Dallas,75230,Metroplex Vital Care']
TX    2022-03-03 09-56  +145      ['TX,Abilene,79601,Abilene Taylor Co Public Hlth Distr', 'TX,Abilene,79601,Hendrick Pharmacy On Ambler', 'TX,Alton,78573,Richards Pharmacy', 'TX,Amarillo,79101,Martin Tipton Pharmacy', 'TX,Amarillo,79103,Sams Pharmacy #8279', 'TX,Amarillo,79103,Walgreens Store #13010', 'TX,Amarillo,79106,Jerry Hodge Pharmacy-Heal The City', 'TX,Amarillo,79118,Walmart Pharmacy #4464', 'TX,Amarillo,79119,Walmart Pharmacy #755', 'TX,Aransas Pass,78336,Walmart Pharmacy #458', 'TX,Austin,78703,Tarrytown Pharmacy', 'TX,Austin,78752,Walgreens Store #05160', 'TX,Austin,78753,Walgreens Store #09679', 'TX,Austin,78759,Walgreens Store #04134', 'TX,Ballinger,76821,Keel Drug (Ballinger Mem Hosp Dist)', 'TX,Beaumont,77701,Sams Pharmacy #8275', 'TX,Bellaire,77401,Walgreens Store #05835', 'TX,Brookshire,77423,Brookshires Pharmacy 40', 'TX,Brownsville,78521,Walmart Pharmacy #1000', 'TX,Bryan,77802,Chi St Joseph Hospital Meditech', 'TX,Bullard,75757,Brookshire Grocery Company', 'TX,Caldwell,77836,Walmart Pharmacy #567', 'TX,Canyon,79015,Walmart Pharmacy #793', 'TX,Carrizo Springs,78834,Walmart Pharmacy #1046', 'TX,Carrollton,75010,Happy Pharmacy', 'TX,Cleveland,77327,Brookshires Pharmacy 16', 'TX,Cleveland,77327,Walmart Pharmacy #249', 'TX,Commerce,75428,Walmart Pharmacy #240', 'TX,Corsicana,75110,P And S Rexall Pharmacy Inc', 'TX,Cypress,77433,Memorial Hermann Cypress Pharmacy', 'TX,Dallas,75211,Walgreens Store #03956', 'TX,Dallas,75220,Sams Pharmacy #8248', 'TX,Dallas,75228,Walmart Pharmacy #2667', 'TX,Dallas,75228,Walmart Pharmacy #5021', 'TX,Dallas,75235,Kroger Pharmacy 03500509', 'TX,Dallas,75237,Sams Pharmacy #8282', 'TX,Dallas,75243,Walmart Pharmacy #2427', 'TX,Del Rio,78840,Walmart Pharmacy #447', 'TX,Denton,76201,Sams Pharmacy #4905', 'TX,Denton,76201,Walmart Pharmacy #4627', 'TX,Denton,76210,Community Pharmacy Denton', 'TX,Desoto,75115,Walmart Pharmacy #7232', 'TX,Eastland,76448,Love Oak Pharmacy', 'TX,El Campo,77437,Walmart Pharmacy #344', 'TX,El Paso,79907,Umc El Paso Ysleta Pharmacy', 'TX,El Paso,79924,Sams Pharmacy #6246', 'TX,El Paso,79930,The Medicine Shoppe #1736', 'TX,Electra,76360,Goldsmiths Drug', 'TX,Elgin,78621,Walmart Pharmacy #3170', 'TX,Fabens,79838,Umc El Paso Fabens Pharmacy', 'TX,Flint,75762,Brookshire Grocery Company', 'TX,Frisco,75034,Kroger Pharmacy 03500547', 'TX,Galveston,77551,Randalls Pharmacy', 'TX,Garland,75042,Total Pharmacy Ennis', 'TX,Harlingen,78550,Petes Pharmacy', 'TX,Harlingen,78550,Rgv Hometown Pharmacy Pllc', 'TX,Hempstead,77445,Walmart Pharmacy #951', 'TX,Hidalgo,78557,Walmart Pharmacy #3567', 'TX,Hillsboro,76645,Walmart Pharmacy #211', 'TX,Horizon City,79928,Walmart Pharmacy #3136', 'TX,Houston,77004,Proscript America Pharmacy', 'TX,Houston,77007,Ipharma Pharmacy', 'TX,Houston,77009,Casa De Amigos Hlth Ctr Harris Hlth', 'TX,Houston,77009,Thomas Street Hlth Ctr Harris Hlth', 'TX,Houston,77012,Gulfgate Health Center Harris Hlth', 'TX,Houston,77015,Sams Pharmacy #8281', 'TX,Houston,77028,Settegast Health Center Harris Hlth', 'TX,Houston,77037,Walmart Pharmacy #1279', 'TX,Houston,77054,Texas Rx Solutions Compounding Pha', 'TX,Houston,77055,Walmart Pharmacy #3640', 'TX,Houston,77071,Walmart Pharmacy #3542', 'TX,Houston,77074,Vallbona Health Center Harris Hlth', 'TX,Houston,77075,Walmart Pharmacy #3425', 'TX,Houston,77081,Sams Pharmacy #4769', 'TX,Humble,77338,Sams Pharmacy #6367', 'TX,Humble,77338,Squatty Lyons Health Ctr Harris Hlt', 'TX,Humble,77396,Kroger Pharmacy 03400367', 'TX,Humble,77396,Walmart Pharmacy #4298', 'TX,Huntsville,77340,Brookshires Pharmacy 33 Huntsville', 'TX,Iowa Park,76367,Iowa Park Pharmacy', 'TX,Keller,76244,Compass Pharmacy', 'TX,Kemp,75143,Kemp Family Pharmacy', 'TX,Kountze,77625,Brookshires Pharmacy 36 Kountze', 'TX,La Joya,78560,Saenz Medical Pharmacy Of Penitas', 'TX,La Marque,77568,Sams Pharmacy #8190', 'TX,League City,77573,Utmb League City', 'TX,Liberty,77575,Walmart Pharmacy #1186', 'TX,Lindale,75771,Brookshire Grocery Company', 'TX,Livingston,77351,Brookshires Pharmacy 21', 'TX,Longview,75601,Kroger Pharmacy 03500959', 'TX,Longview,75604,Brookshire Grocery Company', 'TX,Longview,75604,Walmart Pharmacy #399', 'TX,Lubbock,79413,Highland Pharmacy', 'TX,Lubbock,79424,Walmart Pharmacy #6898', 'TX,Lufkin,75904,Brookshires Pharmacy 25', 'TX,Lufkin,75904,Walmart Pharmacy #140', 'TX,Magnolia,77354,Brookshires Pharmacy 48', 'TX,Magnolia,77354,Magnolia Pharmacy', 'TX,Magnolia,77354,Triumph Pharmacy', 'TX,Mcallen,78501,A-Class Pharmacy Llc', 'TX,Mcallen,78503,Saenz Medical Pharmacy Ridge Inc', 'TX,Mcallen,78503,Walmart Pharmacy #397', 'TX,Mcallen,78504,Saenz Medical Pharmacy Nolana Inc', 'TX,Mckinney,75069,Sams Pharmacy #4906', 'TX,Mckinney,75069,Walmart Pharmacy #206', 'TX,Orange,77630,Kroger Pharmacy 03400950', 'TX,Palmhurst,78573,Walmart Pharmacy #3320', 'TX,Pasadena,77506,Strawberry Health Ctr Harris Health', 'TX,Pharr,78577,R And L Pharmacy', 'TX,Plainview,79072,Walmart Pharmacy #927', 'TX,Port Arthur,77640,Walmart Pharmacy #408', 'TX,Quinlan,75474,Brookshire Grocery Company', 'TX,Richardson,75081,Sav-On Pharmacy', 'TX,Rowlett,75088,Healthpro Pharmacy And Wellness Cen', 'TX,Sachse,75048,Sachse Discount Pharmacy', 'TX,San Angelo,76903,Walmart Pharmacy #7281', 'TX,San Antonio,78212,Cbk Pharmacy', 'TX,San Antonio,78223,Sams Pharmacy #4939', 'TX,San Antonio,78224,Sams Pharmacy #8264', 'TX,San Antonio,78229,Sams Pharmacy #8227', 'TX,San Antonio,78229,Uhssa University Hospital', 'TX,San Antonio,78229,Walmart Pharmacy #1235', 'TX,San Antonio,78245,Walmart Pharmacy #2239', 'TX,San Antonio,78245,Walmart Pharmacy #5290', 'TX,San Augustine,75972,Chi St Lukes San Augustine', 'TX,San Juan,78589,Walgreens Store #10550', 'TX,San Marcos,78666,Sams Pharmacy #4958', 'TX,Sherman,75090,Sams Pharmacy #6350', 'TX,Silsbee,77656,Walmart Pharmacy #383', 'TX,Somerville,77879,Brookshires Pharmacy 65', 'TX,Sugar Land,77478,Chi St Lukes Sugar Land Hospital', 'TX,Sugar Land,77479,Memorial Hermann Sugar Land Pharmac', 'TX,Tyler,75701,Brookshire Grocery Company', 'TX,Tyler,75703,Brookshire Grocery Company', 'TX,Tyler,75703,Rose City Pharmacy Llc', 'TX,Waco,76705,Sams Pharmacy #8286', 'TX,Wake Village,75501,Walmart Pharmacy #4373', 'TX,Weatherford,76086,Best Value Hometown Pharmacy', 'TX,Webster,77598,Utmb Clear Lake', 'TX,Weslaco,78599,Walmart Pharmacy #1041', 'TX,West Orange,77630,Walmart Pharmacy #777', 'TX,Wharton,77488,Walmart Pharmacy #5246', 'TX,Whitehouse,75791,Brookshire Grocery Company', 'TX,Wichita Falls,76302,Walmart Pharmacy #414', 'TX,Wimberley,78676,Brookshires Pharmacy 67']
TX    2022-03-03 09-56  -5        ['TX,Cedar Park,78613,Randalls Pharmacy', 'TX,Houston,77036,Walgreens Store #03198', 'TX,Huntsville,77340,Walgreens Store #04999', 'TX,Mcallen,78501,Heb Pharmacy 334', 'TX,Pearland,77584,Walgreens Store #10477']
TX    2022-03-03 10-04  +15       ['TX,Austin,78705,38Th Street Pharmacy', 'TX,Bellmead,76705,Heb Pharmacy 557', 'TX,Brenham,77833,Heb Pharmacy 414', 'TX,Cedar Park,78613,Randalls Pharmacy', 'TX,Dallas,75225,Walgreens Store #04012', 'TX,Dallas,75227,Walmart Pharmacy #3015', 'TX,Desoto,75115,Walmart Pharmacy #3432', 'TX,Harlingen,78550,Heb Pharmacy 168', 'TX,Houston,77005,Walgreens Store #04745', 'TX,Huntsville,77340,Walgreens Store #04999', 'TX,Lubbock,79424,Walmart Pharmacy #4299', 'TX,Mcallen,78501,Heb Pharmacy 334', 'TX,Mesquite,75149,Walmart Pharmacy #789', 'TX,Round Rock,78664,Heb Pharmacy 591', 'TX,Victoria,77904,Walmart Pharmacy #330']
TX    2022-03-03 10-04  -2        ['TX,Austin,78753,Walgreens Store #09679', 'TX,Dallas,75230,Tom Thumb Pharmacy']
TX    2022-03-08 14-40  +17       ['TX,Alvin,77511,Kroger Pharmacy 03400321', 'TX,Cypress,77433,Kroger Pharmacy 03400115', 'TX,Denton,76205,Kroger Pharmacy 03500586', 'TX,Duncanville,75116,Kroger Pharmacy 03500527', 'TX,Houston,77023,Walmart Pharmacy #5612', 'TX,Houston,77062,Kroger Pharmacy 03400300', 'TX,Irving,75060,Kroger Pharmacy 03500495', 'TX,Kingwood,77339,Ck Pharmacy', 'TX,League City,77573,Walgreens Store #10596', 'TX,Missouri City,77459,Kroger Pharmacy 03400334', 'TX,Pasadena,77506,Kroger Pharmacy 03400337', 'TX,Pearland,77581,Kroger Pharmacy 03400343', 'TX,Richmond,77407,Kroger Pharmacy 03400392', 'TX,Sachse,75048,Kroger Pharmacy 03500461', 'TX,Seabrook,77586,Kroger Pharmacy 03400342', 'TX,Sherman,75090,Kroger Pharmacy 03500824', 'TX,Spring,77386,Kroger Pharmacy 03400373']
TX    2022-03-08 14-40  -1        ['TX,Houston,77005,Walgreens Store #04745']
TX    2022-03-16 18-51  +44       ['TX,Abilene,79601,Pharmscript Holdcoandsubsidiaries', 'TX,Austin,78745,Walgreens Store #07187', 'TX,Baytown,77520,Walgreens Store #10138', 'TX,Borger,79007,Borger Pharmacy Llc', 'TX,Brenham,77833,Brookshires Pharmacy 11 Brenham', 'TX,Buffalo,75831,Brookshires Pharmacy 54 Buffalo', 'TX,Center,75935,Brookshires Pharmacy 32 Center', 'TX,Coldspring,77331,Brookshires Pharmacy 72 Coldspring', 'TX,College Station,77840,Brookshire Brothers Pharmacy 12', 'TX,Corrigan,75939,Brookshires Pharmacy 24', 'TX,Dallas,75231,Jammz Chemists Dba Cedra Pharma', 'TX,Dallas,75231,Sams Pharmacy #6372', 'TX,Dallas,75231,Walmart Pharmacy #5823', 'TX,El Campo,77437,Midcoast Pharmacy 1', 'TX,El Paso,79936,Walgreens Store #03542', 'TX,Ganado,77962,Brookshires Pharmacy 76 Ganado', 'TX,Glen Rose,76043,Best Value Medical Center Pharmacy', 'TX,Hallettsville,77964,Brookshires Pharmacy 74 Hallettsvi', 'TX,Hamilton,76531,Brookshires Pharmacy 84 Hamilton', 'TX,Hemphill,75948,Brookshires Pharmacy 1020', 'TX,Houston,77015,Walgreens Store #04647', 'TX,Houston,77025,Kelsey Pharmacy (Ks Pharm Llc)', 'TX,Houston,77084,Pharmscript Holdcoandsubsidiaries', 'TX,Jewett,75846,Brookshires Pharmacy 26', 'TX,Katy,77494,Kroger Pharmacy 03400733', 'TX,Kirbyville,75956,Brookshire Bros Pharmacy Kirbyville', 'TX,Laredo,78041,Walgreens Store #11816', 'TX,Mabank,75147,Mabank Family Pharmacy', 'TX,Mcallen,78572,Saenz Medical Pharmacy Lonestar', 'TX,Mount Pleasant,75455,Walgreens Store #12293', 'TX,Nacogdoches,75961,Brookshires Pharmacy 42', 'TX,Newton,75966,Brookshires Pharmacy 14 Newton', 'TX,Normangee,77871,Brookshires Pharmacy 75', 'TX,Odessa,79762,Town And Country Drug', 'TX,Rockdale,76567,Brookshires Pharmacy 19 Rockdale', 'TX,Rowlett,75088,Healthpro Pharmacy Wellness Center', 'TX,Rowlett,75088,Walgreens Store #07737', 'TX,San Antonio,78212,Walgreens Store #03140', 'TX,San Antonio,78233,Humana Pharmacy 02423 Live Oak', 'TX,Sinton,78387,Moores Pharmacy', 'TX,Tatum,75691,Brookshires Pharmacy 56', 'TX,Tyler,75707,Pharmscript Holdcoandsubsidiaries', 'TX,Van,75790,Brookshire Grocery Company', 'TX,Vernon,76384,Family Pharmacy']
