provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,courses_available,geocoded_address,npi,last_report_date,provider_status,provider_note
ST THOMAS MIDTOWN HOSPITAL,2000 CHURCH STREET,ATTN: PHARMACY,Nashville,Davidson,TN,37236,00310-7442-02,Evusheld,24.0,POINT (-86.80327 36.15419),,2022-05-23T00:00:00.000,ACTIVE,
TRISTAR CENTENNIAL MED CTR PHARMACY,2300 PATTERSON STREET,,Nashville,Davidson,TN,37203,00310-7442-02,Evusheld,33.0,POINT (-86.81023 36.15335),,2022-05-23T00:00:00.000,ACTIVE,
VANDERBILT HEALTH PHARMACY,719 Thompson Lane,Suite 24130,Nashville,Davidson,TN,37204,00310-7442-02,Evusheld,53.0,POINT (-86.763885 36.108385),,2022-05-24T00:00:00.000,ACTIVE,
VANDERBILT UNIVERSITY ADULT HOSPITA,"1211 MEDICAL CENTER DR, VUH B127",Pharmacy,Nashville,Davidson,TN,37232,00310-7442-02,Evusheld,105.0,POINT (-86.80029 36.14167),,2022-05-24T00:00:00.000,ACTIVE,
ACCESS DRUGS,4062 Hixson Pike,,Chattanooga,Hamilton,TN,37415,00310-7442-02,Evusheld,35.0,POINT (-85.25763 35.11386),,2022-05-24T00:00:00.000,ACTIVE,
PINNACLE NEUROLOGY,200 Fort Sanders West Blvd,"Ste 102, Bldg 1",Knoxville,Knox,TN,37922,00310-7442-02,Evusheld,13.0,POINT (-84.12078 35.90015),,2022-05-20T00:00:00.000,ACTIVE,
THOMPSON INFUSION SERVICES DOWNTOWN,1915 White Ave,Attn: Pharmacy,Knoxville,Knox,TN,37916,00310-7442-02,Evusheld,13.0,POINT (-83.93665 35.95651),,2022-05-18T00:00:00.000,ACTIVE,
UNIVERSITY OF TENNESSEE MED CENTER,1924 ALCOA HWY,ATTENTION: PHARMACY,Knoxville,Knox,TN,37920,00310-7442-02,Evusheld,93.0,POINT (-83.94428 35.94116),,2022-05-23T00:00:00.000,ACTIVE,
SUMMIT EXTENSIVIST CLINIC,7545 Barnett Way,,Powell,Knox,TN,37849,00310-7442-02,Evusheld,22.0,POINT (-83.992347 36.052058),,2022-05-23T00:00:00.000,ACTIVE,
MAURY REGIONAL CANCER CENTER,808 South Campbell Blvd,Pharmacy,Columbia,Maury,TN,38401,00310-7442-02,Evusheld,25.0,POINT (-87.05398 35.59838),,2022-05-24T00:00:00.000,ACTIVE,
COOKEVILLE REGIONAL MEDICAL CENTER,1 Medical Center Blvd,,Cookeville,Putnam,TN,38501,00310-7442-02,Evusheld,131.0,POINT (-85.50848 36.17022),,2022-05-23T00:00:00.000,ACTIVE,
"METHODIST HOSP PHARMACY, CENTRAL",1265 Union Ave,Pharmacy,Memphis,Shelby,TN,38104,00310-7442-02,Evusheld,86.0,POINT (-90.019457 35.13681),,2022-05-24T00:00:00.000,ACTIVE,
PHYSICIAN ASSOC INTERDISCIP CLINIC,"4131 Kirby Pkwy, STE 1",,Memphis,Shelby,TN,38115,00310-7442-02,Evusheld,24.0,POINT (-89.848566 35.03588),1407373210.0,2022-05-24T00:00:00.000,ACTIVE,
ST JUDE CHILDRENS HOSPITAL PHARMACY,262 DANNY THOMAS PLACE,"Attn: PHARMACY, Mail Stop #150",Memphis,Shelby,TN,38105,00310-7442-02,Evusheld,36.0,POINT (-90.04527 35.1556),,2022-05-24T00:00:00.000,ACTIVE,
BALLAD HLTH CANCER CARE DEPT IPCH,2202 N John B Dennis Hwy,Pharmacy,Kingsport,Sullivan,TN,37660,00310-7442-02,Evusheld,178.0,POINT (-82.51269 36.55149),,2022-05-23T00:00:00.000,ACTIVE,
BALLAD HEALTH CANCER CTR AT JC,"1 Professional Park Dr, Ste 21",Pharmacy,Johnson City,Washington,TN,37604,00310-7442-02,Evusheld,11.0,POINT (-82.38559 36.30444),,2022-05-24T00:00:00.000,ACTIVE,
"Bethesda Clinic, LLC",124 Main St.,,Clifton,Wayne,TN,38425,00310-7442-02,Evusheld,0.0,POINT (-87.995232 35.386435),,2022-04-13T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
FAMILY MEDICAL ASSOCIATES,1407 W BADDOUR PARKWAY,,Lebanon,Wilson,TN,37087,00310-7442-02,Evusheld,24.0,POINT (-86.334891 36.218033),1295805794.0,2022-05-23T00:00:00.000,ACTIVE,
Pharmscript HoldcoandSubsidiaries,709 Castle Heights Ct,,Lebanon,Wilson,TN,37087,00310-7442-02,Evusheld,24.0,POINT (-86.30856 36.2124),,2022-05-24T00:00:00.000,ACTIVE,
CHI ST LUKES HLTH MEMORIAL LUFKIN,1201 W FRANK AVE,,Lufkin,Angelina,TX,75904,00310-7442-02,Evusheld,24.0,POINT (-94.74364 31.33681),,2022-05-23T00:00:00.000,ACTIVE,
BAYLOR SCOTT WHITE MC TEMPLE,2401 S 31ST STREET,HOSPITAL CAMPUS,Temple,Bell,TX,76508,00310-7442-02,Evusheld,76.0,POINT (-97.36586 31.07871),,2022-05-24T00:00:00.000,ACTIVE,
CARVAJAL PHARMACY SAN ANTONIO 341,3410 ROOSEVELT AVE,,San Antonio,Bexar,TX,78214,00310-7442-02,Evusheld,24.0,POINT (-98.48091 29.35838),,2022-05-16T00:00:00.000,ACTIVE,
COMMUNICARE EAST,3066 E. Commerce St.,Pharmacy Department,San Antonio,Bexar,TX,78220,00310-7442-02,Evusheld,4.0,POINT (-98.440472 29.41881),1386219806.0,2022-05-24T00:00:00.000,ACTIVE,
Carvajal Pharmacy,3410 Roosevelt Ave,,San Antonio,Bexar,TX,78214,00310-7442-02,Evusheld,21.0,POINT (-98.48091 29.35838),1932214111.0,2022-05-19T00:00:00.000,ACTIVE,
HCA METHODIST HOSP AND CHILDRENS H,7700 FLOYD CURL DR,SL1 Main Pharmacy,San Antonio,Bexar,TX,78229,00310-7442-02,Evusheld,109.0,POINT (-98.572413 29.50805),,2022-05-24T00:00:00.000,ACTIVE,
METHODIST SPECIALTY AND TRANSPLANT,8026 Floyd Curl Drive,Pharmacy - Mezzanine,San Antonio,Bexar,TX,78229,00310-7442-02,Evusheld,63.0,POINT (-98.576485 29.51377),,2022-05-17T00:00:00.000,ACTIVE,
RHEUMATOLOGY ASSOC OF S TX StoneOak,19272 STONE OAK PKWY,STE 101,San Antonio,Bexar,TX,78258,00310-7442-02,Evusheld,4.0,POINT (-98.49472 29.62997),,2022-05-10T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
S TEXAS ALLERGY AND ASTHMA - OLMOS,341 E HILDEBRAND AVE,,San Antonio,Bexar,TX,78212,00310-7442-02,Evusheld,22.0,POINT (-98.487972 29.466725),,2022-05-18T00:00:00.000,ACTIVE,
S TEXAS ALLERGY AND ASTHMA WESTOVER,10447 Hwy 151,,San Antonio,Bexar,TX,78251,00310-7442-02,Evusheld,24.0,POINT (-98.6854 29.45287),1437140506.0,2022-05-18T00:00:00.000,ACTIVE,
START CENTER FOR CANCER CARE,4383 MEDICAL DRIVE,3046,San Antonio,Bexar,TX,78229,00310-7442-02,Evusheld,21.0,POINT (-98.57204 29.511715),,2022-05-24T00:00:00.000,ACTIVE,
TEXAS ONCOLOGY SAN ANTONIO MED CTR,5206 RESEARCH DRIVE,,San Antonio,Bexar,TX,78240,00310-7442-02,Evusheld,46.0,POINT (-98.587332 29.54025),,2022-05-23T00:00:00.000,ACTIVE,
UHSSA UNIVERSITY HOSPITAL,4502 MEDICAL DR,,San Antonio,Bexar,TX,78229,00310-7442-02,Evusheld,401.0,POINT (-98.5789 29.50858),,2022-05-16T00:00:00.000,ACTIVE,
UT HEALTH MARC SPECIALITY,8300 FLOYD CURL DRIVE,,San Antonio,Bexar,TX,78229,00310-7442-02,Evusheld,225.0,POINT (-98.581585 29.515345),,2022-05-16T00:00:00.000,ACTIVE,
UT HEALTH SAN ANTONIO MD ANDERSON,7979 WURZBACH ROAD,,San Antonio,Bexar,TX,78229,00310-7442-02,Evusheld,34.0,POINT (-98.58013 29.51278),,2022-05-23T00:00:00.000,ACTIVE,
Rheumatology Solutions,8930 Fourwinds Drive,Suite 100,Windcrest,Bexar,TX,78239,00310-7442-02,Evusheld,126.0,POINT (-98.391079 29.52234),,2022-05-17T00:00:00.000,ACTIVE,
PORT LAVACA CLINIC ASSOC,1200 N VIRGINIA ST,,Port Lavaca,Calhoun,TX,77979,00310-7442-02,Evusheld,43.0,POINT (-96.63337 28.62483),,2022-05-24T00:00:00.000,ACTIVE,
TEXAS ONCOLOGY BROWNSVILLE,2150 N Expwy 83,,Brownsville,Cameron,TX,78521,00310-7442-02,Evusheld,16.0,POINT (-97.50382 25.946985),,2022-05-25T00:00:00.000,ACTIVE,
NURX PHARMACY LLC,1614 W FILMORE AVE,,Harlingen,Cameron,TX,78550,00310-7442-02,Evusheld,18.0,POINT (-97.7133 26.18674),1255986220.0,2022-05-24T00:00:00.000,ACTIVE,
DRIVEN MD PLLC,8668 JOHN HICKMAN PKWY,SUITE 502,Frisco,Collin,TX,75034,00310-7442-02,Evusheld,20.0,POINT (-96.808402 33.11372),,2022-05-17T00:00:00.000,ACTIVE,
TEXAS ONCOLOGY PLANO WEST,4708 Alliance Blvd suite 150,,Plano,Collin,TX,75093,00310-7442-02,Evusheld,25.0,POINT (-96.79031 33.01573),,2022-05-24T00:00:00.000,ACTIVE,
BAYLOR UNIVERSITY MED CTR DALLAS,3500 Gaston Ave,,Dallas,Dallas,TX,75246,00310-7442-02,Evusheld,159.0,POINT (-96.78127 32.78948),,2022-05-24T00:00:00.000,ACTIVE,
HCA MEDICAL CITY DALLAS,7777 FOREST LANE,Building A - INPATIENT PHARMACY,Dallas,Dallas,TX,75230,00310-7442-02,Evusheld,177.0,POINT (-96.773245 32.91002),,2022-05-20T00:00:00.000,ACTIVE,
MDLab,3001 KNOX,STE 303,Dallas,Dallas,TX,75205,00310-7442-02,Evusheld,124.0,POINT (-96.787055 32.821355),1255933016.0,2022-05-18T00:00:00.000,ACTIVE,
METHODIST DALLAS MEDICAL CENTER,1441 N. Beckley Ave,Department of Pharmacy,Dallas,Dallas,TX,75203,00310-7442-02,Evusheld,112.0,POINT (-96.82304 32.76078),,2022-05-20T00:00:00.000,ACTIVE,
METROPLEX VITAL CARE,12700 Hillcrest Rd,Suite 218,Dallas,Dallas,TX,75230,00310-7442-02,Evusheld,108.0,POINT (-96.78541 32.92227),,2022-05-24T00:00:00.000,ACTIVE,
N TEXAS PREFERRED HLTH PARTNER DAL,3417 GASTON AVENUE,700,Dallas,Dallas,TX,75246,00310-7442-02,Evusheld,14.0,POINT (-96.781005 32.79117),,2022-05-23T00:00:00.000,ACTIVE,
NORTH TEXAS INFECTIOUS DISEASES CON,3409 Worth St,Ste 725,Dallas,Dallas,TX,75246,00310-7442-02,Evusheld,30.0,POINT (-96.78127 32.78948),,2022-05-06T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
PARKLAND HEALTH AND HOSPITAL SYSTEM,5223 Tex Oak Avenue,PHARMACY,Dallas,Dallas,TX,75235,00310-7442-02,Evusheld,480.0,POINT (-96.83485 32.81519),,2022-05-20T00:00:00.000,ACTIVE,
TEXAS ONCOLOGY DALLAS SAMMONS CTR,3410 WORTH ST,ste 350,Dallas,Dallas,TX,75246,00310-7442-02,Evusheld,41.0,POINT (-96.77898 32.787275),,2022-05-24T00:00:00.000,ACTIVE,
TEXAS ONCOLOGY PRESBYTERIAN DALLAS,8196 WALNUT HILL LANE,SUITE # 100,Dallas,Dallas,TX,75231,00310-7442-02,Evusheld,96.0,POINT (-96.762905 32.878975),,2022-05-24T00:00:00.000,ACTIVE,
UTSW CLEMENTS HOSPITAL,6201 Harry Hines Blvd,Attention: Department of Pharmacy,Dallas,Dallas,TX,75390,00310-7442-02,Evusheld,176.0,POINT (-96.83755 32.81196),,2022-05-25T00:00:00.000,ACTIVE,
Amber Specialty Pharmacy Dallas Inf,10 MEDICAL PKWY PLAZA 3,STE 107,Farmers Branch,Dallas,TX,75234,00310-7442-02,Evusheld,70.0,POINT (-96.86765 32.91663),,2022-05-24T00:00:00.000,ACTIVE,
BAYLOR SCOTT WHITE MED CTR IRVING,1901 N MACARTHUR BLVD,ATTN:  INPATIENT PHARMACY,Irving,Dallas,TX,75061,00310-7442-02,Evusheld,14.0,POINT (-96.96107 32.83513),,2022-05-24T00:00:00.000,ACTIVE,
DANIEL SUEZ MD ALLERGY ASTHMA AND I,1115 Kinwest Pkwy Ste: 100,,Irving,Dallas,TX,75063,00310-7442-02,Evusheld,0.0,POINT (-96.96293 32.90977),1255312773.0,2022-04-12T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
FAMILY ALLERGY AND ASTHMA CARE,3051 CHURCHILL DR,STE 130,Flower Mound,Denton,TX,75022,00310-7442-02,Evusheld,30.0,POINT (-97.07622 33.03445),,2022-05-18T00:00:00.000,ACTIVE,
THOP HOSP OF PROVIDENCE MEMORIAL,2001 N OREGON ST,MEMORIAL CAMPUS,El Paso,El Paso,TX,79902,00310-7442-02,Evusheld,176.0,POINT (-106.50086 31.77032),,2022-05-11T00:00:00.000,ACTIVE,
UNIVERSITY MED CTR OF EL PASO UMC,4815 Alameda Avenue,,El Paso,El Paso,TX,79905,00310-7442-02,Evusheld,303.0,POINT (-106.43593 31.7715),,2022-05-23T00:00:00.000,ACTIVE,
"NAMIETA JANSSEN, MD, PLLC",1327 LAKE POINTE PKWY,STE 315,Sugar Land,Fort Bend,TX,77478,00310-7442-02,Evusheld,2.0,POINT (-95.62116 29.60482),,2022-05-20T00:00:00.000,ACTIVE,
SUGAR LAND ALLERGY ASTHMA,4820 SWEETWATER BLVD,,Sugar Land,Fort Bend,TX,77479,00310-7442-02,Evusheld,55.0,POINT (-95.63149 29.58542),,2022-05-24T00:00:00.000,ACTIVE,
ALLERGY AND ASTHMA SPECIALTY CENTER,1101 W. MAIN ST,STE P,League City,Galveston,TX,77573,00310-7442-02,Evusheld,20.0,POINT (-95.10997 29.49505),,2022-05-24T00:00:00.000,ACTIVE,
HCA HOUSTON HEALTHCARE MAINLAND,6801 Emmett F Lowry Expy,,Texas City,Galveston,TX,77591,00310-7442-02,Evusheld,86.0,POINT (-94.98677 29.39377),,2022-05-24T00:00:00.000,ACTIVE,
BAYLOR COLLEGE OF MED AMB CLINIC,7200 CAMBRIDGE,9TH FLOOR; ATTN Desiree McGee,Houston,Harris,TX,77030,00310-7442-02,Evusheld,60.0,POINT (-95.3942 29.69857),,2022-05-24T00:00:00.000,ACTIVE,
CHI ST LUKES HEALTH BAYLOR MED CTR,6720 Bertner Ave,Inpatient Pharmacy,Houston,Harris,TX,77030,00310-7442-02,Evusheld,247.0,POINT (-95.39996 29.70871),,2022-05-24T00:00:00.000,ACTIVE,
GREATER ELEVATIONS LLC,16920 KUYKENDAHL RD,SUITE 229,Houston,Harris,TX,77068,00310-7442-02,Evusheld,24.0,POINT (-95.473045 30.02151),,2022-05-19T00:00:00.000,ACTIVE,
HOUSTON METHODIST HOSPITAL TMC,6565 FANNIN ST,DB1-09,Houston,Harris,TX,77030,00310-7442-02,Evusheld,968.0,POINT (-95.39831 29.71124),,2022-05-16T00:00:00.000,ACTIVE,
KELSEY-SEYBOLD INFUSION PHARMACY,15655 CYPRESSWOODS MEDICAL DR,STE 420,Houston,Harris,TX,77014,00310-7442-02,Evusheld,196.0,POINT (-95.47318 29.996),,2022-05-18T00:00:00.000,ACTIVE,
LEGACY COMMUNITY HEALTH MONTROSE,1415 CALIFORNIA ST,STE 110,Houston,Harris,TX,77006,00310-7442-02,Evusheld,112.0,POINT (-95.39417 29.744945),,2022-05-25T00:00:00.000,ACTIVE,
MD ANDERSON PHARMACY,1515 Holcombe Blvd,"ATTN: Inventory Control, Rm B1.4391",Houston,Harris,TX,77030,00310-7442-02,Evusheld,276.0,POINT (-95.397 29.70711),1508965435.0,2022-05-24T00:00:00.000,ACTIVE,
Pharmscript HoldcoandSubsidiaries,1718 Fry Road,SUITE 125,Houston,Harris,TX,77084,00310-7442-02,Evusheld,24.0,POINT (-95.71739 29.79095),,2022-05-24T00:00:00.000,ACTIVE,
RHEUMATOLOGY  INFECTIOUS DISEASES,925 GESSNER RD,STE 510,Houston,Harris,TX,77024,00310-7442-02,Evusheld,10.0,POINT (-95.545095 29.78178),,2022-05-03T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
SMITH CLINIC (Harris Hlth),2525A HOLLY HALL ST,,Houston,Harris,TX,77054,00310-7442-02,Evusheld,46.0,POINT (-95.38739 29.686065),1366682049.0,2022-05-18T00:00:00.000,ACTIVE,
TEXAS ONCOLOGY WILLOWBROOK,13215 DOTSON RD,STE 300,Houston,Harris,TX,77070,00310-7442-02,Evusheld,52.0,POINT (-95.55439 29.9677),,2022-05-20T00:00:00.000,ACTIVE,
MEMORIAL HERMANN PHARMACY SERVICES,21501 PARK ROW DR,STE 200,Katy,Harris,TX,77449,00310-7442-02,Evusheld,494.0,POINT (-95.74868 29.79253),,2022-05-23T00:00:00.000,ACTIVE,
HCA HOUSTON HEALTHCARE TOMBALL,605 HOLDERREITH BLVD,,Tomball,Harris,TX,77375,00310-7442-02,Evusheld,72.0,POINT (-95.62406 30.08685),,2022-05-11T00:00:00.000,ACTIVE,
TEXAS ONCOLOGY WEBSTER,501 W Medical Center Blvd,,Webster,Harris,TX,77598,00310-7442-02,Evusheld,39.0,POINT (-95.12727 29.53958),,2022-05-17T00:00:00.000,ACTIVE,
UTMB CLEAR LAKE,200 BLOSSOM ST,,Webster,Harris,TX,77598,00310-7442-02,Evusheld,158.0,POINT (-95.12572 29.544895),,2022-05-12T00:00:00.000,ACTIVE,
DHR HEALTH,5501 S MCCOLL RD,,Edinburg,Hidalgo,TX,78539,00310-7442-02,Evusheld,140.0,POINT (-98.204995 26.252805),1407823248.0,2022-05-23T00:00:00.000,ACTIVE,
TEXAS ONCOLOGY MCALLEN,1901 South Second Street,,Mcallen,Hidalgo,TX,78503,00310-7442-02,Evusheld,1.0,POINT (-98.223509 26.183944),,2022-05-23T00:00:00.000,ACTIVE,
GERSTENBERG CLINIC,2645 NALL ST,,Port Neches,Jefferson,TX,77651,00310-7442-02,Evusheld,44.0,POINT (-93.96915 29.97308),1265430649.0,2022-05-18T00:00:00.000,ACTIVE,
UMC LUBBOCK,602 INDIANA AVE,PHARMACY,Lubbock,Lubbock,TX,79415,00310-7442-02,Evusheld,168.0,POINT (-101.892115 33.58808),,2022-05-23T00:00:00.000,ACTIVE,
TEXAS ONCOLOGY WACO,1700 W HWY 6,,Waco,Mclennan,TX,76712,00310-7442-02,Evusheld,7.0,POINT (-97.21986 31.52292),,2022-05-24T00:00:00.000,ACTIVE,
NORTH HOUSTON CANCER CLINICS CONROE,3115 College Park Dr,STE 108,Conroe,Montgomery,TX,77384,00310-7442-02,Evusheld,118.0,POINT (-95.466498 30.206892),,2022-04-20T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
ADVANCED RHEUMATOLOGY OF HOUSTON,10857 KUYKENDAHL RD,STE 160,The Woodlands,Montgomery,TX,77382,00310-7442-02,Evusheld,28.0,POINT (-95.539145 30.17763),,2022-05-23T00:00:00.000,ACTIVE,
CHRISTUS SPOHN HEALTH SYS SHORELINE,600 ELIZABETH ST,,Corpus Christi,Nueces,TX,78404,00310-7442-02,Evusheld,85.0,POINT (-97.39627 27.77594),,2022-05-24T00:00:00.000,ACTIVE,
CHI ST LUKES HEALTH MEM LIVINGSTON,1717 HIGHWAY 59 LOOP N,PHARMACY,Livingston,Polk,TX,77351,00310-7442-02,Evusheld,72.0,POINT (-94.939635 30.73163),,2022-05-23T00:00:00.000,ACTIVE,
BSA BAPTIST ST ANTHONY HEALTH SYST,1600 WALLACE BLVD,ATTN: Pharmacy,Amarillo,Potter,TX,79106,00310-7442-02,Evusheld,48.0,POINT (-101.91929 35.19657),1730425190.0,2022-05-24T00:00:00.000,ACTIVE,
TEXAS ONCOLOGY ARLINGTON NORTH,906 W Randol Mill Rd.,Suite 200,Arlington,Tarrant,TX,76012,00310-7442-02,Evusheld,49.0,POINT (-97.118992 32.7495),,2022-05-12T00:00:00.000,ACTIVE,
INFECTIOUS DISEASE DOCTORS,2636 TIBBETS DR,STE 200,Bedford,Tarrant,TX,76022,00310-7442-02,Evusheld,41.0,POINT (-97.123607 32.832315),,2022-05-20T00:00:00.000,ACTIVE,
BAYLOR SCOTT WHITE ALL SAINTS,1400 8TH AVE,,Fort Worth,Tarrant,TX,76104,00310-7442-02,Evusheld,20.0,POINT (-97.345585 32.729665),,2022-05-24T00:00:00.000,ACTIVE,
CTR FOR CANCER AND BLOOD DISORDERS,800 W MAGNOLIA AVE,SUITE 230,Fort Worth,Tarrant,TX,76104,00310-7442-02,Evusheld,189.0,POINT (-97.333007 32.730885),,2022-05-24T00:00:00.000,ACTIVE,
HCA MEDICAL CITY FORT WORTH,900 8TH AVE,Pharmacy,Fort Worth,Tarrant,TX,76104,00310-7442-02,Evusheld,157.0,POINT (-97.34416 32.73449),,2022-05-12T00:00:00.000,ACTIVE,
JPS HOSPITAL CENTRAL FILL PHARMACY,4701 BRYANT IRVIN NORTH,STE LL215,Fort Worth,Tarrant,TX,76107,00310-7442-02,Evusheld,193.0,POINT (-97.41122 32.7153),,2022-05-24T00:00:00.000,ACTIVE,
JPS HOSPITAL INPATIENT PHARMACY,1500 S MAIN ST,INPATIENT PHARMACY,Fort Worth,Tarrant,TX,76104,00310-7442-02,Evusheld,217.0,POINT (-97.328125 32.72694),,2022-05-24T00:00:00.000,ACTIVE,
TEXAS ONCOLOGY FT WORTH,500 SOUTH HENDERSON ST,STE 300,Fort Worth,Tarrant,TX,76104,00310-7442-02,Evusheld,8.0,POINT (-97.33855 32.73923),,2022-05-20T00:00:00.000,ACTIVE,
HENDRICK MEDICAL CENTER PHARMACY,1900 PINE STREET,Pharmacy Room 5407,Abilene,Taylor,TX,79601,00310-7442-02,Evusheld,140.0,POINT (-99.73382 32.47217),,2022-05-17T00:00:00.000,ACTIVE,
TITUS REGIONAL MEDICAL CENTER,2001 N JEFFERSON,B200,Mount Pleasant,Titus,TX,75455,00310-7442-02,Evusheld,22.0,POINT (-94.97155 33.17387),,2022-05-20T00:00:00.000,ACTIVE,
SHANNON PHARMACY,119 E Beauregard,,San Angelo,Tom Green,TX,76903,00310-7442-02,Evusheld,38.0,POINT (-100.433985 31.463145),1457495541.0,2022-05-20T00:00:00.000,ACTIVE,
CONCIERGE MD TX,12308 Sugar Leaf Pl,,Austin,Travis,TX,78748,00310-7442-02,Evusheld,72.0,POINT (-97.855408 30.15046),1073856845.0,2022-05-16T00:00:00.000,ACTIVE,
ST DAVIDS SOUTH AUSTIN MED CTR,901 W Ben White Blvd,Attn: Pharmacy,Austin,Travis,TX,78704,00310-7442-02,Evusheld,48.0,POINT (-97.775315 30.22595),,2022-05-24T00:00:00.000,ACTIVE,
TEXAS ONCOLOGY AUSTIN CENTRAL,6204 Balcones Drive,Pharmacy Second Floor,Austin,Travis,TX,78731,00310-7442-02,Evusheld,28.0,POINT (-97.75317 30.3438),,2022-05-24T00:00:00.000,ACTIVE,
TEXAS ONCOLOGY AUSTIN MIDTOWN,901 W 38TH ST STE 200,,Austin,Travis,TX,78705,00310-7442-02,Evusheld,8.0,POINT (-97.742529 30.30443),,2022-05-23T00:00:00.000,ACTIVE,
TEXAS ONCOLOGY AUSTIN NORTH,12221 Renfert Way,STE 300,Austin,Travis,TX,78758,00310-7442-02,Evusheld,30.0,POINT (-97.703601 30.41137),,2022-05-12T00:00:00.000,ACTIVE,
UT AUSTIN-DELL MEDICAL SCHOOL,1601 TRINITY ST Bldg A,,Austin,Travis,TX,78712,00310-7442-02,Evusheld,24.0,POINT (-97.735315 30.277095),,2022-05-17T00:00:00.000,ACTIVE,
NORTH HOUSTON CANCER CLINICS HUNSTV,3233 WOODWARD DR,,Huntsville,Walker,TX,77340,00310-7442-02,Evusheld,55.0,POINT (-95.56234 30.693),,2022-04-20T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
WELLNESS AND EQUITY ALLIANCE,2600 CEDAR AVE,C/O LAREDO HD,Laredo,Webb,TX,78040,00310-7442-02,Evusheld,,POINT (-99.49015 27.5201),,2022-05-23T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
EL CAMPO MEMORIAL HOSPITAL,303 SANDY CORNER RD,HOSPITAL,El Campo,Wharton,TX,77437,00310-7442-02,Evusheld,78.0,POINT (-96.29074 29.21892),1003192311.0,2022-05-24T00:00:00.000,ACTIVE,
TORRES FAMILY PHARMACY RAYMONDVILLE,182 E KIMBALL AVE,,Raymondville,Willacy,TX,78580,00310-7442-02,Evusheld,24.0,POINT (-97.782032 26.480595),1548855034.0,2022-04-05T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
TEXAS ONCOLOGY CEDAR PARK,1401 MEDICAL PKWY BLDG C,200,Cedar Park,Williamson,TX,78613,00310-7442-02,Evusheld,13.0,POINT (-97.81218 30.532425),,2022-05-18T00:00:00.000,ACTIVE,
ST DAVIDS GEORGETOWN HOSPITAL PHARM,2000 SCENIC DR,ATTN PHARMACY,Georgetown,Williamson,TX,78626,00310-7442-02,Evusheld,110.0,POINT (-97.689477 30.62587),,2022-05-24T00:00:00.000,ACTIVE,
CASTLEVIEW HOSPITAL,300 N. Hospital Drive,,Price,Carbon,UT,84501,00310-7442-02,Evusheld,24.0,POINT (-110.83245 39.60494),1942425475.0,2022-05-10T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Price Family Pharmacy,4 E Main St,,Price,Carbon,UT,84501,00310-7442-02,Evusheld,0.0,POINT (-110.81112 39.59939),,2022-03-10T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
DAVIS HOSPITAL MEDICAL CENTER,1600 W ANTELOPE DR,,Layton,Davis,UT,84041,00310-7442-02,Evusheld,3.0,POINT (-111.99557 41.09062),1700128311.0,2022-05-24T00:00:00.000,ACTIVE,
Utah Cancer Specialists - Layton,1492 W Antelope Drive,Suite 125,Layton,Davis,UT,84041,00310-7442-02,Evusheld,20.0,POINT (-111.99377 41.08974),,2022-05-23T00:00:00.000,ACTIVE,
KAZAN MEMORIAL CLINIC,570 E MOQUI LN,,Escalante,Garfield,UT,84726,00310-7442-02,Evusheld,6.0,POINT (-111.59039 37.76688),,2022-05-23T00:00:00.000,ACTIVE,
Mobile Medical UT PC,4839 S 1110 E,,Holladay,Salt Lake,UT,84117,00310-7442-02,Evusheld,0.0,POINT (-111.85994 40.66495),,2022-04-14T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
INTERMOUNTAIN MEDICAL CENTER,7268 South Bingham Junction Blvd.,Ste. A,Midvale,Salt Lake,UT,84047,00310-7442-02,Evusheld,604.0,POINT (-111.915424 40.620286),,2022-05-23T00:00:00.000,ACTIVE,
Utah Cancer Specialists - IMC,5131 S Cottonwood Street,Level 2,Murray,Salt Lake,UT,84107,00310-7442-02,Evusheld,62.0,POINT (-111.89095 40.65974),,2022-05-12T00:00:00.000,ACTIVE,
U OF U HOSPITAL,50 N MEDICAL DR,A-090,Salt Lake City,Salt Lake,UT,84132,00310-7442-02,Evusheld,491.0,POINT (-111.84298 40.77016),,2022-05-24T00:00:00.000,ACTIVE,
