provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,courses_available,geocoded_address,npi,last_report_date,provider_status,provider_note
MEADVILLE MEDICAL CENTER,751 LIBERTY STREET,,Meadville,Crawford,PA,16335,00173-0901-86,Sotrovimab,50,POINT (-80.14602 41.64211),,2022-03-30T00:00:00.000,ACTIVE,
TITUSVILLE HOSPITAL,406 WEST OAK STREET,,Titusville,Crawford,PA,16354,00173-0901-86,Sotrovimab,20,POINT (-79.67985 41.63325),,2022-03-30T00:00:00.000,ACTIVE,
PENN STATE HEALTH HOLY SPIRIT MEDICAL CENTER,503 NORTH 21ST STREET,,Camp Hill,Cumberland,PA,17011,00173-0901-86,Sotrovimab,36,POINT (-76.92188 40.25354),,2022-03-30T00:00:00.000,ACTIVE,
UPMC CARLISLE,361 ALEXANDER SPRING ROAD,,Carlisle,Cumberland,PA,17015,00173-0901-86,Sotrovimab,12,POINT (-77.22288 40.18324),,2022-03-30T00:00:00.000,ACTIVE,
UPMC PINNACLE HOSPITALS,409 SOUTH SECOND STREET,,Harrisburg,Dauphin,PA,17105,00173-0901-86,Sotrovimab,354,POINT (-76.87544 40.25666),,2022-03-30T00:00:00.000,ACTIVE,
MILTON S HERSHEY MEDICAL CENTER,500 UNIVERSITY DRIVE,,Hershey,Dauphin,PA,17033,00173-0901-86,Sotrovimab,165,POINT (-76.67573 40.27319),,2022-03-30T00:00:00.000,ACTIVE,
MAIN LINE HOSPITAL BRYN MAWR CAMPUS,130 SOUTH BRYN MAWR AVE,,Bryn Mawr,Delaware,PA,19010,00173-0901-86,Sotrovimab,158,POINT (-75.321155 40.01883),,2022-03-30T00:00:00.000,ACTIVE,
MERCY CATHOLIC MEDICAL CENTER- MERCY FITZGERALD,1500 LANSDOWNE  AVE,,Darby,Delaware,PA,19023,00173-0901-86,Sotrovimab,14,POINT (-75.26755 39.925441),,2022-03-30T00:00:00.000,ACTIVE,
DELAWARE COUNTY MEMORIAL HOSPITAL,501 NORTH LANSDOWNE AVE,,Drexel Hill,Delaware,PA,19026,00173-0901-86,Sotrovimab,23,POINT (-75.28233 39.955125),,2022-03-30T00:00:00.000,ACTIVE,
RIDDLE MEMORIAL HOSPITAL,1068 WEST BALTIMORE PIKE,,Media,Delaware,PA,19063,00173-0901-86,Sotrovimab,2,POINT (-75.43085 39.91263),,2022-03-30T00:00:00.000,ACTIVE,
CROZER CHESTER MEDICAL CENTER,ONE MEDICAL CENTER BOULEVARD,,Upland,Delaware,PA,19013,00173-0901-86,Sotrovimab,63,POINT (-75.3665745 39.8572372),,2022-03-30T00:00:00.000,ACTIVE,
PENN HIGHLANDS ELK,763 JOHNSONBURG ROAD,,Saint Marys,Elk,PA,15857,00173-0901-86,Sotrovimab,1,POINT (-78.58008 41.42517),,2022-03-30T00:00:00.000,ACTIVE,
LECOM HEALTH CORRY MEMORIAL HOSPITAL,965 SHAMROCK LANE,,Corry,Erie,PA,16407,00173-0901-86,Sotrovimab,12,POINT (-79.61276 41.93644),,2022-03-30T00:00:00.000,ACTIVE,
MILLCREEK COMMUNITY HOSPITAL,5515 PEACH STREET,,Erie,Erie,PA,16509,00173-0901-86,Sotrovimab,22,POINT (-80.09232 42.07391),,2022-03-30T00:00:00.000,ACTIVE,
SAINT VINCENT HOSPITAL,232 WEST 25TH STREET,,Erie,Erie,PA,16544,00173-0901-86,Sotrovimab,48,POINT (-80.07974 42.11168),,2022-03-30T00:00:00.000,ACTIVE,
UPMC HAMOT,201 STATE STREET,,Erie,Erie,PA,16550,00173-0901-86,Sotrovimab,197,POINT (-80.08738 42.13287),,2022-03-30T00:00:00.000,ACTIVE,
Curtis Pharmacy - Connellsville,802 Vanderbilt Rd,,Connellsville,Fayette,PA,15425,00173-0901-86,Sotrovimab,34,POINT (-79.60241 40.01949),,2022-03-30T00:00:00.000,ACTIVE,
UNIONTOWN HOSPITAL,500 WEST BERKELEY STREET,,Uniontown,Fayette,PA,15401,00173-0901-86,Sotrovimab,15,POINT (-79.73854 39.9018),,2022-03-30T00:00:00.000,ACTIVE,
Keystone Community Health Services,111 Chambers Hill Drive,,Chambersburg,Franklin,PA,17201,00173-0901-86,Sotrovimab,19,POINT (-77.640955 39.94436),,2022-03-30T00:00:00.000,ACTIVE,
WELLSPAN CHAMBERSBURG HOSPITAL,112 NORTH SEVENTH STREET,,Chambersburg,Franklin,PA,17201,00173-0901-86,Sotrovimab,21,POINT (-77.64638 39.93373),,2022-03-30T00:00:00.000,ACTIVE,
WELLSPAN WAYNESBORO HOSPITAL,501 EAST MAIN ST,,Waynesboro,Franklin,PA,17268,00173-0901-86,Sotrovimab,20,POINT (-77.568495 39.75174),,2022-03-30T00:00:00.000,ACTIVE,
FULTON COUNTY MEDICAL CENTER,214 PEACH ORCHARD ROAD,,Mcconnellsburg,Fulton,PA,17233,00173-0901-86,Sotrovimab,13,POINT (-78.00753 39.93728),,2022-03-30T00:00:00.000,ACTIVE,
WASHINGTON HEALTH SYSTEM GREENE,350 BONAR AVENUE,,Waynesburg,Greene,PA,15370,00173-0901-86,Sotrovimab,24,POINT (-80.17326 39.9006),,2022-03-30T00:00:00.000,ACTIVE,
PENN HIGHLANDS HUNTINGDON,1225 WARM SPRINGS AVE,,Huntingdon,Huntingdon,PA,16652,00173-0901-86,Sotrovimab,22,POINT (-78.01216 40.49377),,2022-03-30T00:00:00.000,ACTIVE,
Penn Highlands Huntingdon,1225 Warm Springs Avenue,,Huntingdon,Huntingdon,PA,16652,00173-0901-86,Sotrovimab,22,POINT (-78.01216 40.49377),,2022-03-30T00:00:00.000,ACTIVE,
INDIANA REGIONAL MEDICAL CENTER,835 HOSPITAL ROAD,,Indiana,Indiana,PA,15701,00173-0901-86,Sotrovimab,15,POINT (-79.15205 40.60862),,2022-03-30T00:00:00.000,ACTIVE,
"Guardian Healthcare Pharmacy, LLC",123 Brubaker Road,,Brockway,Jefferson,PA,15824,00173-0901-86,Sotrovimab,56,POINT (-78.76967 41.19648),,2022-03-30T00:00:00.000,ACTIVE,
PUNXSUTAWNEY AREA HOSPITAL,81 HILLCREST DRIVE,,Punxsutawney,Jefferson,PA,15767,00173-0901-86,Sotrovimab,50,POINT (-78.99975 40.96128),,2022-03-30T00:00:00.000,ACTIVE,
WRIGHT CENTER FOR COMMUNITY HEALTH,5 S Washington Ave,,Jermyn,Lackawanna,PA,18433,00173-0901-86,Sotrovimab,42,POINT (-75.598452 41.548831),,2022-03-30T00:00:00.000,ACTIVE,
GEISINGER-COMMUNITY MEDICAL CENTER,1822 MULBERRY STREET,,Scranton,Lackawanna,PA,18510,00173-0901-86,Sotrovimab,19,POINT (-75.646398 41.401029),,2022-03-30T00:00:00.000,ACTIVE,
MOSES TAYLOR HOSPITAL,700 QUINCY AVENUE,,Scranton,Lackawanna,PA,18510,00173-0901-86,Sotrovimab,49,POINT (-75.65091 41.41107),,2022-03-30T00:00:00.000,ACTIVE,
THE WRIGHT CENTER FOR COMM HEALTH,501 S WASHINGTON AVE STE 1000,,Scranton,Lackawanna,PA,18505,00173-0901-86,Sotrovimab,42,POINT (-75.67116 41.40144),,2022-03-30T00:00:00.000,ACTIVE,
WELLSPAN EPHRATA COMMUNITY HOSPITAL,169 MARTIN AVENUE,,Ephrata,Lancaster,PA,17522,00173-0901-86,Sotrovimab,79,POINT (-76.18226 40.18716),,2022-03-30T00:00:00.000,ACTIVE,
LANCASTER GENERAL HOSPITAL,555 NORTH DUKE STREET,,Lancaster,Lancaster,PA,17602,00173-0901-86,Sotrovimab,30,POINT (-76.30451 40.04708),,2022-03-30T00:00:00.000,ACTIVE,
UPMC LITITZ,1500 HIGHLANDS DRIVE,,Lititz,Lancaster,PA,17543,00173-0901-86,Sotrovimab,12,POINT (-76.312275 40.13196),,2022-03-30T00:00:00.000,ACTIVE,
UPMC JAMESON,1211 WILMINGTON AVENUE,,New Castle,Lawrence,PA,16105,00173-0901-86,Sotrovimab,57,POINT (-80.35103 41.01296),,2022-03-30T00:00:00.000,ACTIVE,
WELLSPAN GOOD SAMARITAN HOSPITAL,252 SOUTH 4TH STREET,,Lebanon,Lebanon,PA,17042,00173-0901-86,Sotrovimab,23,POINT (-76.41663 40.33582),,2022-03-30T00:00:00.000,ACTIVE,
OMNICARE HEARTLAND PHCY PA LLC,7010 SNOWDRIFT RD,,Allentown,Lehigh,PA,18106,00173-0901-86,Sotrovimab,21,POINT (-75.61171 40.58684),,2022-03-30T00:00:00.000,ACTIVE,
GEISINGER WYOMING VALLEY MEDICAL CENTER,1000 EAST MOUNTAIN BOULEVARD,,Wilkes Barre,Luzerne,PA,18711,00173-0901-86,Sotrovimab,56,POINT (-75.80696 41.25964),,2022-03-30T00:00:00.000,ACTIVE,
WILKES-BARRE GENERAL HOSPITAL,575 NORTH RIVER STREET,,Wilkes-Barre,Luzerne,PA,18764,00173-0901-86,Sotrovimab,40,POINT (-75.86686 41.2584),,2022-03-30T00:00:00.000,ACTIVE,
GEISINGER JERSEY SHORE HOSPITAL,1020 THOMPSON STREET,,Jersey Shore,Lycoming,PA,17740,00173-0901-86,Sotrovimab,9,POINT (-77.268215 41.202015),,2022-03-23T00:00:00.000,ACTIVE,
Omnicare of Williamsport,3570 West 4th St Ste 2,,Williamsport,Lycoming,PA,17701,00173-0901-86,Sotrovimab,5,POINT (-77.08729 41.23638),,2022-03-30T00:00:00.000,ACTIVE,
Bradford Regional Medical Center,116 Interstate Pkwy,,Bradford,Mckean,PA,16701,00173-0901-86,Sotrovimab,78,POINT (-78.659555 41.961235),,2022-03-30T00:00:00.000,ACTIVE,
UPMC HORIZON,110 NORTH MAIN STREET,,Greenville,Mercer,PA,16125,00173-0901-86,Sotrovimab,57,POINT (-80.40001 41.40177),,2022-03-30T00:00:00.000,ACTIVE,
PRIMARY HEALTH NETWORK,63 PITT ST,,Sharon,Mercer,PA,16146,00173-0901-86,Sotrovimab,7,POINT (-80.50787 41.23383),,2022-03-30T00:00:00.000,ACTIVE,
Institutional Care Pharmacy Sharpsville,175 Canal St,,Sharpsville,Mercer,PA,16150,00173-0901-86,Sotrovimab,5,POINT (-80.47098 41.26939),,2022-03-30T00:00:00.000,ACTIVE,
GEISINGER-LEWISTOWN HOSPITAL,400 HIGHLAND AVENUE,,Lewistown,Mifflin,PA,17044,00173-0901-86,Sotrovimab,10,POINT (-77.56841 40.617825),,2022-03-23T00:00:00.000,ACTIVE,
ABINGTON MEMORIAL HOSPITAL,1200 OLD YORK ROAD,,Abington,Montgomery,PA,19001,00173-0901-86,Sotrovimab,111,POINT (-75.12071 40.11897),,2022-03-30T00:00:00.000,ACTIVE,
Amber Enterprises,323 Norristown Rd,,Ambler,Montgomery,PA,19002,00173-0901-86,Sotrovimab,8,POINT (-75.21008 40.18122),,2022-03-30T00:00:00.000,ACTIVE,
RAVINDER SINGH,1808 SWAMP PIKE STE 200,,Gilbertsville,Montgomery,PA,19525,00173-0901-86,Sotrovimab,13,POINT (-75.592961 40.303155),,2022-03-23T00:00:00.000,ACTIVE,
OMNICARE OF KING OF PRUSSIA,600 Allendale Rd,,King Of Prussia,Montgomery,PA,19406,00173-0901-86,Sotrovimab,38,POINT (-75.39498 40.09933),,2022-03-30T00:00:00.000,ACTIVE,
LANSDALE HOSPITAL,100 MEDICAL CAMPUS DRIVE,,Lansdale,Montgomery,PA,19446,00173-0901-86,Sotrovimab,54,POINT (-75.27053 40.25074),,2022-03-30T00:00:00.000,ACTIVE,
HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,1648 HUNTINGDON PIKE,,Meadowbrook,Montgomery,PA,19046,00173-0901-86,Sotrovimab,56,POINT (-75.08294 40.11137),,2022-03-30T00:00:00.000,ACTIVE,
SUBURBAN COMMUNITY HOSPITAL,2701 DEKALB PIKE,,Norristown,Montgomery,PA,19401,00173-0901-86,Sotrovimab,22,POINT (-75.31679 40.140385),,2022-03-30T00:00:00.000,ACTIVE,
Synergy Pharmacy Services,2500 Blvd of the Generals,,Norristown,Montgomery,PA,19403,00173-0901-86,Sotrovimab,1,POINT (-75.402 40.12425),,2022-03-30T00:00:00.000,ACTIVE,
WELLNESS PHARMACY SERVICES,1427 Horsham Road,,North Wales,Montgomery,PA,19454,00173-0901-86,Sotrovimab,39,POINT (-75.20897 40.22441),,2022-03-30T00:00:00.000,ACTIVE,
POTTSTOWN HOSPITAL,1600 EAST HIGH STREET,,Pottstown,Montgomery,PA,19464,00173-0901-86,Sotrovimab,74,POINT (-75.61288 40.242255),,2022-03-30T00:00:00.000,ACTIVE,
MAIN LINE HOSPITAL LANKENAU,100 LANCASTER AVE,,Wynnewood,Montgomery,PA,19096,00173-0901-86,Sotrovimab,7,POINT (-75.26204 39.9885),,2022-03-30T00:00:00.000,ACTIVE,
GEISINGER MEDICAL CENTER,100 NORTH ACADEMY AVENUE,,Danville,Montour,PA,17822,00173-0901-86,Sotrovimab,13,POINT (-76.6081 40.96797),,2022-03-30T00:00:00.000,ACTIVE,
ST LUKE'S HOSPITAL BETHLEHEM,801 OSTRUM STREET,,Bethlehem,Northampton,PA,18015,00173-0901-86,Sotrovimab,378,POINT (-75.39348 40.60959),,2022-03-30T00:00:00.000,ACTIVE,
ALBERT EINSTEIN MEDICAL CENTER,5501 OLD YORK ROAD,,Philadelphia,Philadelphia,PA,19141,00173-0901-86,Sotrovimab,56,POINT (-75.14454 40.03696),,2022-03-30T00:00:00.000,ACTIVE,
CHESTNUT HILL HOSPITAL,8835 GERMANTOWN AVE,,Philadelphia,Philadelphia,PA,19118,00173-0901-86,Sotrovimab,25,POINT (-75.211955 40.079485),,2022-03-30T00:00:00.000,ACTIVE,
CHILDREN'S HOSPITAL OF PHILADELPHIA,34TH ST & CIVIC CENTER BLVD,,Philadelphia,Philadelphia,PA,19104,00173-0901-86,Sotrovimab,28,POINT (-75.13 40.01),,2022-03-30T00:00:00.000,ACTIVE,
"Fountain Medical Associates, PC",22 E. Mount Airy Ave,,Philadelphia,Philadelphia,PA,19119,00173-0901-86,Sotrovimab,18,POINT (-75.19041 40.060475),,2022-03-30T00:00:00.000,ACTIVE,
HOSPITAL OF UNIV OF PENNSYLVANIA,34TH & SPRUCE STS,,Philadelphia,Philadelphia,PA,19104,00173-0901-86,Sotrovimab,364,POINT (-75.18 39.96),,2022-03-30T00:00:00.000,ACTIVE,
JEFFERSON HEALTH-NORTHEAST,10800 KNIGHTS ROAD,,Philadelphia,Philadelphia,PA,19114,00173-0901-86,Sotrovimab,37,POINT (-74.98308 40.071185),,2022-03-30T00:00:00.000,ACTIVE,
NAZARETH HOSPITAL,2601 HOLME AVE,,Philadelphia,Philadelphia,PA,19152,00173-0901-86,Sotrovimab,9,POINT (-75.04067 40.05988),,2022-03-30T00:00:00.000,ACTIVE,
PENN PRESBYTERIAN MEDICAL CENTER,51 NORTH 39TH STREET,,Philadelphia,Philadelphia,PA,19104,00173-0901-86,Sotrovimab,25,POINT (-75.19943 39.95721),,2022-03-30T00:00:00.000,ACTIVE,
PENNSYLVANIA HOSPITAL,800 SPRUCE STREET,,Philadelphia,Philadelphia,PA,19107,00173-0901-86,Sotrovimab,17,POINT (-75.15478 39.94564),,2022-03-30T00:00:00.000,ACTIVE,
ROXBOROUGH MEMORIAL HOSPITAL,5800 RIDGE AVE,,Philadelphia,Philadelphia,PA,19128,00173-0901-86,Sotrovimab,6,POINT (-75.210588 40.02903),,2022-03-30T00:00:00.000,ACTIVE,
ST CHRISTOPHER'S HOSPITAL FOR CHILDREN,160 EAST ERIE AVE,,Philadelphia,Philadelphia,PA,19134,00173-0901-86,Sotrovimab,92,POINT (-75.131 40.005995),,2022-03-30T00:00:00.000,ACTIVE,
TEMPLE UNIVERSITY HOSPITAL,3401 NORTH BROAD STREET,,Philadelphia,Philadelphia,PA,19140,00173-0901-86,Sotrovimab,89,POINT (-75.15075 40.00525),,2022-03-30T00:00:00.000,ACTIVE,
THOMAS JEFFERSON UNIVERSITY HOSPITAL,111 SOUTH 11TH STREET,,Philadelphia,Philadelphia,PA,19107,00173-0901-86,Sotrovimab,264,POINT (-75.15859 39.94986),,2022-03-30T00:00:00.000,ACTIVE,
UPMC COLE,1001 EAST SECOND STREET,,Coudersport,Potter,PA,16915,00173-0901-86,Sotrovimab,9,POINT (-77.98008 41.77237),,2022-03-30T00:00:00.000,ACTIVE,
Peak Integrative Medicine,1120 Centre Turnpike,,Orwigsburg,Schuylkill,PA,17961,00173-0901-86,Sotrovimab,2,POINT (-76.09441 40.64022),,2022-03-23T00:00:00.000,ACTIVE,
CONEMAUGH MEYERSDALE MEDICAL CENTER,200 HOSPITAL DRIVE,,Meyersdale,Somerset,PA,15552,00173-0901-86,Sotrovimab,6,POINT (-79.025055 39.808945),,2022-03-30T00:00:00.000,ACTIVE,
CHAN SOON- SHIONG MEDICAL CENTER AT WINDBER,600 SOMERSET AVENUE,,Windber,Somerset,PA,15963,00173-0901-86,Sotrovimab,20,POINT (-78.838405 40.242075),,2022-03-30T00:00:00.000,ACTIVE,
BARNES-KASSON COUNTY HOSPITAL,2872 TURNPIKE STREET,,Susquehanna,Susquehanna,PA,18847,00173-0901-86,Sotrovimab,46,POINT (-75.59292 41.94673),,2022-03-30T00:00:00.000,ACTIVE,
UPMC WELLSBORO,32-36 CENTRAL AVENUE,,Wellsboro,Tioga,PA,16901,00173-0901-86,Sotrovimab,14,POINT (-77.30048 41.74619),,2022-03-30T00:00:00.000,ACTIVE,
UPMC NORTHWEST,100 FAIRFIELD DRIVE,,Seneca,Venango,PA,16346,00173-0901-86,Sotrovimab,54,POINT (-79.7009 41.36085),,2022-03-30T00:00:00.000,ACTIVE,
Curtis Pharmacy - Claysville,305 Main St,,Claysville,Washington,PA,15323,00173-0901-86,Sotrovimab,34,POINT (-80.410203 40.11829),,2022-03-30T00:00:00.000,ACTIVE,
PENN HIGHLANDS MON VALLEY,1163 COUNTRY CLUB ROAD,,Monongahela,Washington,PA,15063,00173-0901-86,Sotrovimab,52,POINT (-79.91119 40.182),,2022-03-30T00:00:00.000,ACTIVE,
Curtis Pharmacy - Washington,575 Henderson Ave,,Washington,Washington,PA,15301,00173-0901-86,Sotrovimab,34,POINT (-80.26762 40.19203),,2022-03-30T00:00:00.000,ACTIVE,
"WASHINGTON HOSPITAL, THE",155 WILSON AVENUE,,Washington,Washington,PA,15301,00173-0901-86,Sotrovimab,27,POINT (-80.246585 40.18348),,2022-03-30T00:00:00.000,ACTIVE,
WAYNE MEMORIAL HOSPITAL,601 PARK STREET,,Honesdale,Wayne,PA,18431,00173-0901-86,Sotrovimab,26,POINT (-75.25899 41.5771),,2022-03-30T00:00:00.000,ACTIVE,
Wayne Memorial Community Health Centers Honesdale Family Health Center,600 Maple Avenue,,Honesdale,Wayne,PA,18431,00173-0901-86,Sotrovimab,43,POINT (-75.26865 41.57505),,2022-03-30T00:00:00.000,ACTIVE,
OMNICARE OF GREENSBURG,1171 Garden St,,Greensburg,Westmoreland,PA,15601,00173-0901-86,Sotrovimab,18,POINT (-79.571205 40.284495),,2022-03-30T00:00:00.000,ACTIVE,
EXCELA HEALTH FRICK HOSPITAL,508 SOUTH CHURCH STREET,,Mount Pleasant,Westmoreland,PA,15666,00173-0901-86,Sotrovimab,56,POINT (-79.54992 40.14526),,2022-03-30T00:00:00.000,ACTIVE,
UPMC HANOVER,300 HIGHLAND AVE,,Hanover,York,PA,17331,00173-0901-86,Sotrovimab,12,POINT (-76.983105 39.808615),,2022-03-30T00:00:00.000,ACTIVE,
BROCKIE PHARMATECH,209 N Beaver Street,,York,York,PA,17401,00173-0901-86,Sotrovimab,32,POINT (-76.73058 39.964895),,2022-03-30T00:00:00.000,ACTIVE,
UPMC MEMORIAL,1701 INNOVATION DRIVE,,York,York,PA,17408,00173-0901-86,Sotrovimab,12,POINT (-76.77229 39.98085),,2022-03-30T00:00:00.000,ACTIVE,
WELLSPAN INFUSION,304 St Charles Way,,York,York,PA,17402,00173-0901-86,Sotrovimab,14,POINT (-76.694649 39.927234),,2022-03-30T00:00:00.000,ACTIVE,
WELLSPAN YORK HOSPITAL,1001 SOUTH GEORGE STREET,,York,York,PA,17403,00173-0901-86,Sotrovimab,54,POINT (-76.718656 39.9461),,2022-03-30T00:00:00.000,ACTIVE,
ABBEVILLE AREA MEDICAL CENTER,420 THOMSON CIRCLE,,Abbeville,Abbeville,SC,29620,00173-0901-86,Sotrovimab,52,POINT (-82.38269 34.15394),,2022-03-30T00:00:00.000,ACTIVE,
ANMED HEALTH,800 N FANT ST,,Anderson,Anderson,SC,29621,00173-0901-86,Sotrovimab,84,POINT (-82.64643 34.51159),,2022-03-30T00:00:00.000,ACTIVE,
SIRI CANCER BLOOD AND INFUSION CENTER,2508 N MAIN ST,,Anderson,Anderson,SC,29621,00173-0901-86,Sotrovimab,10,POINT (-82.660421 34.52948),,2022-02-09T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
BEAUFORT COUNTY MEMORIAL HOSPITAL,955 RIBAUT RD,,Beaufort,Beaufort,SC,29902,00173-0901-86,Sotrovimab,104,POINT (-80.68748 32.41604),,2022-03-30T00:00:00.000,ACTIVE,
ROPER ST FRANCIS HOSPITAL-BERKELY INC,300  CALLEN BLVD,,Summerville,Berkeley,SC,29486,00173-0901-86,Sotrovimab,27,POINT (-80.09426 33.06961),,2022-03-30T00:00:00.000,ACTIVE,
BON SECOURS-ST FRANCIS XAVIER HOSPITAL,2095 HENRY TECKLENBURG DRIVE,,Charleston,Charleston,SC,29414,00173-0901-86,Sotrovimab,53,POINT (-80.04182 32.8092),,2022-03-30T00:00:00.000,ACTIVE,
"Liberty Doctors, LLC",418 Folly Road,,Charleston,Charleston,SC,29412,00173-0901-86,Sotrovimab,30,POINT (-79.97298 32.75767),,2022-03-30T00:00:00.000,ACTIVE,
MUSC MEDICAL CENTER,169 ASHLEY AVE,,Charleston,Charleston,SC,29425,00173-0901-86,Sotrovimab,600,POINT (-79.94734 32.78454),,2022-03-30T00:00:00.000,ACTIVE,
ROPER HOSPITAL,316 CALHOUN ST,,Charleston,Charleston,SC,29401,00173-0901-86,Sotrovimab,112,POINT (-79.94234 32.77428),,2022-03-30T00:00:00.000,ACTIVE,
TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,,Charleston,Charleston,SC,29406,00173-0901-86,Sotrovimab,19,POINT (-80.07282 32.9767),,2022-03-30T00:00:00.000,ACTIVE,
CARESOUTH CAROLINA,1268 S 4TH ST STE B,,Hartsville,Darlington,SC,29550,00173-0901-86,Sotrovimab,27,POINT (-80.061115 34.357245),,2022-03-30T00:00:00.000,ACTIVE,
CAROLINA PINES REGIONAL MEDICAL CENTER,1304 W BOBO NEWSOM HWY,,Hartsville,Darlington,SC,29550,00173-0901-86,Sotrovimab,17,POINT (-80.10497 34.34957),,2022-03-30T00:00:00.000,ACTIVE,
"Dillon Family Medicine, PA",603 N 6th Ave,,Dillon,Dillon,SC,29536,00173-0901-86,Sotrovimab,12,POINT (-79.36614 34.42083),,2022-03-30T00:00:00.000,ACTIVE,
Total Wellness Medical Care,208 E 2nd N Street,,Summerville,Dorchester,SC,29483,00173-0901-86,Sotrovimab,24,POINT (-80.1709 33.02138),,2022-03-30T00:00:00.000,ACTIVE,
MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,555 E CHEVES ST BOX 8700,,Florence,Florence,SC,29506,00173-0901-86,Sotrovimab,341,POINT (-79.75925 34.1968),,2022-03-30T00:00:00.000,ACTIVE,
MUSC HEALTH FLORENCE MEDICAL CENTER,805 PAMPLICO HWY BOX 100550,,Florence,Florence,SC,29505,00173-0901-86,Sotrovimab,30,POINT (-79.75241 34.15744),,2022-03-30T00:00:00.000,ACTIVE,
TIDELANDS HEALTH,606 BLACK RIVER RD DRAWER 1718,,Georgetown,Georgetown,SC,29440,00173-0901-86,Sotrovimab,28,POINT (-79.28433 33.37987),,2022-03-30T00:00:00.000,ACTIVE,
TIDELANDS WACCAMAW COMMUNITY HOSPITAL,4070 HWY 17,,Murrells Inlet,Georgetown,SC,29576,00173-0901-86,Sotrovimab,93,POINT (-79.042506 33.557883),,2022-03-30T00:00:00.000,ACTIVE,
Network HealthCare - Greenville,"1200 Woodruff Road, #C28",,Greenville,Greenville,SC,29607,00173-0901-86,Sotrovimab,9,POINT (-82.23891 34.80991),,2022-03-23T00:00:00.000,ACTIVE,
PRISMA HEALTH GREENVILLE MEMORIAL HOSPITAL,701 GROVE ROAD,,Greenville,Greenville,SC,29605,00173-0901-86,Sotrovimab,410,POINT (-82.41046 34.82049),,2022-03-30T00:00:00.000,ACTIVE,
ST FRANCIS-DOWNTOWN,ONE ST FRANCIS DR,,Greenville,Greenville,SC,29601,00173-0901-86,Sotrovimab,91,POINT (-82.42096 34.84126),,2022-03-30T00:00:00.000,ACTIVE,
SELF REGIONAL HEALTHCARE,1325 SPRING STREET,,Greenwood,Greenwood,SC,29646,00173-0901-86,Sotrovimab,64,POINT (-82.15663 34.17519),,2022-03-30T00:00:00.000,ACTIVE,
HAMPTON REGIONAL MEDICAL CENTER,595 WEST CAROLINA AVENUE,,Varnville,Hampton,SC,29944,00173-0901-86,Sotrovimab,23,POINT (-81.08909 32.85476),,2022-03-30T00:00:00.000,ACTIVE,
CONWAY MEDICAL CENTER,300 SINGLETON RIDGE ROAD,,Conway,Horry,SC,29526,00173-0901-86,Sotrovimab,161,POINT (-79.00189 33.78548),,2022-03-30T00:00:00.000,ACTIVE,
MCLEOD LORIS  HOSPITAL,3655 MITCHELL STREET,,Loris,Horry,SC,29569,00173-0901-86,Sotrovimab,107,POINT (-78.898625 34.05742),,2022-03-30T00:00:00.000,ACTIVE,
GRAND STRAND REGIONAL MEDICAL CENTER,809 82ND PARKWAY,,Myrtle Beach,Horry,SC,29572,00173-0901-86,Sotrovimab,18,POINT (-78.82002 33.75854),,2022-03-30T00:00:00.000,ACTIVE,
COASTAL CAROLINA HOSPITAL,1000 MEDICAL CENTER DRIVE,,Hardeeville,Jasper,SC,29927,00173-0901-86,Sotrovimab,18,POINT (-81.05387 32.3151),,2022-03-30T00:00:00.000,ACTIVE,
MUSC HEALTH KERSHAW MEDICAL CENTER,1315 ROBERTS STREET,,Camden,Kershaw,SC,29020,00173-0901-86,Sotrovimab,36,POINT (-80.59079 34.25298),,2022-03-30T00:00:00.000,ACTIVE,
MUSC HEALTH LANCASTER MEDICAL CENTER,800 W MEETING ST,,Lancaster,Lancaster,SC,29720,00173-0901-86,Sotrovimab,78,POINT (-80.78844 34.71787),,2022-03-30T00:00:00.000,ACTIVE,
Mackey Family Practice,1025 West Meeting St,,Lancaster,Lancaster,SC,29720,00173-0901-86,Sotrovimab,39,POINT (-80.79339 34.71362),,2022-03-30T00:00:00.000,ACTIVE,
PruittHealth Pharmacy Services of Lexington,328 River Chase Way Suite A,,Lexington,Lexington,SC,29072,00173-0901-86,Sotrovimab,6,POINT (-81.13402 34.02246),,2022-03-23T00:00:00.000,ACTIVE,
LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,,West Columbia,Lexington,SC,29169,00173-0901-86,Sotrovimab,428,POINT (-81.11408 34.00604),,2022-03-30T00:00:00.000,ACTIVE,
MUSC HEALTH MARION MEDICAL CENTER,2829 E HWY 76,,Mullins,Marion,SC,29574,00173-0901-86,Sotrovimab,1,POINT (-79.32715 34.18892),,2022-03-30T00:00:00.000,ACTIVE,
TRMC OF ORANGEBURG & CALHOUN,3000 ST MATTHEWS RD BOX 1806,,Orangeburg,Orangeburg,SC,29115,00173-0901-86,Sotrovimab,68,POINT (-80.83066 33.5401),,2022-03-30T00:00:00.000,ACTIVE,
