2022-03-08T14-40-56,80134,SAFEWAY PHARMACY,03/02/2022 12:00:00 AM,03/04/2022 12:00:00 AM,20,,
2022-05-26T07-59-29,80134,WALGREENS STORE #07138,NLP,NLP,NLP,28,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,80134,CVS Store #17296,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,19,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,30,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,80134,CVS Store #10785,NLP,NLP,NLP,54,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,9,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,80134,WALGREENS STORE #07138,NLP,NLP,NLP,28,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,80134,CVS Store #17296,NLP,NLP,NLP,21,05/24/2022 12:00:00 AM
2022-05-27T05-48-57,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,18,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,28,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,80134,WALGREENS STORE #05261,NLP,NLP,NLP,16,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,80134,CVS Store #10785,NLP,NLP,NLP,60,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,9,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,80134,WALGREENS STORE #07138,NLP,NLP,NLP,21,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,80134,CVS Store #17296,NLP,NLP,NLP,16,05/26/2022 12:00:00 AM
2022-05-28T05-34-18,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,28,05/26/2022 12:00:00 AM
2022-05-28T05-34-18,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,16,05/27/2022 12:00:00 AM
2022-05-28T05-34-18,80134,WALGREENS STORE #05261,NLP,NLP,NLP,16,05/26/2022 12:00:00 AM
2022-05-28T05-34-18,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,20,05/27/2022 12:00:00 AM
2022-05-28T05-34-18,80134,WALGREENS STORE #07138,NLP,NLP,NLP,21,05/26/2022 12:00:00 AM
2022-05-28T05-34-18,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,3,05/27/2022 12:00:00 AM
2022-05-28T05-34-18,80134,CVS Store #10785,NLP,NLP,NLP,54,05/27/2022 12:00:00 AM
2022-05-28T05-34-18,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,12,05/27/2022 12:00:00 AM
2022-05-28T05-34-18,80134,CVS Store #17296,NLP,NLP,NLP,16,05/27/2022 12:00:00 AM
2022-05-29T05-31-58,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,16,05/27/2022 12:00:00 AM
2022-05-29T05-31-58,80134,WALGREENS STORE #05261,NLP,NLP,NLP,16,05/26/2022 12:00:00 AM
2022-05-29T05-31-58,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,28,05/26/2022 12:00:00 AM
2022-05-29T05-31-58,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,3,05/27/2022 12:00:00 AM
2022-05-29T05-31-58,80134,CVS Store #10785,NLP,NLP,NLP,54,05/27/2022 12:00:00 AM
2022-05-29T05-31-58,80134,WALGREENS STORE #07138,NLP,NLP,NLP,21,05/26/2022 12:00:00 AM
2022-05-29T05-31-58,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,12,05/27/2022 12:00:00 AM
2022-05-29T05-31-58,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,20,05/27/2022 12:00:00 AM
2022-05-29T05-31-58,80134,CVS Store #17296,NLP,NLP,NLP,16,05/27/2022 12:00:00 AM
2022-05-30T05-32-42,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,16,05/27/2022 12:00:00 AM
2022-05-30T05-32-42,80134,WALGREENS STORE #05261,NLP,NLP,NLP,16,05/26/2022 12:00:00 AM
2022-05-30T05-32-42,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,28,05/26/2022 12:00:00 AM
2022-05-30T05-32-42,80134,CVS Store #10785,NLP,NLP,NLP,54,05/27/2022 12:00:00 AM
2022-05-30T05-32-42,80134,WALGREENS STORE #07138,NLP,NLP,NLP,21,05/26/2022 12:00:00 AM
2022-05-30T05-32-42,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,3,05/27/2022 12:00:00 AM
2022-05-30T05-32-42,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,11,05/29/2022 12:00:00 AM
2022-05-30T05-32-42,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,20,05/27/2022 12:00:00 AM
2022-05-30T05-32-42,80134,CVS Store #17296,NLP,NLP,NLP,16,05/27/2022 12:00:00 AM
2022-05-31T08-56-01,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,16,05/27/2022 12:00:00 AM
2022-05-31T08-56-01,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,28,05/26/2022 12:00:00 AM
2022-05-31T08-56-01,80134,WALGREENS STORE #05261,NLP,NLP,NLP,16,05/26/2022 12:00:00 AM
2022-05-31T08-56-01,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,20,05/27/2022 12:00:00 AM
2022-05-31T08-56-01,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,3,05/27/2022 12:00:00 AM
2022-05-31T08-56-01,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,11,05/30/2022 12:00:00 AM
2022-05-31T08-56-01,80134,CVS Store #10785,NLP,NLP,NLP,54,05/27/2022 12:00:00 AM
2022-05-31T08-56-01,80134,WALGREENS STORE #07138,NLP,NLP,NLP,21,05/26/2022 12:00:00 AM
2022-05-31T08-56-01,80134,CVS Store #17296,NLP,NLP,NLP,16,05/27/2022 12:00:00 AM
2022-06-01T05-37-50,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,12,05/31/2022 12:00:00 AM
2022-06-01T05-37-50,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,25,05/31/2022 12:00:00 AM
2022-06-01T05-37-50,80134,WALGREENS STORE #07138,NLP,NLP,NLP,21,05/26/2022 12:00:00 AM
2022-06-01T05-37-50,80134,CVS Store #10785,NLP,NLP,NLP,59,05/31/2022 12:00:00 AM
2022-06-01T05-37-50,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,11,05/30/2022 12:00:00 AM
2022-06-01T05-37-50,80134,CVS Store #17296,NLP,NLP,NLP,35,05/31/2022 12:00:00 AM
2022-06-01T05-37-50,80134,WALGREENS STORE #05261,NLP,NLP,NLP,16,05/26/2022 12:00:00 AM
2022-06-01T05-37-50,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,21,05/31/2022 12:00:00 AM
2022-06-02T07-54-10,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,10,06/01/2022 12:00:00 AM
2022-06-02T07-54-10,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,25,06/01/2022 12:00:00 AM
2022-06-02T07-54-10,80134,WALGREENS STORE #05261,NLP,NLP,NLP,32,06/01/2022 12:00:00 AM
2022-06-02T07-54-10,80134,CVS Store #17296,NLP,NLP,NLP,35,05/31/2022 12:00:00 AM
2022-06-02T07-54-10,80134,WALGREENS STORE #07138,NLP,NLP,NLP,20,06/01/2022 12:00:00 AM
2022-06-02T07-54-10,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,20,06/01/2022 12:00:00 AM
2022-06-02T07-54-10,80134,CVS Store #10785,NLP,NLP,NLP,59,05/31/2022 12:00:00 AM
2022-06-02T07-54-10,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,11,06/02/2022 12:00:00 AM
2022-06-03T08-50-11,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,10,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,25,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,80134,WALGREENS STORE #05261,NLP,NLP,NLP,32,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,80134,CVS Store #17296,NLP,NLP,NLP,35,05/31/2022 12:00:00 AM
2022-06-03T08-50-11,80134,WALGREENS STORE #07138,NLP,NLP,NLP,20,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,20,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,80134,CVS Store #10785,NLP,NLP,NLP,59,05/31/2022 12:00:00 AM
2022-06-03T08-50-11,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,11,06/02/2022 12:00:00 AM
2022-06-04T19-11-08,80134,WALGREENS STORE #05261,NLP,NLP,NLP,26,06/03/2022 12:00:00 AM
2022-06-04T19-11-08,80134,WALGREENS STORE #07138,NLP,NLP,NLP,40,06/03/2022 12:00:00 AM
2022-06-04T19-11-08,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,17,06/03/2022 12:00:00 AM
2022-06-04T19-11-08,80134,CVS Store #10785,NLP,NLP,NLP,66,06/03/2022 12:00:00 AM
2022-06-04T19-11-08,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,9,06/03/2022 12:00:00 AM
2022-06-04T19-11-08,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,8,06/03/2022 12:00:00 AM
2022-06-04T19-11-08,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,24,06/02/2022 12:00:00 AM
2022-06-04T19-11-08,80134,CVS Store #17296,NLP,NLP,NLP,31,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,17,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,80134,CVS Store #10785,NLP,NLP,NLP,66,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,80134,WALGREENS STORE #05261,NLP,NLP,NLP,26,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,24,06/02/2022 12:00:00 AM
2022-06-05T08-48-25,80134,WALGREENS STORE #07138,NLP,NLP,NLP,40,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,8,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,7,06/04/2022 12:00:00 AM
2022-06-05T08-48-25,80134,CVS Store #17296,NLP,NLP,NLP,31,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,7,06/05/2022 12:00:00 AM
2022-06-06T06-32-51,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,8,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,17,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,80134,WALGREENS STORE #07138,NLP,NLP,NLP,40,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,80134,WALGREENS STORE #05261,NLP,NLP,NLP,26,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,24,06/02/2022 12:00:00 AM
2022-06-06T06-32-51,80134,CVS Store #17296,NLP,NLP,NLP,31,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,80134,CVS Store #10785,NLP,NLP,NLP,66,06/03/2022 12:00:00 AM
2022-06-07T05-36-41,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,7,06/06/2022 12:00:00 AM
2022-06-07T05-36-41,80134,CVS Store #17296,NLP,NLP,NLP,30,06/06/2022 12:00:00 AM
2022-06-07T05-36-41,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,20,06/06/2022 12:00:00 AM
2022-06-07T05-36-41,80134,CVS Store #10785,NLP,NLP,NLP,65,06/06/2022 12:00:00 AM
2022-06-07T05-36-41,80134,WALGREENS STORE #07138,NLP,NLP,NLP,5,06/06/2022 12:00:00 AM
2022-06-07T05-36-41,80134,WALGREENS STORE #05261,NLP,NLP,NLP,1,06/06/2022 12:00:00 AM
2022-06-07T05-36-41,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,7,06/06/2022 12:00:00 AM
2022-06-08T05-42-02,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,20,06/07/2022 12:00:00 AM
2022-06-08T05-42-02,80134,WALGREENS STORE #07138,NLP,NLP,NLP,4,06/07/2022 12:00:00 AM
2022-06-08T05-42-02,80134,CVS Store #10785,NLP,NLP,NLP,79,06/07/2022 12:00:00 AM
2022-06-08T05-42-02,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,7,06/07/2022 12:00:00 AM
2022-06-08T05-42-02,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,4,06/07/2022 12:00:00 AM
2022-06-09T04-15-20,80134,CVS Store #10785,NLP,NLP,NLP,76,06/08/2022 12:00:00 AM
2022-06-09T04-15-20,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,2,06/08/2022 12:00:00 AM
2022-06-09T04-15-20,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,13,06/08/2022 12:00:00 AM
2022-06-09T04-15-20,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,7,06/08/2022 12:00:00 AM
2022-06-09T04-15-20,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,20,06/07/2022 12:00:00 AM
2022-06-09T04-15-20,80134,WALGREENS STORE #07138,NLP,NLP,NLP,4,06/07/2022 12:00:00 AM
2022-06-10T04-15-36,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,7,06/09/2022 12:00:00 AM
2022-06-10T04-15-36,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,13,06/09/2022 12:00:00 AM
2022-06-10T04-15-36,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,1,06/09/2022 12:00:00 AM
2022-06-10T04-15-36,80134,WALGREENS STORE #05261,NLP,NLP,NLP,27,06/09/2022 12:00:00 AM
2022-06-10T04-15-36,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,20,06/07/2022 12:00:00 AM
2022-06-10T04-15-36,80134,WALGREENS STORE #07138,NLP,NLP,NLP,4,06/09/2022 12:00:00 AM
2022-06-10T04-15-36,80134,CVS Store #10785,NLP,NLP,NLP,73,06/09/2022 12:00:00 AM
2022-06-11T04-15-14,80134,CVS Store #10785,NLP,NLP,NLP,88,06/10/2022 12:00:00 AM
2022-06-11T04-15-14,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,18,06/10/2022 12:00:00 AM
2022-06-11T04-15-14,80134,CVS Store #17296,NLP,NLP,NLP,15,06/10/2022 12:00:00 AM
2022-06-11T04-15-14,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,75,06/10/2022 12:00:00 AM
2022-06-11T04-15-14,80134,WALGREENS STORE #05261,NLP,NLP,NLP,27,06/10/2022 12:00:00 AM
2022-06-11T04-15-14,80134,WALGREENS STORE #07138,NLP,NLP,NLP,3,06/10/2022 12:00:00 AM
2022-06-11T04-15-14,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,106,06/10/2022 12:00:00 AM
2022-06-11T04-15-14,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,7,06/10/2022 12:00:00 AM
2022-06-11T04-15-14,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,20,06/10/2022 12:00:00 AM
2022-06-12T04-15-15,80134,CVS Store #10785,NLP,NLP,NLP,88,06/10/2022 12:00:00 AM
2022-06-12T04-15-15,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,18,06/10/2022 12:00:00 AM
2022-06-12T04-15-15,80134,CVS Store #17296,NLP,NLP,NLP,15,06/10/2022 12:00:00 AM
2022-06-12T04-15-15,80134,WALGREENS STORE #07138,NLP,NLP,NLP,3,06/10/2022 12:00:00 AM
2022-06-12T04-15-15,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,7,06/10/2022 12:00:00 AM
2022-06-12T04-15-15,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,106,06/10/2022 12:00:00 AM
2022-06-12T04-15-15,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,75,06/10/2022 12:00:00 AM
2022-06-12T04-15-15,80134,WALGREENS STORE #05261,NLP,NLP,NLP,27,06/10/2022 12:00:00 AM
2022-06-12T04-15-15,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,20,06/10/2022 12:00:00 AM
2022-06-13T04-15-40,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,18,06/10/2022 12:00:00 AM
2022-06-13T04-15-40,80134,CVS Store #10785,NLP,NLP,NLP,88,06/10/2022 12:00:00 AM
2022-06-13T04-15-40,80134,CVS Store #17296,NLP,NLP,NLP,15,06/10/2022 12:00:00 AM
2022-06-13T04-15-40,80134,WALGREENS STORE #07138,NLP,NLP,NLP,3,06/10/2022 12:00:00 AM
2022-06-13T04-15-40,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,106,06/10/2022 12:00:00 AM
2022-06-13T04-15-40,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,75,06/10/2022 12:00:00 AM
2022-06-13T04-15-40,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,7,06/12/2022 12:00:00 AM
2022-06-13T04-15-40,80134,WALGREENS STORE #05261,NLP,NLP,NLP,27,06/10/2022 12:00:00 AM
2022-06-13T04-15-40,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,20,06/10/2022 12:00:00 AM
2022-06-14T04-15-16,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,104,06/13/2022 12:00:00 AM
2022-06-14T04-15-16,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,19,06/13/2022 12:00:00 AM
2022-06-14T04-15-16,80134,WALGREENS STORE #05261,NLP,NLP,NLP,22,06/13/2022 12:00:00 AM
2022-06-14T04-15-16,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,18,06/13/2022 12:00:00 AM
2022-06-14T04-15-16,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,70,06/13/2022 12:00:00 AM
2022-06-14T04-15-16,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,7,06/14/2022 12:00:00 AM
2022-06-14T04-15-16,80134,CVS Store #17296,NLP,NLP,NLP,14,06/13/2022 12:00:00 AM
2022-06-14T04-15-16,80134,CVS Store #10785,NLP,NLP,NLP,103,06/13/2022 12:00:00 AM
2022-06-15T04-15-27,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,15,06/14/2022 12:00:00 AM
2022-06-15T04-15-27,80134,WALGREENS STORE #05261,NLP,NLP,NLP,22,06/13/2022 12:00:00 AM
2022-06-15T04-15-27,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,18,06/14/2022 12:00:00 AM
2022-06-15T04-15-27,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,103,06/14/2022 12:00:00 AM
2022-06-15T04-15-27,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,66,06/14/2022 12:00:00 AM
2022-06-15T04-15-27,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,6,06/14/2022 12:00:00 AM
2022-06-15T04-15-27,80134,CVS Store #17296,NLP,NLP,NLP,14,06/14/2022 12:00:00 AM
2022-06-15T04-15-27,80134,CVS Store #10785,NLP,NLP,NLP,103,06/14/2022 12:00:00 AM
2022-06-16T04-15-45,80134,CVS Store #17296,NLP,NLP,NLP,14,06/14/2022 12:00:00 AM
2022-06-16T04-15-45,80134,WALGREENS STORE #05261,NLP,NLP,NLP,22,06/13/2022 12:00:00 AM
2022-06-16T04-15-45,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,6,06/15/2022 12:00:00 AM
2022-06-16T04-15-45,80134,CVS Store #10785,NLP,NLP,NLP,103,06/14/2022 12:00:00 AM
2022-06-16T04-15-45,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,15,06/14/2022 12:00:00 AM
2022-06-16T04-15-45,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,102,06/15/2022 12:00:00 AM
2022-06-16T04-15-45,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,16,06/15/2022 12:00:00 AM
2022-06-16T04-15-45,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,65,06/15/2022 12:00:00 AM
2022-06-17T04-15-27,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,15,06/16/2022 12:00:00 AM
2022-06-17T04-15-27,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,102,06/16/2022 12:00:00 AM
2022-06-17T04-15-27,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,5,06/16/2022 12:00:00 AM
2022-06-17T04-15-27,80134,CVS Store #17296,NLP,NLP,NLP,30,06/16/2022 12:00:00 AM
2022-06-17T04-15-27,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,62,06/16/2022 12:00:00 AM
2022-06-17T04-15-27,80134,CVS Store #10785,NLP,NLP,NLP,82,06/16/2022 12:00:00 AM
2022-06-17T04-15-27,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,12,06/16/2022 12:00:00 AM
2022-06-18T04-15-18,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,10,06/17/2022 12:00:00 AM
2022-06-18T04-15-18,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,3,06/17/2022 12:00:00 AM
2022-06-18T04-15-18,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,15,06/16/2022 12:00:00 AM
2022-06-18T04-15-18,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,102,06/16/2022 12:00:00 AM
2022-06-18T04-15-18,80134,CVS Store #17296,NLP,NLP,NLP,29,06/17/2022 12:00:00 AM
2022-06-18T04-15-18,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,62,06/16/2022 12:00:00 AM
2022-06-18T04-15-18,80134,CVS Store #10785,NLP,NLP,NLP,81,06/17/2022 12:00:00 AM
2022-06-19T04-15-29,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,3,06/17/2022 12:00:00 AM
2022-06-19T04-15-29,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,10,06/17/2022 12:00:00 AM
2022-06-19T04-15-29,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,102,06/16/2022 12:00:00 AM
2022-06-19T04-15-29,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,62,06/16/2022 12:00:00 AM
2022-06-19T04-15-29,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,15,06/16/2022 12:00:00 AM
2022-06-19T04-15-29,80134,CVS Store #17296,NLP,NLP,NLP,29,06/17/2022 12:00:00 AM
2022-06-19T04-15-29,80134,CVS Store #10785,NLP,NLP,NLP,81,06/17/2022 12:00:00 AM
2022-06-20T04-15-58,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,3,06/17/2022 12:00:00 AM
2022-06-20T04-15-58,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,62,06/16/2022 12:00:00 AM
2022-06-20T04-15-58,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,15,06/16/2022 12:00:00 AM
2022-06-20T04-15-58,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,102,06/16/2022 12:00:00 AM
2022-06-20T04-15-58,80134,CVS Store #17296,NLP,NLP,NLP,29,06/17/2022 12:00:00 AM
2022-06-20T04-15-58,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,10,06/17/2022 12:00:00 AM
2022-06-20T04-15-58,80134,CVS Store #10785,NLP,NLP,NLP,81,06/17/2022 12:00:00 AM
2022-06-21T04-15-35,80134,CVS Store #17296,NLP,NLP,NLP,26,06/20/2022 12:00:00 AM
2022-06-21T04-15-35,80134,WALGREENS STORE #07138,NLP,NLP,NLP,68,06/20/2022 12:00:00 AM
2022-06-21T04-15-35,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,102,06/16/2022 12:00:00 AM
2022-06-21T04-15-35,80134,WALGREENS STORE #05261,NLP,NLP,NLP,86,06/20/2022 12:00:00 AM
2022-06-21T04-15-35,80134,CVS Store #10785,NLP,NLP,NLP,87,06/20/2022 12:00:00 AM
2022-06-21T04-15-35,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,10,06/17/2022 12:00:00 AM
2022-06-21T04-15-35,80134,SAFEWAY PHARMACY,NLP,NLP,NLP,3,06/17/2022 12:00:00 AM
2022-06-21T04-15-35,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,15,06/16/2022 12:00:00 AM
2022-06-21T04-15-35,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,62,06/16/2022 12:00:00 AM
2022-06-22T04-15-20,80134,CVS Store #10785,NLP,NLP,NLP,87,06/20/2022 12:00:00 AM
2022-06-22T04-15-20,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,11,06/21/2022 12:00:00 AM
2022-06-22T04-15-20,80134,CVS Store #17296,NLP,NLP,NLP,26,06/20/2022 12:00:00 AM
2022-06-22T04-15-20,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,90,06/21/2022 12:00:00 AM
2022-06-22T04-15-20,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,55,06/21/2022 12:00:00 AM
2022-06-22T04-15-20,80134,WALGREENS STORE #07138,NLP,NLP,NLP,68,06/20/2022 12:00:00 AM
2022-06-22T04-15-20,80134,WALGREENS STORE #05261,NLP,NLP,NLP,86,06/20/2022 12:00:00 AM
2022-06-22T04-15-20,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,5,06/21/2022 12:00:00 AM
2022-06-23T04-15-16,80134,KING SOOPERS PHARMACY 62000088,NLP,NLP,NLP,11,06/21/2022 12:00:00 AM
2022-06-23T04-15-16,80134,KING SOOPERS PHARMACY 62000126,NLP,NLP,NLP,55,06/21/2022 12:00:00 AM
2022-06-23T04-15-16,80134,WALGREENS STORE #05261,NLP,NLP,NLP,86,06/20/2022 12:00:00 AM
2022-06-23T04-15-16,80134,CVS Store #17296,NLP,NLP,NLP,24,06/22/2022 12:00:00 AM
2022-06-23T04-15-16,80134,WALGREENS STORE #07138,NLP,NLP,NLP,68,06/20/2022 12:00:00 AM
2022-06-23T04-15-16,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,90,06/21/2022 12:00:00 AM
2022-06-23T04-15-16,80134,Walmart Pharmacy #2892,NLP,NLP,NLP,4,06/22/2022 12:00:00 AM
2022-06-23T04-15-16,80134,CVS Store #10785,NLP,NLP,NLP,82,06/22/2022 12:00:00 AM
2022-06-24T04-15-26,80134,WALGREENS STORE #07138,NLP,NLP,NLP,67,06/23/2022 12:00:00 AM
2022-06-24T04-15-26,80134,WALGREENS STORE #05261,NLP,NLP,NLP,86,06/23/2022 12:00:00 AM
2022-06-24T04-15-26,80134,KING SOOPERS PHARMACY 62000075,NLP,NLP,NLP,81,06/23/2022 12:00:00 AM
