provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,courses_available,geocoded_address,npi,last_report_date,provider_status,provider_note
Long Island State Veterans Home 100,100 Patriots Road,,Stony Brook,Suffolk,NY,11790,00002-7589-01,Bebtelovimab,11,POINT (-73.10291 40.90546),1659317741,2022-06-27T00:00:00.000,ACTIVE,
Nichole Lynn Rockowitz,158 Calverton Court,,Wading River,Suffolk,NY,11792,00002-7589-01,Bebtelovimab,1,POINT (-72.831594 40.91818),1689834525,2022-06-30T00:00:00.000,ACTIVE,
CATSKILL REGIONAL MEDICAL CENTER,68 HARRIS BUSHVILLE RD,Att: Inpatient Pharmacy,Harris,Sullivan,NY,12742,00002-7589-01,Bebtelovimab,23,POINT (-74.73732 41.709255),,2022-06-07T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Maimon care,432 Route 52,,Woodbourne,Sullivan,NY,12788,00002-7589-01,Bebtelovimab,10,POINT (-74.600897 41.759615),,2022-07-01T00:00:00.000,ACTIVE,
CAYUGA MEDICAL CENTER OF ITHACA,101 Dates Drive,,Ithaca,Tompkins,NY,14850,00002-7589-01,Bebtelovimab,118,POINT (-76.537628 42.468905),,2022-07-04T00:00:00.000,ACTIVE,
HEALTHALLIANCE HOSPITAL,396 BROADWAY,,Kingston,Ulster,NY,12401,00002-7589-01,Bebtelovimab,37,POINT (-73.99632 41.92704),,2022-06-30T00:00:00.000,ACTIVE,
GLENS FALLS HOSPITAL,100 PARK ST,,Glens Falls,Warren,NY,12801,00002-7589-01,Bebtelovimab,61,POINT (-73.646803 43.30693),,2022-06-30T00:00:00.000,ACTIVE,
NYP-LAWRENCE HOSPITAL,55 PALMER AVENUE,,Bronxville,Westchester,NY,10708,00002-7589-01,Bebtelovimab,32,POINT (-73.83687 40.94222),,2022-07-04T00:00:00.000,ACTIVE,
The Wellness Lab NY; LLC,10 Manor House Dr,,Dobbs Ferry,Westchester,NY,10522,00002-7589-01,Bebtelovimab,9,POINT (-73.862114 41.011697),,2022-06-27T00:00:00.000,ACTIVE,
NORTHERN WESTCHESTER HOSPITAL,400 East Main STREET,,Mount Kisco,Westchester,NY,10549,00002-7589-01,Bebtelovimab,40,POINT (-73.72572 41.19678),,2022-06-30T00:00:00.000,ACTIVE,
MONTEFIORE NEW ROCHELLE HOSPITAL,16 Guion Place,,New Rochelle,Westchester,NY,10801,00002-7589-01,Bebtelovimab,37,POINT (-73.787522 40.912805),,2022-06-24T00:00:00.000,ACTIVE,
PHELPS MEMORIAL HOSPITAL ASSOCIATIO,701 North Broadway,pharmacy director,Sleepy Hollow,Westchester,NY,10591,00002-7589-01,Bebtelovimab,89,POINT (-73.86593 41.10697),,2022-06-27T00:00:00.000,ACTIVE,
WESTCHESTER MEDICAL CENTER,100 Woods Road,Inpatient Pharmacy- Gigi,Valhalla,Westchester,NY,10595,00002-7589-01,Bebtelovimab,66,POINT (-73.80451 41.08892),,2022-06-28T00:00:00.000,ACTIVE,
BURKE REHABILITATION HOSPITAL,785 Mamaroneck Avenue,,White Plains,Westchester,NY,10605,00002-7589-01,Bebtelovimab,10,POINT (-73.75221 41.01658),1841295219,2022-07-04T00:00:00.000,ACTIVE,
WHITE PLAINS HOSPITAL,41 EAST POST RD,White Plains Hospital-Pharmacy Dept,White Plains,Westchester,NY,10601,00002-7589-01,Bebtelovimab,23,POINT (-73.76986 41.02519),,2022-07-01T00:00:00.000,ACTIVE,
SJRH - ST JOHNS DIVISION,967 North Broadway,,Yonkers,Westchester,NY,10701,00002-7589-01,Bebtelovimab,26,POINT (-73.88605 40.96892),,2022-06-30T00:00:00.000,ACTIVE,
WYOMING CO COMMUNITY HOSP,400 N. Main St,,Warsaw,Wyoming,NY,14569,00002-7589-01,Bebtelovimab,27,POINT (-78.13235 42.75345),,2022-06-22T00:00:00.000,ACTIVE,
BVHS - BLUFFTON HOSPITAL,139 Garau St.,Pharmacy Dept.,Bluffton,Allen,OH,45817,00002-7589-01,Bebtelovimab,12,POINT (-83.897195 40.887485),,2022-06-28T00:00:00.000,ACTIVE,
LIMA MEMORIAL HEALTH SYSTEM,1001 Bellefontaine Avenue,,Lima,Allen,OH,45804,00002-7589-01,Bebtelovimab,10,POINT (-84.08758 40.73588),1336144732,2022-06-27T00:00:00.000,ACTIVE,
ASHTABULA CO MEDICAL CENTER (ACMC),2420 LAKE AVENUE,Department of Pharmacy,Ashtabula,Ashtabula,OH,44004,00002-7589-01,Bebtelovimab,18,POINT (-80.795065 41.87933),,2022-07-01T00:00:00.000,ACTIVE,
OhioHealth OBleness Hospital,55 HOSPITAL DRIVE,ATTN PHARMACY,Athens,Athens,OH,45701,00002-7589-01,Bebtelovimab,24,POINT (-82.114075 39.32728),,2022-07-01T00:00:00.000,ACTIVE,
JOINT TWP DIST MEMORIAL HOSPITAL,200 SAINT CLAIR AVE,ATTN PHARMACY - KYLIE GAERKE,St. Marys,Auglaize,OH,45885,00002-7589-01,Bebtelovimab,19,POINT (-84.370585 40.54432),,2022-07-01T00:00:00.000,ACTIVE,
EAST OHIO REGIONAL HOSPITAL,90 NORTH FOURTH ST.,,Martins Ferry,Belmont,OH,43935,00002-7589-01,Bebtelovimab,5,POINT (-80.72055 40.098355),,2022-06-16T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Kettering Health Hamilton,630 EATON AVENUE,ATTN: INPATIENT PHARMACY,Hamilton,Butler,OH,45013,00002-7589-01,Bebtelovimab,4,POINT (-84.57366 39.41521),,2022-06-27T00:00:00.000,ACTIVE,
EAST LIVERPOOL CITY HOSPITAL,425 WEST 5TH STREET,,East Liverpool,Columbiana,OH,43920,00002-7589-01,Bebtelovimab,8,POINT (-80.58595 40.62053),,2022-07-04T00:00:00.000,ACTIVE,
SALEM COMMUNITY HOSPITAL,1995 East State Street,,Salem,Columbiana,OH,44460,00002-7589-01,Bebtelovimab,21,POINT (-80.83382 40.89997),,2022-07-04T00:00:00.000,ACTIVE,
AVITA - GALION COM HOSPITAL,269 Portland Way South,Attn: Pharmacy,Galion,Crawford,OH,44833,00002-7589-01,Bebtelovimab,55,POINT (-82.80314 40.73109),,2022-06-30T00:00:00.000,ACTIVE,
CarePoint Infusion Center,23215 COMMERCE PARK,SUITE 318,Beachwood,Cuyahoga,OH,44122,00002-7589-01,Bebtelovimab,23,POINT (-81.514655 41.459955),1508369851,2022-06-29T00:00:00.000,ACTIVE,
CLEVELAND CLINIC FOUNDATION - MAIN,9500 EUCLID AVE,,Cleveland,Cuyahoga,OH,44195,00002-7589-01,Bebtelovimab,679,POINT (-81.62225 41.502465),,2022-07-04T00:00:00.000,ACTIVE,
METROHEALTH - MAIN CAMPUS VFC,2500 METROHEALTH DRIVE,DEPARTMENT OF PHARMACY,Cleveland,Cuyahoga,OH,44109,00002-7589-01,Bebtelovimab,11,POINT (-81.69667 41.46272),,2022-07-04T00:00:00.000,ACTIVE,
UNIVERSITY HOSPITALS OF CLEVELAND,11100 EUCLID AVE,B106,Cleveland,Cuyahoga,OH,44106,00002-7589-01,Bebtelovimab,68,POINT (-81.60648 41.50657),,2022-07-01T00:00:00.000,ACTIVE,
SOUTHWEST GENERAL HEALTH CENTER,18697 Bagley Rd,Inpatient Pharmacy,Middleburg Heights,Cuyahoga,OH,44130,00002-7589-01,Bebtelovimab,8,POINT (-81.83294 41.37156),,2022-06-30T00:00:00.000,ACTIVE,
AccuScripts Pharmacy LLC,24340 Sperry Drive,,Westlake,Cuyahoga,OH,44145,00002-7589-01,Bebtelovimab,5,POINT (-81.887085 41.476375),,2022-07-01T00:00:00.000,ACTIVE,
WAYNE HOSPITAL,835 Sweitzer St,,Greenville,Darke,OH,45331,00002-7589-01,Bebtelovimab,10,POINT (-84.63562 40.08932),,2022-07-01T00:00:00.000,ACTIVE,
PROMEDICA DEFIANCE REGIONAL HOSP,1200 RALSTON AVE,ATTN PHARMACY,Defiance,Defiance,OH,43512,00002-7589-01,Bebtelovimab,4,POINT (-84.37645 41.29788),,2022-06-30T00:00:00.000,ACTIVE,
COMMUNITY MEMORIAL HOSPITAL,208 COLUMBUS ST,ATTN PHARMACY,Hicksville,Defiance,OH,43526,00002-7589-01,Bebtelovimab,5,POINT (-84.75593 41.30103),,2022-06-30T00:00:00.000,ACTIVE,
OhioHealth Grady Memorial Hosp,561 WEST CENTRAL AVENUE,ATTN PHARMACY,Delaware,Delaware,OH,43015,00002-7589-01,Bebtelovimab,4,POINT (-83.089205 40.30563),,2022-07-01T00:00:00.000,ACTIVE,
CENTRAL OHIO PRIMARY CARE PHYSICIAN,655 Africa Road,,Westerville,Delaware,OH,43082,00002-7589-01,Bebtelovimab,26,POINT (-82.93983 40.143195),,2022-07-01T00:00:00.000,ACTIVE,
OhioHealth Westerville Med Campus,260 POLARIS PARKWAY,,Westerville,Delaware,OH,43082,00002-7589-01,Bebtelovimab,1,POINT (-82.93631 40.147405),,2022-07-01T00:00:00.000,ACTIVE,
FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVE,INPATIENT PHARMACY,Sandusky,Erie,OH,44870,00002-7589-01,Bebtelovimab,17,POINT (-82.71068 41.44607),1801884655,2022-06-30T00:00:00.000,ACTIVE,
MOUNT CARMEL EAST HOSPITAL,6001 EAST BROAD ST,ATTN PHARMACY,Columbus,Franklin,OH,43213,00002-7589-01,Bebtelovimab,40,POINT (-82.84352 39.97692),,2022-06-28T00:00:00.000,ACTIVE,
NCH MAIN CAMPUS,700 Childrens Drive,PHARMACY ROOM LL007T,Columbus,Franklin,OH,43205,00002-7589-01,Bebtelovimab,24,POINT (-82.9793 39.952633),,2022-07-04T00:00:00.000,ACTIVE,
OSU - OSU WEXNER MEDICAL CTR,410 W 10TH AVENUE 327 RHODES HALL,ATTN PHARMACY - DAVID BOWMAN,Columbus,Franklin,OH,43210,00002-7589-01,Bebtelovimab,570,POINT (-83.01702 39.99454),,2022-06-30T00:00:00.000,ACTIVE,
OhioHealth Doctors Hospital,5100 WEST BROAD ST,ATTN PHARMACY 3rd Floor,Columbus,Franklin,OH,43228,00002-7589-01,Bebtelovimab,19,POINT (-83.137785 39.9524),,2022-07-01T00:00:00.000,ACTIVE,
OhioHealth Grant Medical Ctr,111 SOUTH GRANT AVENUE,ATTN PHARMACY,Columbus,Franklin,OH,43215,00002-7589-01,Bebtelovimab,6,POINT (-82.99082 39.96095),,2022-07-01T00:00:00.000,ACTIVE,
OhioHealth Riverside Methodist,3535 Olentangy River Road,ATTN PHARMACY,Columbus,Franklin,OH,43214,00002-7589-01,Bebtelovimab,124,POINT (-83.03396 40.030525),,2022-07-01T00:00:00.000,ACTIVE,
Omnicare of Central Ohio #48318,2305 Westbrooke Drive,,Columbus,Franklin,OH,43228,00002-7589-01,Bebtelovimab,10,POINT (-83.1131 40.00054),1649382094,2022-07-01T00:00:00.000,ACTIVE,
PHARMSCRIPT HOLDCOANDSUBSIDIARIES,1685 WESTBELT DR,,Columbus,Franklin,OH,43228,00002-7589-01,Bebtelovimab,25,POINT (-83.12568 39.98874),,2022-07-01T00:00:00.000,ACTIVE,
OhioHealth Dublin Methodist,7500 HOSPITAL DRIVE,ATTN PHARMACY,Dublin,Franklin,OH,43016,00002-7589-01,Bebtelovimab,3,POINT (-83.16562 40.101105),,2022-07-01T00:00:00.000,ACTIVE,
FULTON COUNTY HEALTH CENTER,725 SOUTH SHOOP AVE,ATTN PHARMACY - RACHEL DURHAM,Wauseon,Fulton,OH,43567,00002-7589-01,Bebtelovimab,22,POINT (-84.13162 41.53773),,2022-06-29T00:00:00.000,ACTIVE,
HOLZER MEDICAL CENTER GALLIPOLIS,100 JACKSON PIKE,,Gallipolis,Gallia,OH,45631,00002-7589-01,Bebtelovimab,14,POINT (-82.23556 38.846),,2022-06-30T00:00:00.000,ACTIVE,
Kettering Health Soin Medical Ctr,3535 PENTAGON BLVD,INPATIENT PHARMACY,Beavercreek,Greene,OH,45431,00002-7589-01,Bebtelovimab,13,POINT (-84.06267 39.77118),,2022-06-28T00:00:00.000,ACTIVE,
Kettering Health Springfield,3535 Pentagon Blvd,ATTN: Inpatient Pharmacy,Beavercreek,Greene,OH,45431,00002-7589-01,Bebtelovimab,7,POINT (-84.06267 39.77118),,2022-06-27T00:00:00.000,ACTIVE,
Kettering Health Greene Memorial,1141 N MONROE DR,ATTN: INPATIENT PHARMACY,Xenia,Greene,OH,45385,00002-7589-01,Bebtelovimab,10,POINT (-83.92849 39.69937),,2022-06-27T00:00:00.000,ACTIVE,
SOUTHEASTERN OHIO REGIONAL MED CTR,1341 CLARK STREET,,Cambridge,Guernsey,OH,43725,00002-7589-01,Bebtelovimab,30,POINT (-81.57782 40.04107),,2022-06-24T00:00:00.000,ACTIVE,
BETHESDA NORTH HOSPITAL,10500 MONTGOMERY ROAD,ATTN PHARMACY -KELLY FROST,Cincinnati,Hamilton,OH,45242,00002-7589-01,Bebtelovimab,128,POINT (-84.34361 39.25349),,2022-06-29T00:00:00.000,ACTIVE,
CHRIST HOSPITAL - MAIN,2139 Auburn Avenue,,Cincinnati,Hamilton,OH,45219,00002-7589-01,Bebtelovimab,73,POINT (-84.50979 39.12027),,2022-06-30T00:00:00.000,ACTIVE,
CINCINNATI CHILDRENS MED CTR,3333 Burnet Avenue,,Cincinnati,Hamilton,OH,45229,00002-7589-01,Bebtelovimab,13,POINT (-84.50238 39.14117),,2022-06-22T00:00:00.000,ACTIVE,
Omnicare of Cincinnati #48317,5549 Spellmire Dr.,,Cincinnati,Hamilton,OH,45246,00002-7589-01,Bebtelovimab,10,POINT (-84.44278 39.30193),1447361522,2022-07-01T00:00:00.000,ACTIVE,
UC HEALTH UNIV OF CINCINNATI,331 ALBERT SABIN WAY,,Cincinnati,Hamilton,OH,45229,00002-7589-01,Bebtelovimab,249,POINT (-84.50164 39.13855),1033154026,2022-06-30T00:00:00.000,ACTIVE,
BVHS - BLANCHARD VALLEY HOSPITAL,1900 S. Main St.,Pharmacy Dept.,Findlay,Hancock,OH,45840,00002-7589-01,Bebtelovimab,13,POINT (-83.65093 41.0163),,2022-07-01T00:00:00.000,ACTIVE,
OhioHealth Hardin Memorial,921 E FRANKLIN ST,INPATIENT PHARMACY,Kenton,Hardin,OH,43326,00002-7589-01,Bebtelovimab,5,POINT (-83.5961 40.64618),,2022-07-01T00:00:00.000,ACTIVE,
WVU HARRISON COMMUNITY HOSPITAL,951 EAST MARKET ST,,Cadiz,Harrison,OH,43907,00002-7589-01,Bebtelovimab,9,POINT (-80.97771 40.25726),,2022-06-29T00:00:00.000,ACTIVE,
HENRY COUNTY HOSPITAL,1600 E RIVERVIEW AVE,ATTN PHARMACY - AUSTIN DUNLAP,Napoleon,Henry,OH,43545,00002-7589-01,Bebtelovimab,5,POINT (-84.08756 41.41136),,2022-06-30T00:00:00.000,ACTIVE,
HIGHLAND DISTRICT HOSPITAL,1275 N HIGH ST,ATTN PHARMACY - MELANIE PARRY,Hillsboro,Highland,OH,45133,00002-7589-01,Bebtelovimab,16,POINT (-83.61001 39.22133),,2022-06-24T00:00:00.000,ACTIVE,
POMERENE HOSPITAL,981 WOOSTER RD,PHARMACY CRAIG GLIT/SETH,Millersburg,Holmes,OH,44654,00002-7589-01,Bebtelovimab,9,POINT (-81.92012 40.56413),,2022-06-30T00:00:00.000,ACTIVE,
THE BELLEVUE HOSPITAL,1400 W. MAIN ST,ATTN PHARMACY,Bellevue,Huron,OH,44811,00002-7589-01,Bebtelovimab,12,POINT (-82.87889 41.28764),,2022-07-01T00:00:00.000,ACTIVE,
FISHER TITUS MED CTR - FTMC NORWALK,272 Benedict Ave,,Norwalk,Huron,OH,44857,00002-7589-01,Bebtelovimab,14,POINT (-82.60327 41.22655),,2022-06-27T00:00:00.000,ACTIVE,
TRINITY MEDICAL CENTER WEST,4000 JOHNSON ROAD,ATTN PHARMACY,Steubenville,Jefferson,OH,43952,00002-7589-01,Bebtelovimab,9,POINT (-80.65941 40.3688),1912992884,2022-06-22T00:00:00.000,ACTIVE,
KNOX COMMUNITY HOSPITAL,1330 Coshocton Ave.,Dept of Pharmacy - 3rd Floor,Mount Vernon,Knox,OH,43050,00002-7589-01,Bebtelovimab,16,POINT (-82.450565 40.400565),,2022-07-04T00:00:00.000,ACTIVE,
UH LAKE HEALTH WEST,36000 EUCLID AVENUE,ATTN INPATIENT PHARMACY,Willoughby,Lake,OH,44094,00002-7589-01,Bebtelovimab,36,POINT (-81.43208 41.62525),,2022-07-01T00:00:00.000,ACTIVE,
LICKING MEMORIAL HOSPITAL,1320 W MAIN ST,ATTN PHARMACY - JEAN GLASER,Newark,Licking,OH,43055,00002-7589-01,Bebtelovimab,25,POINT (-82.3532 40.06297),,2022-07-01T00:00:00.000,ACTIVE,
MARY RUTAN HOSPITAL,205 E PALMER RD,ATTN PHARMACY - JESSI DAVIS,Bellefontaine,Logan,OH,43311,00002-7589-01,Bebtelovimab,8,POINT (-83.75679 40.36964),,2022-06-29T00:00:00.000,ACTIVE,
PROMEDICA BAY PARK COMM HOSP,2801 BAY PARK DRIVE,ATTN PHARMACY - TARI CECIL,Oregon,Lucas,OH,43616,00002-7589-01,Bebtelovimab,6,POINT (-83.48037 41.6202),,2022-06-30T00:00:00.000,ACTIVE,
PROMEDICA FLOWER MEMORIAL,5200 HARROUN ROAD,ATTN PHARMACY,Sylvania,Lucas,OH,43560,00002-7589-01,Bebtelovimab,8,POINT (-83.69188 41.708325),,2022-06-30T00:00:00.000,ACTIVE,
PROMEDICA TOLEDO HOSPITAL,2142 N. COVE BOULEVARD,ATTN  PHARMACY,Toledo,Lucas,OH,43606,00002-7589-01,Bebtelovimab,53,POINT (-83.59237 41.67301),1407854771,2022-06-30T00:00:00.000,ACTIVE,
UNIVERSITY OF TOLEDO - UTMC,3000 ARLINGTON AVE,PHARMACY MS 1060,Toledo,Lucas,OH,43614,00002-7589-01,Bebtelovimab,23,POINT (-83.61761 41.6196),,2022-06-28T00:00:00.000,ACTIVE,
MADISON HEALTH MADISON CO HOSPITAL,210 N. Main Street,ATTN  PHARMACY-BETH FORDYCE,"London, Ohio 43140",Madison,OH,43140,00002-7589-01,Bebtelovimab,4,POINT (-83.441845 39.881395),,2022-06-30T00:00:00.000,ACTIVE,
OhioHealth Marion General Hospital,1000 MCKINLEY PARK DRIVE,ATTN PHARMACY,Marion,Marion,OH,43302,00002-7589-01,Bebtelovimab,3,POINT (-83.12877 40.5721),,2022-07-01T00:00:00.000,ACTIVE,
Omnicare of Wadsworth #48324,1360 Reimer Road,,Wadsworth,Medina,OH,44281,00002-7589-01,Bebtelovimab,14,POINT (-81.73684 41.05479),1740392042,2022-07-01T00:00:00.000,ACTIVE,
MERCER HEALTH MERCER CO COMM HOSP,800 W MAIN STREET,ATTN PHARMACY - SHELLY ROSS,Coldwater,Mercer,OH,45828,00002-7589-01,Bebtelovimab,14,POINT (-84.63943 40.48074),1497784144,2022-07-04T00:00:00.000,ACTIVE,
Kettering Health Piqua,600 W Main Street,ATTN: Inpatient Pharmacy,Troy,Miami,OH,45373,00002-7589-01,Bebtelovimab,3,POINT (-84.20946 40.04294),,2022-06-27T00:00:00.000,ACTIVE,
Kettering Health Troy,600 W MAIN ST,ATTN: INPATIENT PHARMACY,Troy,Miami,OH,45373,00002-7589-01,Bebtelovimab,6,POINT (-84.20946 40.04294),,2022-06-27T00:00:00.000,ACTIVE,
DAYTON CHILDRENS HOSPITAL,1 CHILDRENS PLAZA,PHARMACY,Dayton,Montgomery,OH,45404,00002-7589-01,Bebtelovimab,5,POINT (-84.16887 39.77402),,2022-07-04T00:00:00.000,ACTIVE,
Kettering Health Washington Twp,1997 MIAMISBURG CENTERVILLE RD,ATTN: INPATIENT PHARMACY,Dayton,Montgomery,OH,45459,00002-7589-01,Bebtelovimab,1,POINT (-84.203735 39.635415),,2022-06-27T00:00:00.000,ACTIVE,
MIAMI VALLEY HOSPITAL,1 WYOMING ST,ATTN PHARMACY,Dayton,Montgomery,OH,45409,00002-7589-01,Bebtelovimab,99,POINT (-84.18673 39.74539),,2022-06-29T00:00:00.000,ACTIVE,
Kettering Health KCC Infusion,3700 Southern Blvd,Suite 5170,Kettering,Montgomery,OH,45429,00002-7589-01,Bebtelovimab,211,POINT (-84.19048 39.6956),,2022-07-04T00:00:00.000,ACTIVE,
Kettering Health Main Campus,3535 SOUTHERN BOULEVARD,ATTN: INPATIENT PHARMACY,Kettering,Montgomery,OH,45429,00002-7589-01,Bebtelovimab,10,POINT (-84.192405 39.696775),,2022-06-27T00:00:00.000,ACTIVE,
Kettering Health Middletown,3535 Southern Blvd,ATTN: Inpatient Pharmacy,Kettering,Montgomery,OH,45429,00002-7589-01,Bebtelovimab,3,POINT (-84.192405 39.696775),,2022-06-27T00:00:00.000,ACTIVE,
Kettering Health Franklin,4000 Miamisburg-Centerville Rd,ATTN: Inpatient Pharmacy,Miamisburg,Montgomery,OH,45342,00002-7589-01,Bebtelovimab,3,POINT (-84.249192 39.637645),,2022-06-27T00:00:00.000,ACTIVE,
MORROW COUNTY HOSPITAL,651 West Marion Rd,,Mount Gilead,Morrow,OH,43338,00002-7589-01,Bebtelovimab,10,POINT (-82.84918 40.54913),1790775161,2022-07-01T00:00:00.000,ACTIVE,
GENESIS HOSPITAL,2951 Maple Ave,,Zanesville,Muskingum,OH,43701,00002-7589-01,Bebtelovimab,86,POINT (-82.01462 39.97548),,2022-07-04T00:00:00.000,ACTIVE,
H.B. MAGRUDER HOSPITAL,615 FULTON STREET,,Port Clinton,Ottawa,OH,43452,00002-7589-01,Bebtelovimab,2,POINT (-82.93366 41.50574),1922079532,2022-06-29T00:00:00.000,ACTIVE,
PAULDING COUNTY HOSPITAL,1035 WEST WAYNE ST,,Paulding,Paulding,OH,45879,00002-7589-01,Bebtelovimab,11,POINT (-84.60225 41.13516),,2022-06-30T00:00:00.000,ACTIVE,
OhioHealth Berger Hospital,600 NORTH PICKAWAY,ATTN PHARMACY,Circleville,Pickaway,OH,43113,00002-7589-01,Bebtelovimab,5,POINT (-82.9374 39.61096),,2022-07-01T00:00:00.000,ACTIVE,
PHARMACY SOLUTIONS,112 E. Main St.,,Pandora,Putnam,OH,45877,00002-7589-01,Bebtelovimab,14,POINT (-83.96149 40.94787),1013246941,2022-06-24T00:00:00.000,ACTIVE,
OhioHealth Mansfield Hospital,335 GLESSNER AVE,ATTN PHARMACY RM 2070,Mansfield,Richland,OH,44903,00002-7589-01,Bebtelovimab,17,POINT (-82.52904 40.75324),,2022-07-01T00:00:00.000,ACTIVE,
OhioHealth Shelby Hospital,199 W MAIN ST,INPATIENT PHARMACY,Shelby,Richland,OH,44875,00002-7589-01,Bebtelovimab,5,POINT (-82.67447 40.88133),,2022-07-01T00:00:00.000,ACTIVE,
ADENA REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,ATTN INPATIENT PHARM-F YINGLING,Chillicothe,Ross,OH,45601,00002-7589-01,Bebtelovimab,41,POINT (-82.97069 39.39552),,2022-07-01T00:00:00.000,ACTIVE,
PROMEDICA FREMONT MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,ATTN PHARMACY - RANDAL KOCH,Fremont,Sandusky,OH,43420,00002-7589-01,Bebtelovimab,2,POINT (-83.13527 41.33989),,2022-06-30T00:00:00.000,ACTIVE,
SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,ATTN PHARMACY,Portsmouth,Scioto,OH,45662,00002-7589-01,Bebtelovimab,73,POINT (-82.98738 38.74504),,2022-07-01T00:00:00.000,ACTIVE,
PROMEDICA-FOSTORIA COMMUNITY HOSPIT,501 VAN BUREN STREET,,Fostoria,Seneca,OH,44830,00002-7589-01,Bebtelovimab,3,POINT (-83.40647 41.16263),,2022-06-30T00:00:00.000,ACTIVE,
WILSON MEMORIAL HOSPITAL,915 WEST MICHIGAN ST,ATTN PHARMACY - JILL HOPE,Sidney,Shelby,OH,45365,00002-7589-01,Bebtelovimab,10,POINT (-84.16 40.28),,2022-07-01T00:00:00.000,ACTIVE,
AULTMAN ALLIANCE COMMUNITY HOSPITAL,200 EAST STATE ST,ATTN PHARMACY,Alliance,Stark,OH,44601,00002-7589-01,Bebtelovimab,4,POINT (-81.103125 40.902555),,2022-06-27T00:00:00.000,ACTIVE,
AULTMAN HOSPITAL CANTON,2600 SIXTH STREET S.W.,ATTN PHARMACY - MATTHEW BALDWIN,Canton,Stark,OH,44710,00002-7589-01,Bebtelovimab,13,POINT (-81.403715 40.794275),,2022-06-27T00:00:00.000,ACTIVE,
GABRAIL CANCER CENTER,4875 HIGBEE AVE. NW,,Canton,Stark,OH,44718,00002-7589-01,Bebtelovimab,14,POINT (-81.42864 40.85201),,2022-06-27T00:00:00.000,ACTIVE,
MERCY MEDICAL CENTER - CANTON,1320 MERCY DR NW,,Canton,Stark,OH,44708,00002-7589-01,Bebtelovimab,20,POINT (-81.39694 40.81229),,2022-07-01T00:00:00.000,ACTIVE,
AKRON CHILDRENS HOSP - MAIN,1 PERKINS SQUARE,ATTENTION INPATIENT PHARMACY,Akron,Summit,OH,44308,00002-7589-01,Bebtelovimab,5,POINT (-81.52518 41.07954),,2022-07-03T00:00:00.000,ACTIVE,
SUMMA HEALTH SYSTEM - AKRON CITY,525 EAST MARKET STREET,ATTN PHARMACY,Akron,Summit,OH,44304,00002-7589-01,Bebtelovimab,18,POINT (-81.50117 41.08123),,2022-06-27T00:00:00.000,ACTIVE,
WESTERN RESERVE HOSPITAL,1900 23rd St,,Cuyahoga Falls,Summit,OH,44223,00002-7589-01,Bebtelovimab,20,POINT (-81.51095 41.13308),,2022-06-28T00:00:00.000,ACTIVE,
VERODANA INC,4687 MAHONING AVE NW,,Warren,Trumbull,OH,44483,00002-7589-01,Bebtelovimab,10,POINT (-80.84707 41.2856),1922320175,2022-06-27T00:00:00.000,ACTIVE,
TRINITY HOSPITAL TWIN CITY,819 N FIRST ST,,Dennison,Tuscarawas,OH,44621,00002-7589-01,Bebtelovimab,14,POINT (-81.3374 40.40205),,2022-07-01T00:00:00.000,ACTIVE,
PREMIER CLINICAL RESEARCH LLC,66 Remick Blvd,,Springboro,Warren,OH,45066,00002-7589-01,Bebtelovimab,5,POINT (-84.22521 39.58045),1811446149,2022-06-27T00:00:00.000,ACTIVE,
MARIETTA MEMORIAL HOSPITAL,401 Matthew Street,,Marietta,Washington,OH,45750,00002-7589-01,Bebtelovimab,25,POINT (-81.465523 39.42999),,2022-06-28T00:00:00.000,ACTIVE,
WOOSTER COMMUNITY HOSPITAL,1761 Beall Avenue,ATTN: Inpatient Pharmacy,Wooster,Wayne,OH,44691,00002-7589-01,Bebtelovimab,11,POINT (-81.93413 40.82112),,2022-07-01T00:00:00.000,ACTIVE,
COMM HOSP AND WELLNESS CTR- BRYAN,433 WEST HIGH STREET,ATTN PHARMACY - CRAIG BUELL,Bryan,Williams,OH,43506,00002-7589-01,Bebtelovimab,22,POINT (-84.55687 41.47408),1962458521,2022-06-30T00:00:00.000,ACTIVE,
Omnicare of Northwest Ohio #48321,7643 Ponderosa Road,,Perrysburg,Wood,OH,43551,00002-7589-01,Bebtelovimab,22,POINT (-83.540724 41.56182),1629180906,2022-07-01T00:00:00.000,ACTIVE,
ATOKA CO MEDICAL CENTER,1590 W Liberty Rd,,Atoka,Atoka,OK,74525,00002-7589-01,Bebtelovimab,26,POINT (-96.15115 34.39224),1508896499,2022-07-01T00:00:00.000,ACTIVE,
Beaver County Memorial Hospital,212 E 8TH ST.,,Beaver,Beaver,OK,73932,00002-7589-01,Bebtelovimab,10,POINT (-100.51666 36.8094),,2022-06-27T00:00:00.000,ACTIVE,
