provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,courses_available,geocoded_address,npi,last_report_date,provider_status,provider_note
Rite Aid 04825,1158 WILMINGTON AVENUE,,Dayton,Montgomery,OH,45420,00069-1101-20,Renal Paxlovid,5,POINT (-84.15188 39.724595),1245349505,2022-06-19T00:00:00.000,ACTIVE,
WALGREENS STORE #04567,6485 WILMINGTON PIKE,,Dayton,Montgomery,OH,45459,00069-1101-20,Renal Paxlovid,8,POINT (-84.11026 39.63886),1124033147,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04613,4855 N MAIN ST,,Dayton,Montgomery,OH,45405,00069-1101-20,Renal Paxlovid,5,POINT (-84.22875 39.81229),1972518991,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04976,2710 SALEM AVE,,Dayton,Montgomery,OH,45406,00069-1101-20,Renal Paxlovid,10,POINT (-84.23564 39.787265),1962417980,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07885,5901 SPRINGBORO PIKE,,Dayton,Montgomery,OH,45449,00069-1101-20,Renal Paxlovid,4,POINT (-84.22303 39.67048),1881609832,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 00794,900 UNION BLVD,,Englewood,Montgomery,OH,45322,00069-1101-20,Renal Paxlovid,4,POINT (-84.310805 39.861525),1528177847,2022-06-19T00:00:00.000,ACTIVE,
CVS Store #03080,4996 BRANDT PIKE,CVS Pharmacy,Huber Heights,Montgomery,OH,45424,00069-1101-20,Renal Paxlovid,8,POINT (-84.12191 39.82496),1568565307,2022-06-17T00:00:00.000,ACTIVE,
KHN PHARMACY - HUBER,8701 OLD TROY PIKE,Attn: Outpatient Pharmacy,Huber Heights,Montgomery,OH,45424,00069-1101-20,Renal Paxlovid,15,POINT (-84.13763 39.87934),1609940089,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04521,6495 TROY PIKE,,Huber Heights,Montgomery,OH,45424,00069-1101-20,Renal Paxlovid,5,POINT (-84.140135 39.847475),1033124052,2022-06-17T00:00:00.000,ACTIVE,
KHN PHARMACY - KETTERING,3535 SOUTHERN BLVD,Attn: Outpatient Pharmacy,Kettering,Montgomery,OH,45429,00069-1101-20,Renal Paxlovid,2,POINT (-84.192405 39.696775),1871667253,2022-06-17T00:00:00.000,ACTIVE,
KROGER PHARMACY 01400960,5400 CORNERSTONE NORTH BLVD,,Kettering,Montgomery,OH,45440,00069-1101-20,Renal Paxlovid,,POINT (-84.102975 39.662485),1871527671,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
WALGREENS STORE #04639,4497 FAR HILLS AVE,,Kettering,Montgomery,OH,45429,00069-1101-20,Renal Paxlovid,5,POINT (-84.16769 39.682),1598770521,2022-06-17T00:00:00.000,ACTIVE,
KHN PHARMACY - SOUTHVIEW,1997 MIAMISBURG-CENTERVILLE RD,Attn: Outpatient Pharmacy,Miamisburg,Montgomery,OH,45459,00069-1101-20,Renal Paxlovid,10,POINT (-84.203735 39.635415),1982778361,2022-06-17T00:00:00.000,ACTIVE,
KHN PHARMACY - SYCAMORE,4000 MIAMISBURG-CENTERVILLE RD,Attn: Outpatient Pharmacy,Miamisburg,Montgomery,OH,45342,00069-1101-20,Renal Paxlovid,5,POINT (-84.249192 39.637645),1790859171,2022-06-16T00:00:00.000,ACTIVE,
WALGREENS STORE #04520,1260 E CENTRAL AVE,,Miamisburg,Montgomery,OH,45342,00069-1101-20,Renal Paxlovid,10,POINT (-84.26639 39.63974),1215942230,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 00449,590 WEST MAIN STREET,,New Lebanon,Montgomery,OH,45345,00069-1101-20,Renal Paxlovid,5,POINT (-84.39656 39.74506),1255340733,2022-06-19T00:00:00.000,ACTIVE,
CVS Store #06141,1001 E. MAIN ST.,CVS Pharmacy,Trotwood,Montgomery,OH,45426,00069-1101-20,Renal Paxlovid,3,POINT (-84.29203 39.79796),1184727836,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 02419,510 W MARION RD,,Mount Gilead,Morrow,OH,43338,00069-1101-20,Renal Paxlovid,5,POINT (-82.84509 40.54967),1548379894,2022-06-19T00:00:00.000,ACTIVE,
CVS Store #03427,103 N MAYSVILLE ROAD,CVS Pharmacy,Zanesville,Muskingum,OH,43701,00069-1101-20,Renal Paxlovid,17,POINT (-82.0196 39.90673),1790888212,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #04810,1208 MAPLE AVENUE,CVS Pharmacy,Zanesville,Muskingum,OH,43701,00069-1101-20,Renal Paxlovid,5,POINT (-82.010105 39.953555),1912000738,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 01459,825 MAIN STREET,,Zanesville,Muskingum,OH,43701,00069-1101-20,Renal Paxlovid,5,POINT (-82.00205 39.94038),1356363469,2022-06-19T00:00:00.000,ACTIVE,
CVS Store #11086,"210 E. EMMITT AVE.,",CVS Pharmacy,Waverly,Pike,OH,45690,00069-1101-20,Renal Paxlovid,5,POINT (-82.98369 39.12784),1124575865,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #03393,118 W. GARFIELD RD.,CVS Pharmacy,Aurora,Portage,OH,44202,00069-1101-20,Renal Paxlovid,7,POINT (-81.34957 41.3179),1447353271,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #03980,500 S WATER ST,CVS Pharmacy,Kent,Portage,OH,44240,00069-1101-20,Renal Paxlovid,7,POINT (-81.3589 41.14979),1275636003,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05639,320 S WATER ST,,Kent,Portage,OH,44240,00069-1101-20,Renal Paxlovid,10,POINT (-81.35898 41.1506),1871508804,2022-06-17T00:00:00.000,ACTIVE,
KHN PHARMACY - EATON,450-B WASHINGTON-JACKSON RD,Attn: Outpatient Pharmacy,Eaton,Preble,OH,45320,00069-1101-20,Renal Paxlovid,4,POINT (-84.64002 39.76574),1922266352,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #06175,755 ASHLAND ROAD,CVS Pharmacy,Mansfield,Richland,OH,44905,00069-1101-20,Renal Paxlovid,5,POINT (-82.48553 40.77078),1902909658,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #06176,1049 WEST FOURTH STREET,CVS Pharmacy,Mansfield,Richland,OH,44906,00069-1101-20,Renal Paxlovid,9,POINT (-82.5524 40.76547),1285737932,2022-06-17T00:00:00.000,ACTIVE,
OhioHealth Mansfield Hospital,335 GLESSNER AVE,ATTN PHARMACY RM 2070,Mansfield,Richland,OH,44903,00069-1101-20,Renal Paxlovid,4,POINT (-82.52904 40.75324),,2022-06-15T00:00:00.000,ACTIVE,
Rite Aid 01282,11 MANSFIELD AVENUE,,Shelby,Richland,OH,44875,00069-1101-20,Renal Paxlovid,4,POINT (-82.65622 40.88101),1245349570,2022-06-19T00:00:00.000,ACTIVE,
CVS Store #06189,11 CENTENNIAL BLVD.,CVS Pharmacy,Chillicothe,Ross,OH,45601,00069-1101-20,Renal Paxlovid,4,POINT (-83.016475 39.332815),1801999552,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07799,850 N BRIDGE ST,,Chillicothe,Ross,OH,45601,00069-1101-20,Renal Paxlovid,5,POINT (-82.97706 39.35233),1437164480,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #03498,4207 GALLIA ST.,CVS Pharmacy,New Boston,Scioto,OH,45662,00069-1101-20,Renal Paxlovid,5,POINT (-82.932325 38.755635),1881797306,2022-06-17T00:00:00.000,ACTIVE,
AULTMAN HOSPITAL CANTON,2600 SIXTH STREET S.W.,ATTN PHARMACY - MATTHEW BALDWIN,Canton,Stark,OH,44710,00069-1101-20,Renal Paxlovid,10,POINT (-81.403715 40.794275),,2022-06-13T00:00:00.000,ACTIVE,
CVS Store #02063,"7292 FULTON DR, NW",CVS Pharmacy,Canton,Stark,OH,44718,00069-1101-20,Renal Paxlovid,8,POINT (-81.48453 40.86),1922398437,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #10372,2210 WEST TUSCARAWAS STREET,CVS Pharmacy,Canton,Stark,OH,44708,00069-1101-20,Renal Paxlovid,5,POINT (-81.39884 40.79951),1043626138,2022-06-17T00:00:00.000,ACTIVE,
MERCY MEDICAL CENTER - CANTON,1320 MERCY DR NW,,Canton,Stark,OH,44708,00069-1101-20,Renal Paxlovid,4,POINT (-81.39694 40.81229),,2022-06-18T00:00:00.000,ACTIVE,
WALGREENS STORE #04044,1223 CLEVELAND AVE NW,,Canton,Stark,OH,44703,00069-1101-20,Renal Paxlovid,10,POINT (-81.37647 40.80971),1043225063,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04101,5122 TUSCARAWAS ST W,,Canton,Stark,OH,44708,00069-1101-20,Renal Paxlovid,5,POINT (-81.44692 40.792035),1134134158,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04983,4024 FULTON DR NW,,Canton,Stark,OH,44718,00069-1101-20,Renal Paxlovid,5,POINT (-81.42488 40.83632),1235144254,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #02385,1339 N. MAIN ST.,CVS Pharmacy,North Canton,Stark,OH,44720,00069-1101-20,Renal Paxlovid,7,POINT (-81.40633 40.89007),1629361985,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03261,1000 S MAIN ST,,North Canton,Stark,OH,44720,00069-1101-20,Renal Paxlovid,10,POINT (-81.39839 40.86872),1689689697,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #03041,235 EAST CUYAHOGA FALLS AVE,CVS Pharmacy,Akron,Summit,OH,44310,00069-1101-20,Renal Paxlovid,8,POINT (-81.50854 41.10895),1659474377,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #03083,780 BRITTAIN ROAD,CVS Pharmacy,Akron,Summit,OH,44305,00069-1101-20,Renal Paxlovid,5,POINT (-81.46722 41.08375),1699879361,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #03306,1949 WEST MARKET STREET,CVS Pharmacy,Akron,Summit,OH,44313,00069-1101-20,Renal Paxlovid,10,POINT (-81.57789 41.11379),1871696419,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #04800,590 EAST MARKET STREET,CVS Pharmacy,Akron,Summit,OH,44304,00069-1101-20,Renal Paxlovid,4,POINT (-81.498768 41.077165),1710080478,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #11372,1323 COPLEY RD.,CVS Pharmacy,Akron,Summit,OH,44320,00069-1101-20,Renal Paxlovid,4,POINT (-81.56991 41.08353),1063433373,2022-06-17T00:00:00.000,ACTIVE,
Omnicare of Akron #48316,3509 Embassy Parkway,,Akron,Summit,OH,44333,00069-1101-20,Renal Paxlovid,5,POINT (-81.64021 41.14934),1619993193,2022-06-17T00:00:00.000,ACTIVE,
SUMMA HEALTH SYSTEM - AKRON CITY,525 EAST MARKET STREET,ATTN PHARMACY,Akron,Summit,OH,44304,00069-1101-20,Renal Paxlovid,5,POINT (-81.50117 41.08123),,2022-06-15T00:00:00.000,ACTIVE,
WALGREENS STORE #03279,1303 COPLEY RD,,Akron,Summit,OH,44320,00069-1101-20,Renal Paxlovid,15,POINT (-81.56897 41.0838),1407861412,2022-06-17T00:00:00.000,ACTIVE,
Summa Retail Pharmacy- Barberton,155 5th street,,Barberton,Summit,OH,44312,00069-1101-20,Renal Paxlovid,13,POINT (-81.58967 41.01336),1326597063,2022-06-08T00:00:00.000,ACTIVE,
WALGREENS STORE #04776,900 WOOSTER RD N,,Barberton,Summit,OH,44203,00069-1101-20,Renal Paxlovid,5,POINT (-81.58837 41.02989),1508871526,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #03092,1410 CLEVELAND-MASSILLON RD,CVS Pharmacy,Copley,Summit,OH,44321,00069-1101-20,Renal Paxlovid,5,POINT (-81.645045 41.09984),1144324815,2022-06-17T00:00:00.000,ACTIVE,
WESTERN RESERVE HOSPITAL,1900 23rd St,,Cuyahoga Falls,Summit,OH,44223,00069-1101-20,Renal Paxlovid,7,POINT (-81.51095 41.13308),,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #04359,5783 DARROW RD.,CVS Pharmacy,Hudson,Summit,OH,44236,00069-1101-20,Renal Paxlovid,9,POINT (-81.44024 41.22279),1285737940,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07719,663 E AURORA RD,,Macedonia,Summit,OH,44056,00069-1101-20,Renal Paxlovid,5,POINT (-81.51555 41.314315),1790790749,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #04301,9302 OLDE EIGHT RD.,CVS Pharmacy,Northfield Center,Summit,OH,44067,00069-1101-20,Renal Paxlovid,9,POINT (-81.53857 41.31313),1093818734,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #03360,3352 KENT ROAD,CVS Pharmacy,Stow,Summit,OH,44224,00069-1101-20,Renal Paxlovid,29,POINT (-81.44091 41.15908),1194828814,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04295,2086 GRAHAM RD,,Stow,Summit,OH,44224,00069-1101-20,Renal Paxlovid,5,POINT (-81.43908 41.16636),1689689606,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 01351,45 EAST AVENUE,,Tallmadge,Summit,OH,44278,00069-1101-20,Renal Paxlovid,5,POINT (-81.43899 41.10153),1477662708,2022-06-19T00:00:00.000,ACTIVE,
CVS Store #04437,10085 DARROW ROAD,CVS Pharmacy,Twinsburg,Summit,OH,44087,00069-1101-20,Renal Paxlovid,7,POINT (-81.43918 41.34047),1578666319,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #10209,3761 MASSILON RD.,CVS Pharmacy,Uniontown,Summit,OH,44685,00069-1101-20,Renal Paxlovid,6,POINT (-81.4652 40.95959),1033545991,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #03044,134 YOUNGSTOWN HUBBARD RD.,CVS Pharmacy,Hubbard,Trumbull,OH,44425,00069-1101-20,Renal Paxlovid,5,POINT (-80.58552 41.15604),1902909666,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 00193,147 WEST LIBERTY STREET,,Hubbard,Trumbull,OH,44425,00069-1101-20,Renal Paxlovid,5,POINT (-80.549041 41.161219),1013923325,2022-06-19T00:00:00.000,ACTIVE,
CVS Store #02486,1331 YOUNGSTOWN-WARREN RD,CVS Pharmacy,Niles,Trumbull,OH,44446,00069-1101-20,Renal Paxlovid,22,POINT (-80.73967 41.20557),1801990635,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 00713,5001 MAHONING AVE NW,,Warren,Trumbull,OH,44483,00069-1101-20,Renal Paxlovid,5,POINT (-80.84858 41.29184),1871604975,2022-06-19T00:00:00.000,ACTIVE,
WALGREENS STORE #05549,804 W MARKET ST,,Warren,Trumbull,OH,44481,00069-1101-20,Renal Paxlovid,5,POINT (-84.247791 39.55493),1508871534,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #03481,969 WEST 5TH ST,CVS Pharmacy,Marysville,Union,OH,43040,00069-1101-20,Renal Paxlovid,4,POINT (-83.38312 40.23845),1285737916,2022-06-17T00:00:00.000,ACTIVE,
KROGER PHARMACY 01600549,1501 W 5TH ST,,Marysville,Union,OH,43040,00069-1101-20,Renal Paxlovid,,POINT (-83.3952 40.24079),1124052832,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
WALGREENS STORE #07332,904 COLUMBUS AVE,,Lebanon,Warren,OH,45036,00069-1101-20,Renal Paxlovid,3,POINT (-84.18644 39.44771),1336154376,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #02964,6632 S. STATE ROUTE 48,CVS Pharmacy,Maineville,Warren,OH,45039,00069-1101-20,Renal Paxlovid,8,POINT (-84.2192 39.33843),1437257151,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #02840,5525 PARKSIDE DR.,CVS Pharmacy,Mason,Warren,OH,45040,00069-1101-20,Renal Paxlovid,8,POINT (-84.280705 39.35812),1891899621,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05205,1086 READING RD,,Mason,Warren,OH,45040,00069-1101-20,Renal Paxlovid,10,POINT (-84.34193 39.33762),1134134133,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #06139,710 N. MAIN ST.,CVS Pharmacy,Springboro,Warren,OH,45066,00069-1101-20,Renal Paxlovid,5,POINT (-84.23031 39.575565),1821191644,2022-06-17T00:00:00.000,ACTIVE,
PREMIER CLINICAL RESEARCH LLC,66 Remick Blvd,,Springboro,Warren,OH,45066,00069-1101-20,Renal Paxlovid,5,POINT (-84.22521 39.58045),1811446149,2022-06-16T00:00:00.000,ACTIVE,
Rite Aid 01430,201 WASHINGTON BOULEVARD,,Belpre,Washington,OH,45714,00069-1101-20,Renal Paxlovid,5,POINT (-81.57063 39.27236),1508975855,2022-06-19T00:00:00.000,ACTIVE,
Rite Aid 01379,301 GREENE STREET,,Marietta,Washington,OH,45750,00069-1101-20,Renal Paxlovid,5,POINT (-81.449235 39.412655),1235248568,2022-06-19T00:00:00.000,ACTIVE,
CVS Store #04605,415 N. MAIN ST.,CVS Pharmacy,Orrville,Wayne,OH,44667,00069-1101-20,Renal Paxlovid,5,POINT (-81.76463 40.84407),1467555292,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 01347,155 NORTH MAIN STREET,,Rittman,Wayne,OH,44270,00069-1101-20,Renal Paxlovid,5,POINT (-81.781805 40.97729),1881703114,2022-06-19T00:00:00.000,ACTIVE,
CVS Store #03321,2284 BACK ORRVILLE RD.,CVS Pharmacy,Wooster,Wayne,OH,44691,00069-1101-20,Renal Paxlovid,10,POINT (-81.90787 40.82902),1376646091,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 03028,1955 CLEVELAND ROAD,,Wooster,Wayne,OH,44691,00069-1101-20,Renal Paxlovid,4,POINT (-81.93346 40.8236),1710096045,2022-06-19T00:00:00.000,ACTIVE,
WOOSTER COMMUNITY HOSPITAL,1761 Beall Avenue,ATTN: Inpatient Pharmacy,Wooster,Wayne,OH,44691,00069-1101-20,Renal Paxlovid,9,POINT (-81.93413 40.82112),,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #06181,341 WEST HIGH ST,CVS Pharmacy,Bryan,Williams,OH,43506,00069-1101-20,Renal Paxlovid,10,POINT (-84.55522 41.47422),1992808711,2022-06-17T00:00:00.000,ACTIVE,
WOOD COUNTY HOSPITAL,950 W WOOSTER ST,ATTN PHARMACY - TODD LEOPOLD,Bowling Green,Wood,OH,43402,00069-1101-20,Renal Paxlovid,20,POINT (-83.66556 41.37576),1790751253,2022-06-13T00:00:00.000,ACTIVE,
Omnicare of Northwest Ohio #48321,7643 Ponderosa Road,,Perrysburg,Wood,OH,43551,00069-1101-20,Renal Paxlovid,9,POINT (-83.540724 41.56182),1629180906,2022-06-17T00:00:00.000,ACTIVE,
BVHS - HARRYS PHARMACY,930 SHERIDEN DR,SUITE C,Carey,Wyandot,OH,43316,00069-1101-20,Renal Paxlovid,5,POINT (-83.40042 40.94376),1144868597,2022-06-16T00:00:00.000,ACTIVE,
WYANDOT MEMORIAL HOSPITAL,885 NORTH SANDUSKY AVENUE,ATTN PHARMACY,Upper Sandusky,Wyandot,OH,43351,00069-1101-20,Renal Paxlovid,20,POINT (-83.27954 40.83946),1477554475,2022-06-15T00:00:00.000,ACTIVE,
CN WILMA P. MANKILLER HEALTH CENTER,471688 HIGHWAY 51,,Stillwell,Adair,OK,74960,00069-1101-20,Renal Paxlovid,3,POINT (-94.62368 35.80937),,2022-06-17T00:00:00.000,ACTIVE,
GRT PLAINS REGIONAL MED CTR,1801 W 3RD ST,,Elk City,Beckham,OK,73644,00069-1101-20,Renal Paxlovid,10,POINT (-99.382842 35.411726),1184639122,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #10213,1250 WEST MAIN ST.,CVS Pharmacy,Durant,Bryan,OK,74701,00069-1101-20,Renal Paxlovid,5,POINT (-96.38944 33.9942),1487088191,2022-06-17T00:00:00.000,ACTIVE,
MEDICAL CENTER PHARMACY OF DURANT,1026 RADIO RD,,Durant,Bryan,OK,74701,00069-1101-20,Renal Paxlovid,4,POINT (-96.40722 34.0038),1609817840,2022-06-17T00:00:00.000,ACTIVE,
THE MEDICINE STORE PHARMACY,311 N WASHINGTON AVE,,Durant,Bryan,OK,74701,00069-1101-20,Renal Paxlovid,3,POINT (-96.390368 33.996572),1528143815,2022-06-15T00:00:00.000,ACTIVE,
CVS Store #06235,106 W STATE HIGHWAY 152,CVS Pharmacy,Mustang,Canadian,OK,73064,00069-1101-20,Renal Paxlovid,4,POINT (-97.72505 35.39102),1306944020,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07222,112 E STATE HIGHWAY 152,,Mustang,Canadian,OK,73064,00069-1101-20,Renal Paxlovid,3,POINT (-97.72394 35.3911),1407861479,2022-06-17T00:00:00.000,ACTIVE,
MILLER DRUG,11101 Surrey Hills Blvd,,Yukon,Canadian,OK,73099,00069-1101-20,Renal Paxlovid,10,POINT (-97.72053 35.59329),1386755031,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04066,1099 GARTH BROOKS BLVD,,Yukon,Canadian,OK,73099,00069-1101-20,Renal Paxlovid,14,POINT (-97.75957 35.49386),1982619953,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #06222,1220 N. COMMERCE ST.,CVS Pharmacy,Ardmore,Carter,OK,73401,00069-1101-20,Renal Paxlovid,3,POINT (-97.142404 34.187895),1114021946,2022-06-17T00:00:00.000,ACTIVE,
Cherokee Nation OPD-Tahlequah,19600 East Ross Street,,Tahlequah,Cherokee,OK,74464,00069-1101-20,Renal Paxlovid,7,POINT (-94.940172 35.908073),,2022-06-16T00:00:00.000,ACTIVE,
WALGREENS STORE #05738,1229 N EASTERN AVE,,Moore,Cleveland,OK,73160,00069-1101-20,Renal Paxlovid,5,POINT (-97.477567 35.34847),1235144205,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #06165,3651 W ROBINSON ST,CVS Pharmacy,Norman,Cleveland,OK,73072,00069-1101-20,Renal Paxlovid,3,POINT (-97.495141 35.233365),1396849121,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03647,100 12TH AVE NE,,Norman,Cleveland,OK,73071,00069-1101-20,Renal Paxlovid,9,POINT (-97.424606 35.218835),1972518942,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #06477,615 W MAIN ST,,Norman,Cleveland,OK,73069,00069-1101-20,Renal Paxlovid,6,POINT (-97.452234 35.218835),1962417931,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #06016,9001 S WESTERN AVE,CVS Pharmacy,Oklahoma City,Cleveland,OK,73139,00069-1101-20,Renal Paxlovid,5,POINT (-97.53081 35.37668),1043314875,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #06236,2100 SW 119TH ST,CVS Pharmacy,Oklahoma City,Cleveland,OK,73170,00069-1101-20,Renal Paxlovid,13,POINT (-97.548225 35.348125),1568566396,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #06109,1640 SW 119TH ST,,Oklahoma City,Cleveland,OK,73170,00069-1101-20,Renal Paxlovid,5,POINT (-97.54705 35.348225),1982611869,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #10520,2107 NW CACHE ROAD,CVS Pharmacy,Lawton,Comanche,OK,73501,00069-1101-20,Renal Paxlovid,5,POINT (-98.4228 34.62377),1861891350,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04703,701 NW SHERIDAN RD,,Lawton,Comanche,OK,73505,00069-1101-20,Renal Paxlovid,10,POINT (-98.422174 34.600636),1427063494,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #06199,6701 NW CACHE RD,,Lawton,Comanche,OK,73505,00069-1101-20,Renal Paxlovid,5,POINT (-98.474751 34.623436),1790792679,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04723,11 W TAFT AVE,,Sapulpa,Creek,OK,74066,00069-1101-20,Renal Paxlovid,5,POINT (-96.116069 35.988467),1518972587,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07816,1019 E MAIN ST,,Weatherford,Custer,OK,73096,00069-1101-20,Renal Paxlovid,5,POINT (-98.69464 35.52647),1790790772,2022-06-17T00:00:00.000,ACTIVE,
Grove Drive-In Pharmacy,1027 S Main St,,Grove,Delaware,OK,74345,00069-1101-20,Renal Paxlovid,5,POINT (-94.76912 36.58625),1053404293,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05531,929 W OWEN K GARRIOTT RD,,Enid,Garfield,OK,73701,00069-1101-20,Renal Paxlovid,5,POINT (-97.88955 36.39023),1881609857,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #06224,1802 SOUTH 4TH ST.,CVS Pharmacy,Chickasha,Grady,OK,73018,00069-1101-20,Renal Paxlovid,5,POINT (-97.93538 35.03167),1023112851,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07698,2300 N 14TH ST,,Ponca City,Kay,OK,74601,00069-1101-20,Renal Paxlovid,10,POINT (-97.06797 36.73185),1255346235,2022-06-17T00:00:00.000,ACTIVE,
CHEROKEE NATION THREE RIVERS HEALTH,1001 S 41st Street East,,Muskogee,Muskogee,OK,74403,00069-1101-20,Renal Paxlovid,24,POINT (-95.311615 35.731715),,2022-06-15T00:00:00.000,ACTIVE,
CVS Store #10437,304 NORTH YORK ST.,CVS Pharmacy,Muskogee,Muskogee,OK,74403,00069-1101-20,Renal Paxlovid,5,POINT (-95.34007 35.740945),1861819682,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05529,2330 CHANDLER RD,,Muskogee,Muskogee,OK,74403,00069-1101-20,Renal Paxlovid,5,POINT (-95.34137 35.74071),1417962481,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #01423,2316 N ROCKWELL AVE,,Bethany,Oklahoma,OK,73008,00069-1101-20,Renal Paxlovid,15,POINT (-97.636255 35.492485),1336154319,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03748,4300 SE 29TH ST,,Del City,Oklahoma,OK,73115,00069-1101-20,Renal Paxlovid,10,POINT (-97.44089 35.43447),1770598732,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #06225,1520 S. BRYANT AVE.,CVS Pharmacy,Edmond,Oklahoma,OK,73013,00069-1101-20,Renal Paxlovid,9,POINT (-97.459815 35.637805),1841394673,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #06233,1308 NORTH BRYANT AVE.,CVS Pharmacy,Edmond,Oklahoma,OK,73034,00069-1101-20,Renal Paxlovid,5,POINT (-97.45995 35.6676),1831293661,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03648,301 S SANTA FE AVE,,Edmond,Oklahoma,OK,73003,00069-1101-20,Renal Paxlovid,4,POINT (-97.51465 35.6525),1341341820,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #06436,1400 E 2ND ST,,Edmond,Oklahoma,OK,73034,00069-1101-20,Renal Paxlovid,4,POINT (-97.46129 35.652265),1053326025,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07444,15100 N WESTERN AVE,,Edmond,Oklahoma,OK,73013,00069-1101-20,Renal Paxlovid,3,POINT (-97.530639 35.624115),1124035035,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03645,101 N MIDWEST BLVD,,Midwest City,Oklahoma,OK,73110,00069-1101-20,Renal Paxlovid,10,POINT (-97.389065 35.465085),1043225006,2022-06-17T00:00:00.000,ACTIVE,
