Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address
DLP FRYE REGIONAL MEDICAL CENTER LL,420 N CENTER ST,,HICKORY,CATAWBA,NC,28601-5033,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,15,01/04/2022 12:00:00 AM,POINT (-81.337778 35.737175)
NVRH HOSPITAL,1315 Hospital Drive,Attn-Pharmacy,St Johnsbury,CALEDONIA,VT,05819,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,48,01/04/2022 12:00:00 AM,POINT (-72.009665 44.445266)
Anderson Family Health Center,2965 East Street,,Anderson,SHASTA,CA,96007,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-122.298657 40.451526)
The Prescription Center - Cherry St,329 Cherry Street,STE 1A,Scranton,LACKAWANNA,PA,18507,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,40,,,POINT (-75.67507 41.394068)
Erie County Medical Center,462 Grider Street,Ground Floor - Inpatient Pharmacy,BUFFALO,ERIE,NY,14215,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,48,24,12/30/2021 12:00:00 AM,POINT (-78.829151 42.927175)
Walgreens Store #09967,8174 OCEAN GTWY,,EASTON,TALBOT,MD,21601,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,40,0,01/04/2022 12:00:00 AM,POINT (-76.060322 38.773495)
BEST VALUE COUNTRY DAY PHARMACY,6020A HARRIS PARKWAY,,FORT WORTH,TARRANT,TX,76132,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,20,,,POINT (-97.420384 32.660942)
Rite Aid 04062,900 SUNRISE AVENUE,,ROSEVILLE,PLACER,CA,95661-4507,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,,POINT (-121.272127 38.731211)
ST MARYS HOSPITAL (SM) - COVID,700 S Park St,,Madison,DANE,WI,53715,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,48,24,12/29/2021 12:00:00 AM,POINT (-89.400678 43.059124)
La Clinica,730 Biddle Road,,Medford,JACKSON,OR,97504,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-122.871165 42.33655)
LAKE CHELAN COMMUNITY HOSPITAL,503 E HIGHLAND AVE,,CHELAN,CHELAN,WA,98816,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,,POINT (-120.010551 47.84516)
Walmart Pharmacy #639,150 Altama Connector,,Brunswick,GLYNN,GA,31525,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,100,,,POINT (-81.486751 31.214208)
Eastman Drugs,1221 Plaza Avenue Suite B,,Eastman,DODGE,GA,31023,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,180,,,POINT (-83.179196 32.182461)
Allcare RX  Healthcare Services,112 South Oxley Drive,,Lyons,TOOMBS,GA,30436,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,,POINT (-82.339837 32.20253)
DEPARTMENT OF STATE HOSPITALS - ATA,10333 EL CAMINO REAL,,ATASCADERO,SAN LUIS OBISPO,CA,93422,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,,,POINT (-120.643647 35.460186)
Snyder Pharmacy 202,933 Riverside Plaza,,IRON RIVER,,MI,49935,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-88.630826 46.095515)
1237 - PIEDMONT HEALTHCARE,375 Hospital Street,,Mocksville,DAVIE,NC,27028,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,60,,,POINT (-80.574992 35.898419)
Multnomah County HDC Health Center,600 NE 8th St,,Gresham,MULTNOMAH,OR,97030,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-122.423605 45.503001)
Walmart Pharmacy #2688,6801 S Broadway Ave,,Tyler,SMITH,TX,75703,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-95.306823 32.274873)
FAMILY CARE NETWORK CLINIC,3130 Squalicum Pkwy,,BELLINGHAM,WHATCOM,WA,98225,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,0,12/29/2021 12:00:00 AM,POINT (-122.468884 48.772153)
BLANDING FAMILY PHARMACY,910 South 300 West,,Blanding,SAN JUAN,UT,84511,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,01/03/2022 12:00:00 AM,POINT (-109.483417 37.612537)
Walmart Pharmacy #356,1717 S College St,,Auburn,LEE,AL,36832,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-85.499876 32.571351)
Schneider Regional Medical Center,9048 Sugar Estate,,St. Thomas,SAINT THOMAS,VI,00802,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,48,,,
ALBANY MEDICAL CTR HOSP,43 NEW SCOTLAND AVE,MC-85,ALBANY,ALBANY,NY,12208-0000,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,24,01/04/2022 12:00:00 AM,POINT (-73.774505 42.652821)
ST LOUIS CHILDRENS HOSPITAL,4540 Forest Park Ave,,St. Louis,SAINT LOUIS CITY,MO,63108,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,144,144,01/03/2022 12:00:00 AM,POINT (-90.261212 38.638662)
Mobile Medical Nevada-Malkin PC,3753 Howard Hughes Parkway,Suite 200 - 224,Las Vegas,CLARK,NV,89169,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,,POINT (-115.158321 36.120819)
Walmart Pharmacy #1108,705 S Constitution Ave,,Oak Grove,WEST CARROLL,LA,71263,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-91.392929 32.852921)
TRINITY MEDICAL CENTER WEST,4000 JOHNSON ROAD,ATTN PHARMACY,STEUBENVILLE,JEFFERSON,OH,43952,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,48,,,POINT (-80.65933 40.368124)
Brookshire Grocery Company,100 RICE RD,BROOKSHIRE PHARMACY #51,TYLER,SMITH,TX,75703,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-95.302926 32.29485)
Health Direct,40 Terrill Park Dr,Door F,Concord,MERRIMACK,NH,03301,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,260,0,12/31/2021 12:00:00 AM,POINT (-71.510056 43.199403)
CVS Store #09123,3800 MARTIN LUTHER KING JR. BLVD,CVS Pharmacy,LYNWOOD,LOS ANGELES,CA,90262,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,29,01/04/2022 12:00:00 AM,POINT (-118.198257 33.927804)
ASCENSION PROVIDENCE,6901 Medical Parkway,,Waco,MCLENNAN,TX,76712,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,48,,,POINT (-97.198161 31.513921)
Rite Aid 05714,4920 LA SIERRA AVENUE,,RIVERSIDE,RIVERSIDE,CA,92505-2726,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,,POINT (-117.489184 33.919786)
Weis Markets Inc,431 DUBLIN PIKE,Weis Pharmacy #227,PERKASIE,BUCKS,PA,18944,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,,,POINT (-75.252067 40.402447)
SKY LAKES MEDICAL CENTER,2865 DAGGETT AVE,,KLAMATH FALLS,KLAMATH,OR,97601-1106,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,,,POINT (-121.787112 42.252653)
THE VANCOUVER CLINIC - 87TH AVENUE,"700 Ne 87th Ave, Suite 350, Vancouv",,VANCOUVER,CLARK,WA,98664,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,,POINT (-122.583646 45.625741)
Walmart Pharmacy #5126,1950 W Main St,,Centre,CHEROKEE,AL,35960,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-85.713408 34.160828)
Meijer Store 316,2191 Columbia Avenue West,,Battle Creek,CALHOUN,MI,49015,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-85.234503 42.2974)
CVS Store #03351,7300 CURRY FORD RD.,CVS Pharmacy,ORLANDO,ORANGE,FL,32822,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,,220,,,POINT (-81.288882 28.515082)
MERCY HOSPITAL - OKC,4300 W. Memorial RD,,Oklahoma City,OKLAHOMA,OK,73120,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,144,144,01/04/2022 12:00:00 AM,POINT (-97.600512 35.609023)
Walmart Pharmacy #746,3401 S 31st St,,Temple,BELL,TX,76502,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.370059 31.067911)
MERCY MEDICAL CENTER-CEDAR RAPIDS,701 10TH ST SE,,CEDAR RAPIDS,LINN,IA,52403,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,300,,,POINT (-91.654759 41.978867)
Walgreens Store #03853,2924 CHAMBERLAYNE AVE,,RICHMOND,RICHMOND CITY,VA,23222,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,17,01/04/2022 12:00:00 AM,POINT (-77.445217 37.571814)
UNITED PHARMACY,3552 S. Soncy Rd.,,Amarillo,RANDALL,TX,79119,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,01/04/2022 12:00:00 AM,POINT (-101.938136 35.171278)
CVS Store #00971,150 GRANITE STREET,CVS Pharmacy,WESTERLY,WASHINGTON,RI,02891,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,60,59,01/04/2022 12:00:00 AM,POINT (-71.819727 41.368894)
Walmart Pharmacy #372,1905 N 14TH AVE,,DODGE CITY,FORD,KS,67801,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,,POINT (-100.032887 37.768406)
SEMINOLE CLINIC - HOLLYWOOD,6401 Sheridan Street,,HOLLYWOOD,BROWARD,FL,33024,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,,,POINT (-80.216558 26.032023)
Walmart Pharmacy #229,512 Industrial Park Dr,,Trumann,POINSETT,AR,72472,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,60,,,POINT (-90.551665 35.680723)
MERCY HOSPITAL WASHINGTON,901 E 5TH ST,,WASHINGTON,FRANKLIN,MO,63090-3127,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,80,,,POINT (-91.001539 38.55199)
The Medicine Cabinet of Ocilla,615 North Irwin Avenue,,Ocilla,IRWIN,GA,31774,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,,POINT (-83.250221 31.603017)
CVS Store #09761,2100 COLUMBUS PKWY,CVS Pharmacy,BENICIA,SOLANO,CA,94510,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,,,POINT (-122.192473 38.081331)
San Juan Oncology Associates,2325 E 30th,,Farmington,SAN JUAN,NM,87401,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,48,24,01/03/2022 12:00:00 AM,POINT (-108.176012 36.756156)
CVS Store #11111,390 N. BREA BLVD,CVS Pharmacy,BREA,ORANGE,CA,92821,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,19,01/04/2022 12:00:00 AM,POINT (-117.89591 33.924569)
STROGER HOSPITAL,1901 W HARRISON ST LI-130 PHARMACY,,CHICAGO,COOK,IL,60612,0006-5055-06,Molnupiravir,12/31/2021 12:00:00 AM,,80,,,POINT (-87.674311 41.874041)
ST. BERNARD MEDICAL CENTER,225 E WASHINGTON AVE,,JONESBORO,CRAIGHEAD,AR,72401,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,0,12/28/2021 12:00:00 AM,POINT (-90.703102 35.838397)
HEB Pharmacy 231,1004 N TEXAS BLVD,,WESLACO,HIDALGO,TX,78596-4511,0006-5055-06,Molnupiravir,12/25/2021 12:00:00 AM,,20,20,01/03/2022 12:00:00 AM,POINT (-97.990829 26.17161)
Walgreens Store #15937,2203 LANCASTER PIKE,,READING,BERKS,PA,19607,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,40,38,01/04/2022 12:00:00 AM,POINT (-75.975243 40.305745)
Walmart Pharmacy #794,1905 E 17th Ave,,Hutchinson,RENO,KS,67501,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,,POINT (-97.892347 38.072236)
Walgreens Store #03146,561-579 IRVINGTON AVE,,NEWARK,ESSEX,NJ,07106,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,160,16,01/04/2022 12:00:00 AM,POINT (-74.248878 40.734464)
SEATTLE CHILDRENS HOSPITAL,4800 SAND POINT WAY NE,M/S MB.5.420,SEATTLE,KING,WA,98105,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,40,,,POINT (-122.283119 47.664549)
TOM THUMB PHARMACY,11920 Preston Rd.,,Dallas,DALLAS,TX,75230,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,3,01/04/2022 12:00:00 AM,POINT (-96.803772 32.910992)
Walmart Pharmacy #4188,1410 Florence Blvd,,Florence,LAUDERDALE,AL,35630,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-87.657104 34.819153)
RANDALLS PHARMACY,2931 CENTRAL CITY BLVD,,Galveston,GALVESTON,TX,77551,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-94.829705 29.269164)
CVS Store #00595,6495 POST ROAD,CVS Pharmacy,NORTH KINGSTOWN,WASHINGTON,RI,02852,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,60,53,01/04/2022 12:00:00 AM,POINT (-71.458265 41.620746)
Rite Aid 06090,1583 HIGHWAY 99,,GRIDLEY,BUTTE,CA,95948-3107,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-121.68791 39.362643)
HURON REGIONAL MEDICAL CENTER,172 4TH ST SE,,HURON,BEADLE,SD,57350-0000,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,20,,,POINT (-98.210751 44.362035)
Walmart Pharmacy #599,3200 Fort Henry Dr,,Kingsport,SULLIVAN,TN,37664,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-82.516069 36.509603)
LOMA LINDA UNIVERSITY CHILDRENS HO,11223 Campus Street,Dock B,Loma Linda,SAN BERNARDINO,CA,92354,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,,120,24,01/04/2022 12:00:00 AM,POINT (-117.26568 34.049577)
HARTFORD HOSPITAL/MAIN HOSPITAL,75 Jefferson St,,Hartford,HARTFORD,CT,06115,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/22/2021 12:00:00 AM,336,144,01/03/2022 12:00:00 AM,POINT (-72.680184 41.755412)
ORANGE CITY AREA HEALTH SYSTEM HOSP,1000 LINCOLN CIR SE,,ORANGE CITY,SIOUX,IA,51041,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,24,,,POINT (-96.045648 42.994889)
FALLS RIVER PHARMACY,10930 Raven Ridge Rd  Ste 109,10930 Raven Ridge Rd  Ste 109,Raleigh,WAKE,NC,27614,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-78.590858 35.907053)
BMH-GTR Infusion Columbus,2520 5th Street North,,Columbus,LOWNDES,MS,39701,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-88.42907 33.526414)
Walgreens Store #00251,4203 CALLE MARGINAL,,FAJARDO,Fajardo,PR,00738,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/25/2021 12:00:00 AM,20,18,01/04/2022 12:00:00 AM,
Walmart Pharmacy #6159,1600 S Texas Blvd,,Weslaco,HIDALGO,TX,78596,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.990336 26.141742)
BROOKSHIRES PHARMACY 69 SALADO,215 MILL CREEK DR,,SALADO,BELL,TX,76571,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-97.530332 30.956672)
Baptist Health Medical Center - LR,9601 BAPTISIT HEALTH DR,,LITTLE ROCK,PULASKI,AR,72205,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-92.3813 34.745758)
"V16 586 Jackson, MS",1500 E WOODROW WILSON AVE,Pharmacy Service (119),JACKSON,HINDS,MS,39216,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,24,,,POINT (-90.167306 32.326795)
Ingles Pharmacy 112,706 E Dixon Blvd,,Shelby,CLEVELAND,NC,28152,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,0,01/04/2022 12:00:00 AM,POINT (-81.528963 35.274258)
Walmart Pharmacy #4407,10710 Chantilly Pkwy,,Montgomery,MONTGOMERY,AL,36117,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-86.132649 32.356812)
Walmart Pharmacy #5216,5730 W Amarillo Blvd,,Amarillo,POTTER,TX,79106,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-101.902547 35.211619)
Walgreens Store #02454,3116 HIGHWAY 34 E,,NEWNAN,COWETA,GA,30265,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,380,296,01/04/2022 12:00:00 AM,POINT (-84.681308 33.408097)
Brookshire Grocery Company,213 NORTH US HWY 69,BROOKSHIRE PHARMACY #70,BULLARD,SMITH,TX,75757,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-95.312803 32.142603)
RANDALLS PHARMACY,2051 Gattis School RD,,Round Rock,WILLIAMSON,TX,78664,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.654468 30.49613)
BROOKSHIRE BROTHERS PHARMACY 9,5249 FRANZ RD,,KATY,HARRIS,TX,77493,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,,,POINT (-95.809864 29.801586)
Walmart Pharmacy #449,4999 N TWIN CITY HWY,,PORT ARTHUR,JEFFERSON,TX,77642,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-93.938387 29.939356)
Walgreens Store #10506,2270 US HIGHWAY 17,,RICHMOND HILL,BRYAN,GA,31324,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,380,0,01/04/2022 12:00:00 AM,POINT (-81.31132 31.951334)
St. Dominic-Jackson Memorial Hospit,969 Lakeland Dr,,Jackson,HINDS,MS,39216,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,40,,,POINT (-90.165103 32.333691)
Sams Pharmacy #8247,201 Lakeshore Pkwy,,Homewood,JEFFERSON,AL,35209,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-86.820222 33.449602)
BROOKSHIRE GROCERY COMPANY,675 E SUNSET BLVD,,CELINA,COLLIN,TX,75009,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-96.778273 33.313671)
Walmart Pharmacy #512,10727 Gateway Blvd W,,El Paso,EL PASO,TX,79935,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-106.341835 31.750868)
K-VA-T FOOD STORES INC.,100 BONHAM RD,,BRISTOL,BRISTOL,VA,24202,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-82.130969 36.630214)
Moose Pharmacy of Mount Holly,125 W Central Ave,,Mount Holly,GASTON,NC,28120,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,80,40,01/04/2022 12:00:00 AM,POINT (-81.01719 35.297873)
BVHS - BLANCHARD VALLEY HOSPITAL,1900 S. Main St.,Pharmacy Dept.,Findlay,HANCOCK,OH,45840,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-83.65034 41.01714)
COAST COMMUNITY HLTH CENTER,1010 1ST ST SE,STE 110,BANDON,,OR,97411-9301,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-124.399471 43.119795)
AMITA SAINTS MARY AND ELIZABETH MED,Pharmacy,2233 W division Street,Chicago,COOK,IL,60622,0006-5055-06,Molnupiravir,12/31/2021 12:00:00 AM,,80,,,
MED SA-1 Vaccine Distro,45085 Old Ox Rd #100,,Sterling,LOUDOUN,VA,20166,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-77.442693 38.979155)
Walmart Pharmacy #4187,2701 Cloverdale Rd,,Florence,LAUDERDALE,AL,35633,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-87.688781 34.84348)
MESA VIEW REGIONAL HOSPITAL,1299 Bertha Howe Ave,,Mesquite,CLARK,NV,89027,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,24,,,POINT (-114.113778 36.808955)
SAINT FRANCIS HOSPITAL MUSKOGEE,300 ROCKEFELLER DR,,MUSKOGEE,MUSKOGEE,OK,74401-5075,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/28/2021 12:00:00 AM,144,,,POINT (-95.406186 35.753621)
Amber Specialty,3103 Clairmont Road NE,Suite A,Atlanta,DEKALB,GA,30329,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,12/29/2021 12:00:00 AM,POINT (-84.315524 33.849131)
Walmart Pharmacy #915,11210 W AIRPORT BLVD,,STAFFORD,FORT BEND,TX,77477,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-95.574555 29.642903)
Maui Health COVID,221 Mahalani Street,,Wailuku,MAUI,HI,96793,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/29/2021 12:00:00 AM,48,24,12/30/2021 12:00:00 AM,POINT (-156.488087 20.884455)
Walmart Pharmacy #3205,1100 Thornton Rd,,Lithia Springs,DOUGLAS,GA,30122,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,,20,,,POINT (-84.603564 33.773526)
Hillsborough Pharmacy,110 Boone Square St,ste 29,Hillsborough,ORANGE,NC,27278,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,160,,,POINT (-79.100846 36.063824)
ASCENSION SETON HIGHLAND LAKES,3201 S WATER STREET,,BURNET,BURNET,TX,78611,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,,POINT (-98.237881 30.733451)
GRETNA DRUG COMPANY INC,108 VADEN DR,,GRETNA,PITTSYLVANIA,VA,24557,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-79.364686 36.94749)
TEXAS ONCOLOGY SAN ANTONIO MED CTR,5206 RESEARCH DRIVE,,SAN ANTONIO,BEXAR,TX,78240,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,96,24,01/04/2022 12:00:00 AM,POINT (-98.586731 29.540877)
Walmart Pharmacy #2046,201 Civic Center Dr,,Augusta,KENNEBEC,ME,04330,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,,,POINT (-69.792775 44.342752)
BANNER THUNDERBIRD MEDICAL CENTER,5555 W THUNDERBIRD RD,C/O FAMILY OUTPATIENT PHARMACY,GLENDALE,MARICOPA,AZ,85306,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,240,,,POINT (-112.179439 33.610734)
OSCO PHARMACY,501 WEST MAIN STREET,,Cut Bank,GLACIER,MT,59427,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-112.338712 48.639565)
Walmart Pharmacy #2051,3396 N STOCKTON HILL RD,,KINGMAN,MOHAVE,AZ,86409,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,100,,,POINT (-114.035924 35.222562)
KECK HOSPITAL OF USC,1500 San Pablo Street,,Los Angeles,LOS ANGELES,CA,90033,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,12/21/2021 12:00:00 AM,528,264,01/03/2022 12:00:00 AM,POINT (-118.203234 34.062168)
Meijer Store 268,1301 W Eight Mile Rd,,Detroit,WAYNE,MI,48203,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,0,01/03/2022 12:00:00 AM,POINT (-83.119458 42.446514)
TEXAS ONCOLOGY PRESBYTERIAN DALLAS,8196 WALNUT HILL LANE,SUITE # 100,DALLAS,DALLAS,TX,75231,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-96.763951 32.883036)
Irwins Pharmacy and Drug,4300 INDIAN RIVER RD,,Chesapeake,CHESAPEAKE CITY,VA,23325,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,40,,,POINT (-76.225821 36.820734)
Walgreens Store #17944,110 MITCHELLS CHANCE RD,,EDGEWATER,ANNE ARUNDEL,MD,21037,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,200,0,01/04/2022 12:00:00 AM,POINT (-76.566391 38.930745)
Walmart Pharmacy #668,915 N Chancery St Ste 100,,McMinnville,WARREN,TN,37110,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,120,,,POINT (-85.786647 35.699442)
TEXAS ONCOLOGY MCKINNEY,5236 W UNIVERSITY DR,Suite 1000,MCKINNEY,COLLIN,TX,75071,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,144,,,POINT (-96.684108 33.218178)
CVS Store #07141,291 S. COOMBS ST,CVS Pharmacy,NAPA,NAPA,CA,94559,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,01/04/2022 12:00:00 AM,POINT (-122.289016 38.282078)
Walmart Pharmacy #3184,3320 Lorna Rd,,Hoover,JEFFERSON,AL,35216,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-86.798086 33.393199)
Foothills Pharmacy,80 Shuford Rd,,Columbus,POLK,NC,28722,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,,POINT (-82.208216 35.242749)
Walmart Pharmacy #564,6100 W Reno Ave,,Oklahoma City,OKLAHOMA,OK,73127,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,,,POINT (-97.622604 35.464175)
Walgreens Store #04045,4685 E GRANT RD,,TUCSON,PIMA,AZ,85712,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,140,0,01/04/2022 12:00:00 AM,POINT (-110.893346 32.250727)
Walgreens Store #00710,2135 CARR 2,DRIVE IN PLZ,BAYAMON,Bayamon,PR,00956,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/25/2021 12:00:00 AM,20,13,01/04/2022 12:00:00 AM,
