Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address,NPI
HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,,HANNIBAL,MARION,MO,63401-6887,0006-5055-06,Molnupiravir,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,120,37,02/03/2022 12:00:00 AM,POINT (-91.44984 39.710565),1912926858
COLUMBIA PHARMACY INC,214 MAIN ST,,COLUMBIA,TYRRELL,NC,27925,0006-5055-06,Molnupiravir,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,19,02/03/2022 12:00:00 AM,POINT (-76.253161 35.917576),1982626552
Walmart Pharmacy #4545,2700 Ward Blvd,,Wilson,WILSON,NC,27893,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,,20,,,POINT (-77.929812 35.753166),1235513797
JOHNSON MEMORIAL,1125 W Jefferson St,,Franklin,JOHNSON,IN,46131,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,48,,,POINT (-86.076782 39.480634),
STEWARD SAINT ELIZABETHS MEDICAL CE,St. Elizabeths Medical Center,736 Cambridge Street,Brighton,SUFFOLK,MA,02135,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,01/10/2022 12:00:00 AM,420,420,02/03/2022 12:00:00 AM,,
"V08 672 San Juan, PR",10 CALLE CASIA,Pharmacy Service,SAN JUAN,San Juan,PR,00921,0069-1085-30,Paxlovid,01/24/2022 12:00:00 AM,01/26/2022 12:00:00 AM,40,,,POINT (-66.080416 18.392008),
Walmart Pharmacy #318,109 Malone Dr,,Arkadelphia,CLARK,AR,71923,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,20,02/02/2022 12:00:00 AM,POINT (-93.09458 34.119203),1902823495
Walmart Pharmacy #5702,9809 University Avenue,,Lubbock,LUBBOCK,TX,79423,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,1,02/02/2022 12:00:00 AM,POINT (-101.87031 33.50446),1720436959
Riverside - San Bernardino County,11555 1/2 Potrero Road,,Banning,RIVERSIDE,CA,92220,0310-7442-02,Evusheld,01/07/2022 12:00:00 AM,01/18/2022 12:00:00 AM,24,,,POINT (-116.828962 33.953645),
Walmart Pharmacy #3703,3520 Williams Blvd,,Kenner,JEFFERSON,LA,70065,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,60,60,02/02/2022 12:00:00 AM,POINT (-90.239194 30.020601),1427077403
CLAYTON DRUG,100 EAST 1ST STREET,,SUMNER,BREMER,IA,50674,0069-1085-30,Paxlovid,01/14/2022 12:00:00 AM,01/20/2022 12:00:00 AM,20,20,01/31/2022 12:00:00 AM,POINT (-92.307034 42.883851),1184995029
Kinney Drugs #62-Auburn,62 Owasco St,,Auburn,CAYUGA,NY,13021,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,60,58,02/02/2022 12:00:00 AM,POINT (-76.557728 42.929674),1194832378
Rite Aid 11148,120 SOUTH MILL ROAD,,KENNETT SQUARE,CHESTER,PA,19348-3042,0006-5055-06,Molnupiravir,02/02/2022 12:00:00 AM,,40,,,POINT (-75.720341 39.845196),
Fam HC Netw - Visalia Bridge HC,501 N Bridge St,,Visalia,TULARE,CA,93291,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,01/28/2022 12:00:00 AM,300,200,01/31/2022 12:00:00 AM,POINT (-119.28902 36.334253),
TULSA ER AND HOSPITAL,717 W 71ST ST,,TULSA,TULSA,OK,74132,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,23,02/03/2022 12:00:00 AM,POINT (-96.001828 36.061091),1386101202
Walmart Pharmacy #2765,1004 W Ocean Blvd,,Los Fresnos,CAMERON,TX,78566,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,40,30,02/02/2022 12:00:00 AM,POINT (-97.491849 26.07272),1841681368
WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON ST,,WATSONVILLE,SANTA CRUZ,CA,95076,0006-5055-06,Molnupiravir,02/01/2022 12:00:00 AM,01/21/2022 12:00:00 AM,120,120,02/02/2022 12:00:00 AM,,
MEEKER MEMORIAL,612 South Sibley Ave,Attn:  Pharmacy,Litchfield,MEEKER,MN,55355,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,02/02/2022 12:00:00 AM,140,20,01/24/2022 12:00:00 AM,POINT (-94.528025 45.119465),1598860215
Walmart Pharmacy #3402,1400 Hudson Bridge Rd,,Stockbridge,HENRY,GA,30281,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/08/2022 12:00:00 AM,180,125,02/02/2022 12:00:00 AM,POINT (-84.232858 33.505423),1700970860
CVS Store #10424,5557 WEST 4100 SOUTH,CVS Pharmacy,WEST VALLEY CITY,SALT LAKE,UT,84120,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,240,180,02/03/2022 12:00:00 AM,POINT (-112.023757 40.681946),1124475108
PELLA REGIONAL HEALTH CENTER,404 Jefferson St,,Pella,MARION,IA,50219,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,01/11/2022 12:00:00 AM,24,,,POINT (-92.911575 41.412337),
Central City Concern - Blackburn,12121 E Burnside St,,Portland,MULTNOMAH,OR,97216,0069-1085-30,Paxlovid,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,9,01/20/2022 12:00:00 AM,POINT (-122.538315 45.522599),
Walmart Pharmacy #499,5505 W Owen K Garriott Rd,,Enid,GARFIELD,OK,73703,0006-5055-06,Molnupiravir,01/19/2022 12:00:00 AM,01/21/2022 12:00:00 AM,200,99,02/02/2022 12:00:00 AM,POINT (-97.945946 36.390686),1134146244
Walmart Pharmacy #420,2700 Central Fwy,,Wichita Falls,WICHITA,TX,76306,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,80,61,02/02/2022 12:00:00 AM,POINT (-98.526582 33.951504),1912924192
88 MDG/SGSL - Wright Patterson AFB,4881 SUGAR MAPLE DR BLDG 830,Area A,DAYTON,GREENE,OH,45433,0069-1085-30,Paxlovid,02/02/2022 12:00:00 AM,01/18/2022 12:00:00 AM,60,,,POINT (-84.036243 39.804342),
JONES MEMORIAL HOSPITAL,191 N MAIN ST,,WELLSVILLE,ALLEGANY,NY,14895-0000,0310-7442-02,Evusheld,01/20/2022 12:00:00 AM,01/25/2022 12:00:00 AM,72,58,01/28/2022 12:00:00 AM,POINT (-77.950013 42.123016),
Walgreens Store #17292,1170 E MARION ST,,SHELBY,CLEVELAND,NC,28150,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,20,20,02/03/2022 12:00:00 AM,POINT (-81.512649 35.295316),1033638044
RILEY HOSP FOR CHILDREN IUH,705 RILEY HOSPITAL DRIVE,,INDIANAPOLIS,MARION,IN,46202,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,20,39,02/03/2022 12:00:00 AM,,
BILLINGS CLINIC HOSPITAL,2800 10th Ave N,,Billings,YELLOWSTONE,MT,59101,0310-7442-02,Evusheld,02/01/2022 12:00:00 AM,01/26/2022 12:00:00 AM,192,120,02/03/2022 12:00:00 AM,POINT (-108.514427 45.790314),
CENTRACARE SAUK CENTRE,425 Elm St N,,Sauk Centre,STEARNS,MN,56378,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,44,02/02/2022 12:00:00 AM,POINT (-94.954568 45.745919),1740553932
Walgreens Store #02696,951 DAVIE AVE,,STATESVILLE,IREDELL,NC,28677,0006-5055-06,Molnupiravir,01/11/2022 12:00:00 AM,01/13/2022 12:00:00 AM,340,70,02/03/2022 12:00:00 AM,POINT (-80.874585 35.794617),1831104926
Wayne Employee Bene WEB Pharmacy,2700 Wayne Memorial Drive,,Goldsboro,WAYNE,NC,27534,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,40,28,02/03/2022 12:00:00 AM,POINT (-77.953336 35.400833),1083749097
Kinney Drugs #80-Ithaca,513 N CAYUGA ST,,Ithaca,TOMPKINS,NY,14850,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,160,76,02/02/2022 12:00:00 AM,POINT (-76.499306 42.445582),1699882316
Walmart Pharmacy #730,41301 US Highway 280,,Sylacauga,TALLADEGA,AL,35150,0006-5055-06,Molnupiravir,01/17/2022 12:00:00 AM,01/19/2022 12:00:00 AM,60,26,02/02/2022 12:00:00 AM,POINT (-86.28712 33.174004),1275550584
HENNEPIN HEALTHCARE FOR HOMELESS,614 So. 3rd. St.,Clinic,MINNEAPOLIS,HENNEPIN,MN,55415,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,,,POINT (-93.260397 44.977105),1538335146
Wake County HHS Pharmacy,10 Sunnybrook Road,Room 107,Raleigh,WAKE,NC,27610,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/18/2022 12:00:00 AM,20,20,01/25/2022 12:00:00 AM,POINT (-78.586359 35.786707),1760523526
CVS Store #04096,309 BROAD ST.,CVS Pharmacy,CENTRAL FALLS,PROVIDENCE,RI,02863,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,180,83,02/03/2022 12:00:00 AM,POINT (-71.386792 41.883739),1720236821
Walmart Pharmacy #3432,951 W Belt Line Rd,,Desoto,DALLAS,TX,75115,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,60,54,02/02/2022 12:00:00 AM,POINT (-96.879678 32.589913),1659313492
Oregon Health Science University,3181 SW Sam Jackson Park Road,,Portland,WASHINGTON,OR,97239,0069-1085-30,Paxlovid,01/31/2022 12:00:00 AM,01/19/2022 12:00:00 AM,100,44,02/01/2022 12:00:00 AM,POINT (-122.68677 45.4992),
Walgreens Store #11196,12506 HIGHWAY 73,,GEISMAR,ASCENSION,LA,70734,0006-5055-06,Molnupiravir,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,80,76,02/03/2022 12:00:00 AM,POINT (-90.989058 30.254175),1790979110
Rite Aid 02248,639 HAMLIN HIGHWAY,,LAKE ARIEL,WAYNE,PA,18436-0000,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,01/18/2022 12:00:00 AM,100,100,02/03/2022 12:00:00 AM,POINT (-75.398932 41.403692),
Delaware Valley Hospital Inc,1 titus place,,walton,DELAWARE,NY,13856,0310-7442-02,Evusheld,01/20/2022 12:00:00 AM,01/25/2022 12:00:00 AM,72,72,01/28/2022 12:00:00 AM,POINT (-75.128476 42.164638),
Walgreens Store #04620,15490 W BELL RD,,SURPRISE,MARICOPA,AZ,85374,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,120,216,02/03/2022 12:00:00 AM,POINT (-112.393304 33.638774),1396750642
"V07 544R Greenville (OPC), SC",41 PARK CREEK DRIVE,,GREENVILLE,GREENVILLE,SC,29605,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/13/2022 12:00:00 AM,20,,,POINT (-82.415591 34.815773),
CARVAJAL PHARMACY SAN ANTONIO 341,3410 ROOSEVELT AVE,,SAN ANTONIO,BEXAR,TX,78214,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/27/2022 12:00:00 AM,40,14,02/02/2022 12:00:00 AM,POINT (-98.481205 29.358438),
"Geritom Med, Inc.",10501 Florida Ave S,,Bloomington,HENNEPIN,MN,55438-2553,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,,20,,,POINT (-93.365982 44.813312),1285621193
Walmart Pharmacy #4483,225 Wilkinson Ln,,White House,ROBERTSON,TN,37188,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,100,21,02/02/2022 12:00:00 AM,POINT (-86.675341 36.472207),1093991424
Walmart Pharmacy #4503,2650 S STATE HIGHWAY 161,,GRAND PRAIRIE,DALLAS,TX,75052,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,60,33,02/02/2022 12:00:00 AM,POINT (-97.024189 32.704692),1003347261
Meijer Store 158,1997 E BELTLINE AVE NE,Deliver to Pharmacy,Grand Rapids,KENT,MI,49525,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/10/2022 12:00:00 AM,40,36,02/03/2022 12:00:00 AM,POINT (-85.590477 42.997679),1649329244
Walmart Pharmacy #2919,4430 Desiard St,,Monroe,OUACHITA,LA,71203,0069-1085-30,Paxlovid,01/31/2022 12:00:00 AM,02/02/2022 12:00:00 AM,480,133,02/02/2022 12:00:00 AM,POINT (-92.066608 32.526224),1265835946
Walmart Pharmacy #2713,5919 TRUSSVILLE CROSSINGS PKWY,,BIRMINGHAM,JEFFERSON,AL,35235,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,80,47,02/02/2022 12:00:00 AM,POINT (-86.626797 33.63942),1356368666
Walmart Pharmacy #5612,2391 S Wayside Dr,,Houston,HARRIS,TX,77023,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,2,02/02/2022 12:00:00 AM,POINT (-95.314685 29.716626),1528495496
Walmart Pharmacy #1868,100 Mount Auburn Ave,,Auburn,ANDROSCOGGIN,ME,04210,0006-5055-06,Molnupiravir,01/11/2022 12:00:00 AM,01/13/2022 12:00:00 AM,320,289,02/02/2022 12:00:00 AM,POINT (-70.238096 44.121289),1912924283
Giant Eagle Inc.,223 Grove City Rd.,Giant Eagle Pharmacy #4008,Slippery Rock,BUTLER,PA,16057,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,02/02/2022 12:00:00 AM,60,,,POINT (-80.051839 41.070254),1316952245
Walmart Pharmacy #5100,1916 Center Point Pkwy,,Center Point,JEFFERSON,AL,35215,0006-5055-06,Molnupiravir,01/17/2022 12:00:00 AM,01/20/2022 12:00:00 AM,60,39,02/02/2022 12:00:00 AM,POINT (-86.683726 33.637745),1700803012
SAFEWAY PHARMACY,3033 Vintage Blvd.,,Juneau,JUNEAU,AK,99801,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/31/2021 12:00:00 AM,20,16,02/03/2022 12:00:00 AM,POINT (-134.597386 58.371733),1386673325
PIKE CO MEM HOSP LOUISIANA CLINIC,2305 GEORGIA ST,,LOUISIANA,PIKE,MO,63353-2559,0006-5055-06,Molnupiravir,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,120,98,01/27/2022 12:00:00 AM,POINT (-91.064037 39.440086),
Walmart Pharmacy #404,1015 HIGHWAY 80,,SAN MARCOS,HAYS,TX,78666,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,120,90,02/02/2022 12:00:00 AM,POINT (-97.91391 29.88109),1649297821
ZUCKERBERG SAN FRANCISCO GENERAL HO,1001 Poterero Avenue,"Building 5, Room GR1",San Francisco,SAN FRANCISCO,CA,94110,0069-1085-30,Paxlovid,02/01/2022 12:00:00 AM,01/21/2022 12:00:00 AM,120,24,02/03/2022 12:00:00 AM,POINT (-122.406522 37.755332),
@Pharmacy.com Powell Blvd,"7901 SE Powell Blvd, Ste K",,Portland,MULTNOMAH,OR,97206,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,,60,,,POINT (-122.581463 45.497461),
WEIS MARKETS INC,1199 TEXAS PALMYRA HWY STE N,,HONESDALE,WAYNE,PA,18431,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,,40,,,POINT (-75.226511 41.55328),1568825743
GILLETTE CHILDRENS SPECIALTY HEALTH,200 University Ave E,,St. Paul,RAMSEY,MN,55101,0069-1085-30,Paxlovid,01/14/2022 12:00:00 AM,01/20/2022 12:00:00 AM,20,,,POINT (-93.095722 44.956517),1386758373
Baptist Cancer Center Grenada,1300 Sunset Drive,Suite Q,Grenada,GRENADA,MS,38901,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,01/11/2022 12:00:00 AM,24,24,01/11/2022 12:00:00 AM,POINT (-89.823755 33.77557),
Walmart Pharmacy #1745,3601 E Main St,,Richmond,WAYNE,IN,47374,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,02/02/2022 12:00:00 AM,80,34,02/02/2022 12:00:00 AM,POINT (-84.853467 39.830961),1760409981
Georgetown Drug Company,1080 King George Boulevard,,Savannah,CHATHAM,GA,31419,0006-5055-06,Molnupiravir,02/02/2022 12:00:00 AM,01/18/2022 12:00:00 AM,540,309,02/03/2022 12:00:00 AM,POINT (-81.221481 31.983975),1033224068
BRYAN MEDICAL CNTR EAST,1600 S 48TH STREET,,Lincoln,LANCASTER,NE,68506,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,12/31/2021 12:00:00 AM,220,208,02/01/2022 12:00:00 AM,POINT (-96.653662 40.796556),
CK PHARMACY,1110 kingwood Dr,#108,kingwood,HARRIS,TX,77339,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,,,POINT (-95.239689 30.04932),1194333955
Caring HC Main Street Clinic,1049 Main St,,Springfield,HAMPDEN,MA,01103,0006-5055-06,Molnupiravir,01/06/2022 12:00:00 AM,01/18/2022 12:00:00 AM,100,120,02/03/2022 12:00:00 AM,POINT (-72.584994 42.099546),1871796961
BETHESDA NORTH HOSPITAL,10500 MONTGOMERY ROAD,ATTN PHARMACY -KELLY FROST,CINCINNATI,HAMILTON,OH,45242,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,800,755,02/02/2022 12:00:00 AM,POINT (-84.343886 39.252501),
Walmart Pharmacy #922,2363 HIGHWAY 135 NW,,CORYDON,HARRISON,IN,47112,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,02/02/2022 12:00:00 AM,80,37,02/02/2022 12:00:00 AM,POINT (-86.1309 38.2352),1013934314
CVS Store #11216,7030 HOLLISTER AVENUE,CVS Pharmacy,GOLETA,SANTA BARBARA,CA,93117,0069-1085-30,Paxlovid,01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,80,8,02/03/2022 12:00:00 AM,POINT (-119.873 34.430213),1770053639
Walgreens Store #05814,1445 W CRAIG RD,SUITE 100,NORTH LAS VEGAS,CLARK,NV,89032,0006-5055-06,Molnupiravir,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,220,355,02/03/2022 12:00:00 AM,POINT (-115.161211 36.239334),1104833086
CVS Store #10859,286 E. 7TH STREET,CVS Pharmacy,DOUGLAS,COCHISE,AZ,85607,0006-5055-06,Molnupiravir,01/18/2022 12:00:00 AM,01/20/2022 12:00:00 AM,160,139,02/03/2022 12:00:00 AM,POINT (-109.558233 31.341306),1376990234
Walgreens Store #04546,3080 MILTON RD,,CHARLOTTE,MECKLENBURG,NC,28215,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,60,15,02/03/2022 12:00:00 AM,POINT (-80.738702 35.236926),1477568574
Delta Regional Specialty Pharmacy,1400 E Union St,,Greenville,WASHINGTON,MS,38703,0069-1085-30,Paxlovid,01/11/2022 12:00:00 AM,01/13/2022 12:00:00 AM,80,79,02/02/2022 12:00:00 AM,POINT (-91.035243 33.409907),
Walmart Pharmacy #492,650 Kimmell Rd,,Vincennes,KNOX,IN,47591,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,01/19/2022 12:00:00 AM,80,54,02/02/2022 12:00:00 AM,POINT (-87.50592 38.66007),1932126240
RIVERSIDE REGIONAL MEDICAL CTR,500 J CLYDE MORRIS BLVD,ATTN:  INPATIENT PHARMACY,NEWPORT NEWS,NEWPORT NEWS CITY,VA,23601,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,01/13/2022 12:00:00 AM,72,,,POINT (-76.4854 37.06389),
Walmart Pharmacy #7209,2985 E Elizabethtown Rd,,Lumberton,ROBESON,NC,28358,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,02/02/2022 12:00:00 AM,20,,,POINT (-78.983542 34.635232),1558779496
United Health Centers San Joaquin,1000 Chittenden Ave,,Corcoran,KINGS,CA,93212,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,,40,,,POINT (-119.559689 36.099266),
Rite Aid 06105,1615 MAIN STREET,,SUSANVILLE,LASSEN,CA,96130-4730,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,100,90,02/03/2022 12:00:00 AM,POINT (-120.649536 40.415628),
UNITY HOSPITAL-UNITY HEALTH SYSTEM,1555 Longpond Rd,,ROCHESTER,MONROE,NY,14626,0310-7442-02,Evusheld,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,72,69,02/03/2022 12:00:00 AM,POINT (-77.701451 43.192588),
Walmart Pharmacy #746,3401 S 31st St,,Temple,BELL,TX,76502,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,60,12,02/02/2022 12:00:00 AM,POINT (-97.370059 31.067911),1003833278
SACRAMENTO COUNTY PCC,"4600 Broadway, Suite 1500",,Sacramento,SACRAMENTO,CA,95820,0006-5055-06,Molnupiravir,01/31/2022 12:00:00 AM,01/21/2022 12:00:00 AM,80,78,02/03/2022 12:00:00 AM,POINT (-121.452622 38.546734),
HEB Pharmacy 92,6106 N NAVARRO ST,,VICTORIA,VICTORIA,TX,77904-1767,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,100,43,02/02/2022 12:00:00 AM,POINT (-96.997284 28.852279),
Sams Pharmacy #4724,3053 John Hawkins Pkwy,,Hoover,JEFFERSON,AL,35244,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,120,19,02/02/2022 12:00:00 AM,POINT (-86.808709 33.374867),1083631394
17182-CENTRO COMPRENSIVO CANCER UPR,CARR 21 INT CARR 18,BO MONACILLOS URBANO,SAN JUAN,San Juan,PR,00927,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,20,,,,
Walmart Pharmacy #1103,3450 Fm 1960 Rd W,,Houston,HARRIS,TX,77068,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,40,12,02/02/2022 12:00:00 AM,POINT (-95.484119 29.998172),1588681738
APPLE DISCOUNT DRUGS,404 NORTH FRUITLAND BLVD.,A,SALISBURY,WICOMICO,MD,21801,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,,180,179,02/03/2022 12:00:00 AM,POINT (-75.613128 38.330388),1861496812
Ingles Pharmacy 148,2130 East Main Street,,LINCOLNTON,LINCOLN,NC,28092,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/18/2022 12:00:00 AM,40,40,02/03/2022 12:00:00 AM,POINT (-81.221758 35.478807),1033510029
Walgreens Store #12283,300 E CORNWALLIS DR,,GREENSBORO,GUILFORD,NC,27408,0006-5055-06,Molnupiravir,01/11/2022 12:00:00 AM,01/13/2022 12:00:00 AM,340,353,02/03/2022 12:00:00 AM,POINT (-79.785219 36.102321),1083845259
TAHOE FOREST HEALTH CLINIC,10121 Pine Ave,,TRUCKEE,NEVADA,CA,96161,0069-1085-30,Paxlovid,01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,40,34,02/02/2022 12:00:00 AM,POINT (-120.201344 39.325163),
AURORA RETAIL PHARMACY 1430,3003 UNIVERSITY DRIVE STE 1,,MARINETTE,MARINETTE,WI,54143,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,140,136,02/01/2022 12:00:00 AM,POINT (-87.645286 45.070828),1336634229
Walmart Pharmacy #714,602 Sheila Dr,,West Helena,PHILLIPS,AR,72390,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,,,POINT (-90.653021 34.555161),1417974817
RANDALLS PHARMACY,1400 Cypress Creek RD,,Cedar Park,WILLIAMSON,TX,78613,0006-5055-06,Molnupiravir,02/02/2022 12:00:00 AM,01/19/2022 12:00:00 AM,80,58,02/03/2022 12:00:00 AM,POINT (-97.832718 30.481151),1356387971
Giant Eagle Inc.,200 Allegheny River Blvd.,Giant Eagle Pharmacy #2404,Verona,ALLEGHENY,PA,15147,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,02/02/2022 12:00:00 AM,40,,,POINT (-79.843561 40.499228),1790790624
Walgreens Store #09021,1811 S SAN JACINTO AVE,,SAN JACINTO,RIVERSIDE,CA,92583,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,100,65,02/03/2022 12:00:00 AM,POINT (-116.958673 33.768756),1629238829
CVS Store #09246,24167 PASEO DE VALENCIA,CVS Pharmacy,LAGUNA WOODS,ORANGE,CA,92637,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,280,148,02/03/2022 12:00:00 AM,POINT (-117.71304 33.611464),1912949736
River Road HealthMart,884 River Rd,,Eugene,LANE,OR,97404,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,,80,,,POINT (-123.120031 44.076587),
Walgreens Store #10894,280 NEW CASTLE RD,,BUTLER,BUTLER,PA,16001,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,40,02/03/2022 12:00:00 AM,POINT (-79.939632 40.872938),1427232941
SPARTAN DRUG,201 LAUREL AVE,,COEBURN,WISE,VA,24230,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/31/2022 12:00:00 AM,60,13,02/03/2022 12:00:00 AM,POINT (-82.470449 36.944007),1447736152
Walmart Pharmacy #5316,1401 N Saginaw Blvd,,Saginaw,TARRANT,TX,76179,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,19,02/02/2022 12:00:00 AM,POINT (-97.383996 32.883328),1548287600
Walgreens Store #04142,1050 N KENNEDY DR,,KANKAKEE,KANKAKEE,IL,60901,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,20,40,02/03/2022 12:00:00 AM,POINT (-87.87789 41.13239),1598772592
RIVER VILLAGE PHARMACY,3708 TIETON DR.,,YAKIMA,YAKIMA,WA,98902,0310-7442-02,Evusheld,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,24,24,02/03/2022 12:00:00 AM,POINT (-120.557994 46.5927),1477632156
SALUD INTEGRAL EN LA MONTANA- BAYAM,Carr 167 km 17.1 Bo. P?jaros,,BAYAMON,Bayamon,PR,00961,0006-5055-06,Molnupiravir,01/15/2022 12:00:00 AM,01/25/2022 12:00:00 AM,20,,,,1659914208
Adams Family Pharmacy,98 Peachtree Street,,Cuthbert,BEN HILL,GA,39840,0069-1085-30,Paxlovid,02/02/2022 12:00:00 AM,01/19/2022 12:00:00 AM,60,35,02/03/2022 12:00:00 AM,POINT (-84.788849 31.771435),1992354922
