Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address
John Wesley Health Center Vermont,954 N Vermont Ave,,Los Angeles,LOS ANGELES,CA,90029,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,,,POINT (-118.291727 34.088953)
UNIVERSITY OF MISSOURI HEALTH CARE,1 HOSPITAL DR,T0021,COLUMBIA,BOONE,MO,65212-0001,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-92.328624 38.937674)
Walmart Pharmacy #2819,2100 N Main St,,Bluffton,WELLS,IN,46714,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-85.165844 40.77258)
RUTLAND PHARMACY,75 Allen Street,,Rutland,RUTLAND,VT,05701,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,18,01/01/2022 12:00:00 AM,POINT (-72.962764 43.597613)
Rays Apothecary Pharmacy,78 A Versailles Blvd,,Alexandria,RAPIDES,LA,71303,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/04/2022 12:00:00 AM,POINT (-92.504915 31.289929)
Moose Drug Company,8374 W. Franklin St,,Mt. Pleasant,CABARRUS,NC,28124,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,24,,,POINT (-80.435729 35.399112)
CARVAJAL PHARMACY SAN ANTONIO 341,3410 ROOSEVELT AVE,,SAN ANTONIO,BEXAR,TX,78214,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-98.481205 29.358438)
GOOD VALUE PHARMACY,3207 80TH ST,Suite 100,KENOSHA,KENOSHA,WI,53142,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,,20,,,POINT (-87.847775 42.558859)
Walmart Pharmacy #414,5131 Greenbriar Rd,,Wichita Falls,WICHITA,TX,76302,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-98.501544 33.852231)
Chinle Comprehensive Healthcare,Hwy 191 and Hospital Road,,CHINLE,APACHE,AZ,86503,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,
PEACE ISLAND MEDICAL CENTER,1117 SPRING ST FRIDAY HARBOR WA,"ATTN: Catherine Scott, Pharmacist",Friday Harbor,SAN JUAN,WA,98250,0069-1085-30,Paxlovid,12/31/2021 12:00:00 AM,,20,,,POINT (-123.02871 48.529104)
Clackamas County Health Centers,"110 Beavercreek Rd, Suite 100",,Oregon City,CLACKAMAS,OR,97045,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-122.598414 45.33452)
ESSENTIA HEALTH-VIRGINIA REGIONAL,901 9TH ST N,,VIRGINIA,SAINT LOUIS,MN,55792,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,20,20,01/04/2022 12:00:00 AM,POINT (-92.548797 47.530711)
Walmart Pharmacy #1052,3186 Highway 171 N,,Fayette,FAYETTE,AL,35555,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-87.81059 33.732309)
"NEWARK BETH ISRAEL MEDICAL CENTER,",201 LYONS AVENUE,AT OSBORNE TERRACE,NEWARK,ESSEX,NJ,07112,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,,,POINT (-74.213878 40.710104)
"V15 657 St. Louis, MO (Grand)",915 N GRAND BLVD RM B405,,SAINT LOUIS,SAINT LOUIS CITY,MO,63106,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-90.229844 38.641462)
GONZALES RX PHARMACY,18 4th Street,,GONZALES,MONTEREY,CA,93926,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-121.444349 36.507061)
RENUE RX 4,201 COMMERCE ST,STE 201,FORT WORTH,TARRANT,TX,76102,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,60,,,POINT (-97.331447 32.756531)
HN0040 - TUHS - MAIN HOSP,3401 N BROAD ST,,PHILADELPHIA,PHILADELPHIA,PA,19140,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,144,83,01/05/2022 12:00:00 AM,POINT (-75.152105 40.005105)
Walgreens Store #09673,3180 CARLISLE RD,,DOVER,YORK,PA,17315,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,0,01/05/2022 12:00:00 AM,POINT (-76.823759 39.983929)
ASCENSION SETON SOUTHWEST,7900 FM 1826,,AUSTIN,TRAVIS,TX,78737,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,24,01/05/2022 12:00:00 AM,POINT (-97.88951 30.22696)
WELIA-FIRSTLIGHT HEALTH SYSTEM,301 Highway 65 S.,,Mora,KANABEC,MN,55051,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,60,,,POINT (-93.289932 45.873464)
Meijer Store 213,9515 Birch Run Road,,Birch Run,SAGINAW,MI,48415,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,20,01/05/2022 12:00:00 AM,POINT (-83.765423 43.250241)
Walmart Pharmacy #300,1625 Pelham Rd S,,Jacksonville,CALHOUN,AL,36265,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-85.761229 33.788341)
R-eXellence Program - Man SWVHS,600 E McDonald Ave.,,Man,LOGAN,WV,25635,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-81.87537 37.733508)
Wegmans Food Markets Inc.,5000 Wegmans Dr.,Wegmans,Bethlehem,NORTHAMPTON,PA,18017,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,120,,,POINT (-75.388011 40.665563)
Walmart Pharmacy #3170,1320 HIGHWAY 290 W,,ELGIN,BASTROP,TX,78621,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.389643 30.351758)
CVS Store #04151,2050 CLUB CENTER DR,CVS Pharmacy,SACRAMENTO,SACRAMENTO,CA,95835,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,,,POINT (-121.506204 38.670754)
UCSF BENIOFF CHILDRENS HOSPITAL OA,747 52nd Street,,Oakland,ALAMEDA,CA,94609,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,24,24,01/05/2022 12:00:00 AM,POINT (-122.267901 37.837309)
Walmart Pharmacy #373,157 Gary Hatfield Way,,Huntsville,MADISON,AR,72740,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,60,,,POINT (-93.715936 36.113108)
Tile Pharmacy,1031 Cleveland Drive,,CHEEKTOWAGA,ERIE,NY,14225,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,120,118,01/04/2022 12:00:00 AM,POINT (-78.761215 42.945285)
AHS Family Health Center,2424 West Peterson Avenue,,Chicago,COOK,IL,60659,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-87.690634 41.990552)
Ingles Pharmacy 004,1141 Tunnel Rd,,Asheville,BUNCOMBE,NC,28805,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,0,01/04/2022 12:00:00 AM,POINT (-82.488277 35.587432)
Walmart Pharmacy #688,5824 Nolensville Pike,,Nashville,DAVIDSON,TN,37211,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,120,,,POINT (-86.712946 36.042631)
CHRISTUS SHREVEPORT BOSSIER,1453 E BERT KOUNS INDUSTRIAL LOOP,,SHREVEPORT,CADDO,LA,71105,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,48,48,12/28/2021 12:00:00 AM,POINT (-93.718926 32.425962)
"V08 675 Orlando, FL",13800 VETERANS WAY,ATTN: Pharmacy Service (119),ORLANDO,ORANGE,FL,32827,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,,20,,,POINT (-81.276612 28.366629)
Walgreens Store #04145,533 ELMWOOD AVE,,PROVIDENCE,PROVIDENCE,RI,02907,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,0,01/05/2022 12:00:00 AM,POINT (-71.426138 41.797818)
MARKET STREET PHARMACY,5605 Colleyville Blvd.,,Colleyville,TARRANT,TX,76034,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-97.149137 32.890284)
CVS Store #09119,4040 E. CHAPMAN AVE.,CVS Pharmacy,ORANGE,ORANGE,CA,92869,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,,,POINT (-117.809966 33.787764)
University of Michigan Health-West,5900 BYRON CENTER AVE SW,Department of Pharmacy Services,WYOMING,KENT,MI,49519,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,48,,,POINT (-85.722926 42.857749)
Walgreens Store #13941,3130 LEE HWY,,ARLINGTON,ARLINGTON,VA,22201,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,0,01/05/2022 12:00:00 AM,POINT (-77.098071 38.89591)
Southern Cancer Center,29653 ANCHOR CROSS BLVD,,DAPHNE,BALDWIN,AL,36526-9594,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,24,,,POINT (-87.866268 30.657051)
CVS Store #03099,480 MONTAUK HWY.,CVS Pharmacy,BAY SHORE,SUFFOLK,NY,11706,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,6,01/05/2022 12:00:00 AM,POINT (-73.2277 40.728044)
CLEVELAND CLINIC FOUNDATION,9500 EUCLID AVE,,CLEVELAND,CUYAHOGA,OH,44195-0000,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,160,160,01/05/2022 12:00:00 AM,POINT (-81.621342 41.503448)
BVHS - BLUFFTON HOSPITAL,139 Garau St.,Pharmacy Dept.,Bluffton,ALLEN,OH,45817,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-83.898113 40.88755)
STEWARD SAINT ELIZABETHS MEDICAL CE,St. Elizabeths Medical Center,736 Cambridge Street,Brighton,SUFFOLK,MA,02135,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,420,,,
MERCY MED CENTER REDDING,2175 ROSALINE AVE,ATTN PHARMACY,REDDING,SHASTA,CA,96001,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,12/22/2021 12:00:00 AM,168,,,POINT (-122.396563 40.572571)
Walgreens Store #10825,1730 CARR 506,,COTO LAUREL,Ponce,PR,00780,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/25/2021 12:00:00 AM,20,5,01/05/2022 12:00:00 AM,
REMEDI SENIORCARE,9006 Yellowbrick Rd,,Baltimore,BALTIMORE,MD,21237,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,20,01/05/2022 12:00:00 AM,POINT (-76.473814 39.34349)
University of Kansas Hospital,11300 Corporate Ave Suite 180,,Lenexa,JOHNSON,KS,66219,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,96,46,01/05/2022 12:00:00 AM,POINT (-94.773494 38.921426)
REGIONS HOSPITAL,9700 W 76th Street,Suite 100,Eden Prairie,HENNEPIN,MN,55344,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,180,,,POINT (-93.402975 44.8657)
PORTSMOUTH REGIONAL HOSPITAL,333 BORTHWICK AVE,PHARMACY,PORTSMOUTH,ROCKINGHAM,NH,03801-7128,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,24,0,12/23/2021 12:00:00 AM,POINT (-70.788052 43.063988)
POPLAR BLF REG MED CNTR OAK GROVE,3100 OAK GROVE RD,,POPLAR BLUFF,BUTLER,MO,63901-1573,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,72,,,POINT (-90.443287 36.788987)
Walmart Pharmacy #1249,610 W 29Th St,,San Angelo,TOM GREEN,TX,76903,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-100.459157 31.486692)
LYNN CHC-COMBINED PRIMARY CARE,269 UNION ST,PEDIATRIC DEPT NURSE EXT 702,LYNN,ESSEX,MA,01901-0000,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,,,POINT (-70.943361 42.464972)
FROEDTERT MEMORIAL HOSP - COVID,9200 W WISCONSIN AVENUE,,MILWAUKEE,MILWAUKEE,WI,53226,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,,20,,,POINT (-88.027316 43.038407)
HOUSTON METHODIST HOSPITAL,6565 FANNIN ST,DB1-09,HOUSTON,HARRIS,TX,77030,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,144,72,01/05/2022 12:00:00 AM,POINT (-95.400194 29.710477)
UAMS,4301 W. Markham St. Slot 571,"Pharmacy Stores Stockroom, G1030",Little Rock,PULASKI,AR,72205,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,216,92,01/05/2022 12:00:00 AM,POINT (-92.321037 34.751585)
LOGAN HEALTH MAIN HOSPITAL,310 SUNNYVIEW LANE,,KALISPELL,FLATHEAD,MT,59901,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/22/2021 12:00:00 AM,24,,,POINT (-114.324965 48.215324)
LAC-USC MEDICAL CENTER,1200 N STATE ST RM B2A100,Attention: INpatient Pharmacy,LOS ANGELES,LOS ANGELES,CA,90033,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,12/21/2021 12:00:00 AM,96,48,01/04/2022 12:00:00 AM,POINT (-118.208972 34.06077)
AURORA RETAIL PHARMACY 1085,945 N 12TH ST,,Milwaukee,MILWAUKEE,WI,53233,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,,20,,,POINT (-87.927184 43.042616)
SAV-ON PHARMACY,330 E BENTON ST,,Pocatello,BANNOCK,ID,83201,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,,,POINT (-112.442347 42.862162)
Walmart Pharmacy #3585,2901 RILEY FUZZEL RD,,SPRING,MONTGOMERY,TX,77386,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-95.386059 30.112868)
CVS Store #06719,44274 WEST-SMITH ENKE RD.,CVS Pharmacy,MARICOPA,PINAL,AZ,85138,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,39,01/05/2022 12:00:00 AM,POINT (-112.042956 33.072532)
Walgreens Store #15366,220 N ALEXANDER AVE,,PORT ALLEN,WEST BATON ROUGE,LA,70767,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,0,01/05/2022 12:00:00 AM,POINT (-91.210168 30.453497)
UNITED MEM MED CTR,127 North Street,,Batavia,GENESEE,NY,14020,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,48,,,POINT (-78.177183 43.003939)
Walmart Pharmacy #3584,5405 S Rice Ave,,Houston,HARRIS,TX,77081,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-95.468156 29.723603)
Walgreens Store #02470,45 EISENHOWER PKWY,,ROSELAND,ESSEX,NJ,07068,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,160,160,01/05/2022 12:00:00 AM,POINT (-74.327527 40.820556)
PARK PLAZA PHARMACY,1213 HERMANN DR,Suite 140,HOUSTON,HARRIS,TX,77004,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,,POINT (-95.38879 29.722823)
SWEDISH MEDICAL CENTER - FIRST HILL,747 BROADWAY,,SEATTLE,KING,WA,98122,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,,POINT (-122.320767 47.609386)
CVS Store #10688,203 SOUTH PLANK RD.,CVS Pharmacy,NEWBURGH,ORANGE,NY,12550,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,48,01/05/2022 12:00:00 AM,POINT (-74.070291 41.526569)
RANDALLS PHARMACY,1890 FM 359 rd,,Richmond,FORT BEND,TX,77406,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-95.743508 29.621834)
PHARMERICA HOUSTON,1289 N. Post Oak Road,Suite 130,Houston,HARRIS,TX,77055,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,,,POINT (-95.457075 29.791859)
CVS Store #05497,84010 AVENUE 50,CVS Pharmacy,COACHELLA,RIVERSIDE,CA,92236,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,19,01/05/2022 12:00:00 AM,POINT (-116.198531 33.685518)
Rite Aid 11127,9773 ROOSEVELT BLVD,,PHILADELPHIA,PHILADELPHIA,PA,19114-1010,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,100,28,01/05/2022 12:00:00 AM,POINT (-75.024214 40.085057)
SAFEWAY PHARMACY,13101 SE KENT KANGLEY rd,,Kent,KING,WA,98030,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.16654 47.35807)
SUNFLOWER DPC CLOSS CT,123 Horner St,,Henderson,VANCE,NC,27536,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,40,01/04/2022 12:00:00 AM,POINT (-78.406892 36.32526)
SAFEWAY PHARMACY,900 N Callow Ave,,Bremerton,KITSAP,WA,98312,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.653295 47.570088)
MOSAIC MEDICAL CENTER ALBANY,705 N COLLEGE,,ALBANY,GENTRY,MO,64402,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,24,,,POINT (-94.325465 40.252423)
Jefferson Pharmacy,194B Turkeysag Trail,,Palmyra,FLUVANNA,VA,22963,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-78.341166 37.904514)
Walgreens Store #09810,1357 E COURT ST,,SEGUIN,GUADALUPE,TX,78155,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,220,0,01/05/2022 12:00:00 AM,POINT (-97.944297 29.56908)
CVS Store #03056,2293 H DELA ROSA SR ST,CVS Pharmacy,SOLEDAD,MONTEREY,CA,93960,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,16,01/05/2022 12:00:00 AM,POINT (-121.320638 36.41762)
PROVIDENCE SAINT MARY MED CTR,401 W. POPLAR STREET,,WALLA WALLA,WALLA WALLA,WA,99362,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,40,20,12/30/2021 12:00:00 AM,POINT (-118.343522 46.062783)
Eden Drug Inc,103 W STADIUM DR,,Eden,ROCKINGHAM,NC,27288,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,40,01/05/2022 12:00:00 AM,POINT (-79.743925 36.500947)
DELTA HEALTH CENTER MOORHEAD,702 Martin Luther King Road,,Mound Bayou,BOLIVAR,MS,38762,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,40,,,
HEB Pharmacy 591,1700 E PALM VALLEY BLVD,,ROUND ROCK,WILLIAMSON,TX,78664-4677,0069-1085-30,Paxlovid,12/25/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,01/04/2022 12:00:00 AM,POINT (-97.660422 30.517319)
LAKE HEALTH WEST MED CTR,36000 EUCLID AVENUE,ATTN INPATIENT PHARMACY,WILLOUGHBY,LAKE,OH,44094,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,40,,,POINT (-81.432239 41.626543)
Walmart Pharmacy #5908,1185 Dolly Parton Pkwy,,Sevierville,SEVIER,TN,37862,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,120,,,POINT (-83.530167 35.863709)
CVS Store #09963,"5644 MISSION CENTER RD., #201",CVS Pharmacy,SAN DIEGO,SAN DIEGO,CA,92108,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,40,,,POINT (-117.154016 32.775437)
CVS Store #10556,667 EAST 9000 SOUTH,CVS Pharmacy,SANDY,SALT LAKE,UT,84070,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-111.873219 40.588164)
KING DISCOUNT DRUG,1242 MAIN STREET,,Chipley,WASHINGTON,FL,32428,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,100,,,POINT (-85.541037 30.765499)
Walmart Pharmacy #5779,16375 Merchants Ln,,King George,KING GEORGE,VA,22485,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-77.057031 38.351463)
CVS Store #09809,4959 MARCONI AVE,CVS Pharmacy,CARMICHAEL,SACRAMENTO,CA,95608,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,80,,,POINT (-121.34776 38.617387)
AURORA RETAIL PHARMACY 1169,2845 GREENBRIER RD,8900,GREEN BAY,BROWN,WI,54311,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,80,,,POINT (-87.940947 44.473351)
Northwest Health Porter,85 E US Highway 6,,Valparaiso,PORTER,IN,46383,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,,POINT (-87.051179 41.550069)
CVS Store #05026,1212 S. GREENFIELD RD.,CVS Pharmacy,MESA,MARICOPA,AZ,85206,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,80,49,01/05/2022 12:00:00 AM,POINT (-111.736639 33.393038)
COULEE MEDICAL CENTER,411 Fortuyn Rd,,Grand Coulee,GRANT,WA,99133,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-119.006074 47.942394)
Meijer Store 193,3900 West US 10,,Ludington,MASON,MI,49431,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,20,01/05/2022 12:00:00 AM,POINT (-86.377108 43.956148)
Walgreens Store #05711,17 W GOLF RD,,DES PLAINES,COOK,IL,60016,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,120,115,01/05/2022 12:00:00 AM,POINT (-87.922026 42.048529)
ST MARY HEALTH CENTER-APPLE VALLEY,18077 CA-18 SUITE 100,,APPLE VALLEY,SAN BERNARDINO,CA,92307,0006-5055-06,Molnupiravir,12/31/2021 12:00:00 AM,,60,,,POINT (-117.269706 34.54035)
COVENANT HEALTH CARE (HOSPITAL),1447 N HARRISON ST,,SAGINAW,SAGINAW,MI,48602,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,12/28/2021 12:00:00 AM,48,,,POINT (-83.955552 43.428435)
COMMUNITY PHARMACY,3001 FM 2181,STE 450,Corinth,DENTON,TX,76210,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/05/2022 12:00:00 AM,POINT (-97.064208 33.130174)
Rite Aid 06033,680 SOUTH STATE STREET,,UKIAH,MENDOCINO,CA,95482-4913,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,20,01/05/2022 12:00:00 AM,POINT (-123.206488 39.143395)
Indian Health Board of Minneapolis,1315 E 24th St,,Minneapolis,HENNEPIN,MN,55404,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,18,01/04/2022 12:00:00 AM,POINT (-93.25526 44.959122)
SNIPPER HEALTH LTD/EXCELLYON CLINIC,7470 S DEAN MARTIN DR. #101,,LAS VEGAS,CLARK,NV,89139,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,24,,,POINT (-115.183575 36.053931)
Rite Aid 06255,1038 EAST COLORADO BOULEVARD,,PASADENA,LOS ANGELES,CA,91106-2323,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,100,01/05/2022 12:00:00 AM,POINT (-118.12909 34.145918)
Walmart Pharmacy #3014,200 SHORT BLVD,,DALLAS,DALLAS,TX,75232,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-96.824371 32.685839)
Walgreens Store #05234,5435 S KEDZIE AVE,,CHICAGO,COOK,IL,60632,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,200,01/05/2022 12:00:00 AM,POINT (-87.70357 41.794161)
AURORA MEDICAL CENTER OSHKOSH - COV,855 N WESTHAVEN DR,,Oshkosh,WINNEBAGO,WI,54904,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,60,,,POINT (-88.593484 44.027207)
WYOMING CO COMMUNITY HOSP,400 N. Main St,,Warsaw,WYOMING,NY,14569,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,48,,,POINT (-78.132426 42.754534)
TCCFHC-BELLFLOWER,17660,,Bellflower,LOS ANGELES,CA,90706,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,140,,,
Summa Retail Pharmacy- Barberton,155 5th street,,Barberton,SUMMIT,OH,44312,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,,POINT (-81.589824 41.014721)
Walmart Pharmacy #566,1115 American Way,,Boonville,WARRICK,IN,47601,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-87.305581 38.049268)
CVS Store #01467,2020 W. BRIGGSMORE AVE.,CVS Pharmacy,MODESTO,STANISLAUS,CA,95350,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,39,01/05/2022 12:00:00 AM,POINT (-121.02976 37.670779)
Rite Aid 06090,1583 HIGHWAY 99,,GRIDLEY,BUTTE,CA,95948-3107,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-121.68791 39.362643)
Truman Medical Center Hospital Hill,2301 Holmes,,Kansas City,JACKSON,MO,64108,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,12/28/2021 12:00:00 AM,168,,,POINT (-94.575784 39.085151)
DELL CHILDRENS MEDICAL CENTER,4900 MUELLER BLVD,,AUSTIN,TRAVIS,TX,78723,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,48,24,01/05/2022 12:00:00 AM,POINT (-97.704884 30.302662)
CVS Store #09801,10 SHAW AVENUE,CVS Pharmacy,CLOVIS,FRESNO,CA,93612,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,80,,,POINT (-119.708794 36.808422)
BARNES JEWISH HOSP GPO,425 S EUCLID AVE,,SAINT LOUIS,SAINT LOUIS CITY,MO,63110,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,500,0,01/04/2022 12:00:00 AM,POINT (-90.263006 38.635904)
SKILLED CARE PHARMACY LLC - CLEVELA,9299 MARKET PLACE,,BROADVIEW HEIGHTS,CUYAHOGA,OH,44147,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,20,,,POINT (-81.66312 41.315426)
Meijer Store 068,37201 Warren Road,,Westland,WAYNE,MI,48185,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-83.407308 42.334539)
