Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address,NPI
CHEROKEE REGIONAL MEDICAL CENTER,300 SIOUX VALLEY DRIVE,ATTN: PHARMACY,CHEROKEE,CHEROKEE,IA,51012,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,,,POINT (-95.547021 42.759253),
Walmart Pharmacy #4435,3458 Dickerson Pike,,Nashville,DAVIDSON,TN,37207,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,01/19/2022 12:00:00 AM,240,2,01/31/2022 12:00:00 AM,POINT (-86.756717 36.247178),1114150133
Walgreens Store #13941,3130 LEE HWY,,ARLINGTON,ARLINGTON,VA,22201,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,120,149,01/31/2022 12:00:00 AM,POINT (-77.098071 38.89591),1629396320
Meijer Store 250,250 Meijer Drive,Deliver to Pharmacy,Gaylord,OTSEGO,MI,49735,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/10/2022 12:00:00 AM,60,39,01/31/2022 12:00:00 AM,POINT (-84.721741 45.025081),1790925360
Ingles Pharmacy 028,5580 Hwy 25/70,,Marshall,MADISON,NC,28753,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/18/2022 12:00:00 AM,80,40,01/31/2022 12:00:00 AM,,1679588529
Walmart Pharmacy #2762,7373 Peppers Ferry Blvd,,Fairlawn,PULASKI,VA,24141,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,,20,,,POINT (-80.582311 37.150323),1730106840
Walmart Pharmacy #2630,1100 N 1ST ST,,JESUP,WAYNE,GA,31545,0069-1085-30,Paxlovid,01/17/2022 12:00:00 AM,01/20/2022 12:00:00 AM,60,18,01/31/2022 12:00:00 AM,POINT (-81.873738 31.61746),1902823230
WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON ST,,WATSONVILLE,SANTA CRUZ,CA,95076,0310-7442-02,Evusheld,01/21/2022 12:00:00 AM,01/26/2022 12:00:00 AM,72,,,,
JOINT TWP DIST MEMORIAL HOSPITAL,200 SAINT CLAIR AVE,ATTN PHARMACY - KYLIE GAERKE,St. Marys,AUGLAIZE,OH,45885,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,01/14/2022 12:00:00 AM,180,80,01/31/2022 12:00:00 AM,POINT (-84.370053 40.544248),
ORANGE CITY AREA HEALTH SYSTEM HOSP,1000 LINCOLN CIR SE,,ORANGE CITY,SIOUX,IA,51041,0310-7442-02,Evusheld,01/13/2022 12:00:00 AM,01/21/2022 12:00:00 AM,96,38,01/28/2022 12:00:00 AM,POINT (-96.045648 42.994889),1245757160
GREATER NEW BEDFORD Comm Hlth Ctr,874 Purchase St,,New Bedford,BRISTOL,MA,02740,0069-1085-30,Paxlovid,01/10/2022 12:00:00 AM,01/15/2022 12:00:00 AM,40,40,01/31/2022 12:00:00 AM,POINT (-70.926197 41.636186),
Straub Medical Center,888 South King St,Attn: Inpatient Pharmacy,Honolulu,HONOLULU,HI,96813,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,01/08/2022 12:00:00 AM,520,260,01/31/2022 12:00:00 AM,POINT (-157.850921 21.302268),
LITTLETON REGIONAL HOSPITAL,600 SAINT JOHNSBURY RD,,LITTLETON,GRAFTON,NH,03561-3442,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,100,57,01/31/2022 12:00:00 AM,POINT (-71.825316 44.316234),
CHINESE HOSPITAL,845 JACKSON ST,,SAN FRANCISCO,SAN FRANCISCO,CA,94133,0069-1085-30,Paxlovid,01/18/2022 12:00:00 AM,01/24/2022 12:00:00 AM,40,17,01/31/2022 12:00:00 AM,POINT (-122.40925 37.795695),
Walgreens Store #18115,1716 E BROAD ST,,STATESVILLE,IREDELL,NC,28625,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,0,01/31/2022 12:00:00 AM,POINT (-80.855759 35.790589),1457878779
Walmart Pharmacy #2564,1036 US Highway 211 W,,Luray,PAGE,VA,22835,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/19/2022 12:00:00 AM,180,58,01/31/2022 12:00:00 AM,POINT (-78.492494 38.660797),1558388660
CVS Store #05543,2850 HIGHWAY 90 WEST,CVS Pharmacy,AVONDALE,JEFFERSON,LA,70094,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,01/10/2022 12:00:00 AM,40,1,01/31/2022 12:00:00 AM,POINT (-90.20093 29.909827),1609970540
Walmart Pharmacy #4697,3227 Old Forest Rd,,Lynchburg,LYNCHBURG CITY,VA,24501,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/19/2022 12:00:00 AM,180,69,01/31/2022 12:00:00 AM,POINT (-79.21243 37.411723),1063730133
WHITE DOVE PHARMACY,2751 NC HWY 55,,CARY,WAKE,NC,27519,0069-1085-30,Paxlovid,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,,01/30/2022 12:00:00 AM,POINT (-78.871107 35.785577),1538700810
MEYER PHARMACY,110 10TH ST SW,,WAVERLY,BREMER,IA,50677,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,01/11/2022 12:00:00 AM,120,103,01/31/2022 12:00:00 AM,POINT (-92.48301 42.725053),1194876581
Meijer Store 302,3630 US 41 West,Deliver to Pharmacy,Marquette,MARQUETTE,MI,49855,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/10/2022 12:00:00 AM,60,37,01/31/2022 12:00:00 AM,POINT (-87.47148 46.549074),1366943979
Walmart Pharmacy #726,2643 HIGHWAY 280,,ALEXANDER CITY,TALLAPOOSA,AL,35010,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/20/2022 12:00:00 AM,100,13,01/31/2022 12:00:00 AM,POINT (-85.977549 32.938952),1720005010
DILLON PHARMACY 61500034,3932 W 13TH ST N,,WICHITA,SEDGWICK,KS,67203,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,01/10/2022 12:00:00 AM,400,173,01/31/2022 12:00:00 AM,POINT (-97.388448 37.708786),1780625103
Rite Aid 07772,33 W RIDGE,STE 101,LIMERICK,MONTGOMERY,PA,19468,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,01/17/2022 12:00:00 AM,160,62,01/31/2022 12:00:00 AM,POINT (-75.502032 40.216322),
Walgreens Store #06587,9700 MENAUL BLVD NE,,ALBUQUERQUE,BERNALILLO,NM,87112,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,01/20/2022 12:00:00 AM,80,8,01/31/2022 12:00:00 AM,POINT (-106.532497 35.108849),1336154228
BROOKSHIRE GROCERY COMPANY,1400 E MAIN ST,,MIDLOTHIAN,ELLIS,TX,76065,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/28/2022 12:00:00 AM,140,20,01/27/2022 12:00:00 AM,POINT (-96.977206 32.47424),
ALTA BATES SUMMIT MEDICAL CENTER,2450 ASHBY AVENUE,,BERKELEY,ALAMEDA,CA,94705,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/05/2022 12:00:00 AM,20,0,01/28/2022 12:00:00 AM,POINT (-122.257994 37.856408),1639523004
FPCN- 4700 Wissahickon Ave,4700 Wissahickon Ave Building D,Suite 119,Philadelphia,PHILADELPHIA,PA,19144,0006-5055-06,Molnupiravir,01/18/2022 12:00:00 AM,01/28/2022 12:00:00 AM,300,100,01/30/2022 12:00:00 AM,POINT (-75.170108 40.015748),
Walgreens Store #04284,2840 ALEXANDRIA PIKE,,HIGHLAND HEIGHTS,CAMPBELL,KY,41076,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,80,0,01/31/2022 12:00:00 AM,POINT (-84.452105 39.0317),1306851548
CROWN MEDICAL CLINIC,1925 1st Avenue South,,Minneapolis,HENNEPIN,MN,55403,0069-1085-30,Paxlovid,01/06/2022 12:00:00 AM,01/11/2022 12:00:00 AM,20,,,POINT (-93.276577 44.96364),1730546672
Kinney Drugs Inc. #107,47 Executive Drive,,Shelburne,CHITTENDEN,VT,05482,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/27/2022 12:00:00 AM,320,244,01/31/2022 12:00:00 AM,POINT (-73.215515 44.406109),
Walgreens Store #09156,941 DURHAM RD,,WAKE FOREST,WAKE,NC,27587,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,0,01/31/2022 12:00:00 AM,POINT (-78.543162 35.977866),1568477651
Walgreens Store #11523,560 S MAIN ST,,HEBER CITY,WASATCH,UT,84032,0069-1085-30,Paxlovid,01/28/2022 12:00:00 AM,,40,0,01/31/2022 12:00:00 AM,POINT (-111.413543 40.500768),1942483078
HARBOR TOWN PHARMACY,850 Greenland Rd,,Ontonagon,ONTONAGON,MI,49953,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,,40,,,POINT (-89.298264 46.862063),
Walmart Pharmacy #433,2200 Sparkman Dr NW,,Huntsville,MADISON,AL,35810,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/19/2022 12:00:00 AM,100,19,01/31/2022 12:00:00 AM,POINT (-86.593214 34.762942),1710904016
"V02 526 Bronx, NY",130 WEST KINGSBRIDGE ROAD,,BRONX,BRONX,NY,10468,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/13/2022 12:00:00 AM,20,,,POINT (-73.903294 40.86922),
"V04 542 Coatesville, PA",1400 BLACKHORSE HILL RD,,COATESVILLE,CHESTER,PA,19320,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,01/10/2022 12:00:00 AM,80,,,POINT (-75.798933 39.999594),
ASCENSION SETON SMITHVILLE,1201 HILL RD,,SMITHVILLE,BASTROP,TX,78957,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,01/20/2022 12:00:00 AM,96,48,01/20/2022 12:00:00 AM,POINT (-97.135544 30.004677),
Walgreens Store #09586,1210 WILMINGTON AVE,,NEW CASTLE,LAWRENCE,PA,16105,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/14/2022 12:00:00 AM,180,154,01/31/2022 12:00:00 AM,POINT (-80.351059 41.013356),1528163565
Walmart Pharmacy #470,1821 S PADRE ISLAND DR,,CORPUS CHRISTI,NUECES,TX,78416,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,01/14/2022 12:00:00 AM,80,0,01/24/2022 12:00:00 AM,POINT (-97.437444 27.740136),1790702959
Codys USave Pharmacy,2220 J street,,Auburn,NEMAHA,NE,68305,0006-5055-06,Molnupiravir,01/31/2022 12:00:00 AM,01/18/2022 12:00:00 AM,100,,,POINT (-95.838794 40.381567),
GOWER PHARMACY-FQHC,315 US Hwy 169,,Gower,CLINTON,MO,64454,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,40,13,01/28/2022 12:00:00 AM,POINT (-94.596126 39.615015),1437624871
CVS Store #10921,6601 STINE ROAD,CVS Pharmacy,BAKERSFIELD,KERN,CA,93313,0069-1085-30,Paxlovid,01/28/2022 12:00:00 AM,,40,,,POINT (-119.056773 35.295361),1396106787
TOPS MARKETS LLC AND TOPS PT LLC,658 MAIN ST,,ARCADE,WYOMING,NY,14009,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,,40,,,POINT (-78.447286 42.532942),1992986236
HILLCREST MEDICAL CENTER,1120 S UTICA AVE,,TULSA,TULSA,OK,74104-4012,0310-7442-02,Evusheld,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,456,277,01/28/2022 12:00:00 AM,POINT (-95.967148 36.147164),1629057229
UW MEDICAL CENTER,1550 N 115TH ST.,B-210,SEATTLE,KING,WA,98133,0310-7442-02,Evusheld,01/06/2022 12:00:00 AM,01/13/2022 12:00:00 AM,384,236,01/31/2022 12:00:00 AM,POINT (-122.335826 47.712278),
SAGE SPECIALTY PHARMACY,4001 N OAKLAND AVE,,SHOREWOOD,MILWAUKEE,WI,53211,0069-1085-30,Paxlovid,01/14/2022 12:00:00 AM,01/20/2022 12:00:00 AM,40,19,01/27/2022 12:00:00 AM,POINT (-87.887481 43.089503),1710527783
BAYLOR SCOTT WHITE PHARMACY #102,1250 8TH AVENUE,SUITE 125,FORT WORTH,TARRANT,TX,76104,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,240,222,01/31/2022 12:00:00 AM,POINT (-97.343731 32.729659),
TOM THUMB PHARMACY,14280 Marsh Lane,,Addison,DALLAS,TX,75001,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/14/2022 12:00:00 AM,40,0,01/31/2022 12:00:00 AM,POINT (-96.855735 32.938939),1043249006
CASS COUNTY HEALTH SYSTEM,1501 E. 10th Street,,Atlantic,CASS,IA,50022,0310-7442-02,Evusheld,01/06/2022 12:00:00 AM,01/25/2022 12:00:00 AM,48,,,POINT (-94.991396 41.402098),
Walgreens Store #19776,1107 E DIXIE DR,,ASHEBORO,RANDOLPH,NC,27203,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,20,01/31/2022 12:00:00 AM,POINT (-79.795394 35.694066),1831617562
Meijer Store 108,7300 EASTMAN AVE,Deliver to Pharmacy,Midland,MIDLAND,MI,48642,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/10/2022 12:00:00 AM,60,37,01/31/2022 12:00:00 AM,POINT (-84.247125 43.662933),1255496048
RICHLAND PARISH HOSPITAL,407 Cincinnati Street,,Delhi,RICHLAND,LA,71232,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,20,01/31/2022 12:00:00 AM,POINT (-91.494079 32.452864),1336109768
Walmart Pharmacy #421,800 S HIGHWAY 287,,DECATUR,WISE,TX,76234,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,,20,,,,1184642936
Walmart Pharmacy #323,7292 Highway 509,,Mansfield,DE SOTO,LA,71052,0006-5055-06,Molnupiravir,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,80,20,01/31/2022 12:00:00 AM,POINT (-93.680218 32.051888),1144247404
SSM HEALTH ST MARYS STL,"6420 Clayton Rd, Pharmacy",,St. Louis,SAINT LOUIS,MO,63117,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,240,120,01/28/2022 12:00:00 AM,POINT (-90.31103 38.634024),1407076631
Universal Community Health Center,1005 E Washington Blvd,,Los Angeles,LOS ANGELES,CA,90021,0069-1085-30,Paxlovid,01/07/2022 12:00:00 AM,01/18/2022 12:00:00 AM,40,17,01/26/2022 12:00:00 AM,POINT (-118.252809 34.025629),1093023277
Southern Rx Services Winston-Salem,1031 East Mountain St #319,,Kernersville,FORSYTH,NC,27284,0006-5055-06,Molnupiravir,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,100,60,01/28/2022 12:00:00 AM,POINT (-80.051484 36.111944),
Rite Aid 01670,76 SMITH STREET,,PERTH AMBOY,MIDDLESEX,NJ,08861-4414,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,,20,20,01/31/2022 12:00:00 AM,POINT (-74.266284 40.508136),
"V19 623 Muskogee, OK",1011 HONOR HEIGHT DRIVE,,MUSKOGEE,MUSKOGEE,OK,74401,0069-1085-30,Paxlovid,01/31/2022 12:00:00 AM,01/24/2022 12:00:00 AM,80,,,POINT (-95.413749 35.765241),
Walmart Pharmacy #726,2643 HIGHWAY 280,,ALEXANDER CITY,TALLAPOOSA,AL,35010,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,01/14/2022 12:00:00 AM,80,11,01/31/2022 12:00:00 AM,POINT (-85.977549 32.938952),1720005010
LOMA LINDA UNIVERSITY CHILDRENS HO,11223 Campus Street,Dock B,Loma Linda,SAN BERNARDINO,CA,92354,0069-1085-30,Paxlovid,01/30/2022 12:00:00 AM,,20,0,01/14/2022 12:00:00 AM,POINT (-117.26568 34.049577),1366866345
BARTLETT REGIONAL HOSPITAL,3260 HOSPITAL DR,Pharmacy,JUNEAU,JUNEAU,AK,99801,0310-7442-02,Evusheld,01/27/2022 12:00:00 AM,01/21/2022 12:00:00 AM,96,24,01/28/2022 12:00:00 AM,POINT (-134.465047 58.328624),1891849261
Hy-Vee Drugstore (7065),1140 N. Jefferson Street,,Ottumwa,WAPELLO,IA,52501,0006-5055-06,Molnupiravir,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,120,117,01/31/2022 12:00:00 AM,POINT (-92.40154 41.026552),
PRESBYTERIAN ST LUKES MED CENTER,1719 E 19TH AVE,PHARMACY,DENVER,DENVER,CO,80218,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,01/03/2022 12:00:00 AM,440,,,POINT (-104.967175 39.746089),
"V16 520 Biloxi, MS",400 VETERANS AVE RM1B102A,,Biloxi,HARRISON,MS,39531,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,01/10/2022 12:00:00 AM,80,,,POINT (-88.946948 30.410646),
Walmart Pharmacy #1310,5555 S US Highway 41,,Terre Haute,VIGO,IN,47802,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,01/19/2022 12:00:00 AM,120,48,01/31/2022 12:00:00 AM,POINT (-87.402125 39.400345),1205853512
Walgreens Store #00380,4699 RR 5,,BAYAMON,Bayamon,PR,00956,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,01/22/2022 12:00:00 AM,20,17,01/31/2022 12:00:00 AM,,1972510881
SUNRISE HOSPITAL MEDICAL CENTER,3186 S Maryland Pkwy,,Las Vegas,CLARK,NV,89109,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,160,83,01/27/2022 12:00:00 AM,POINT (-115.136882 36.134584),
Walgreens Store #17445,110 RICHMOND RD,,IRVINE,ESTILL,KY,40336,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/17/2022 12:00:00 AM,120,55,01/31/2022 12:00:00 AM,POINT (-83.979566 37.695674),1467975722
AUGUSTA HEALTH,78 MEDICAL CENTER DRIVE,,FISHERSVILLE,AUGUSTA,VA,22939,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM,12/28/2021 12:00:00 AM,96,81,01/31/2022 12:00:00 AM,POINT (-78.986764 38.093033),
NEW YORK COMMUNITY HOSPITAL,2525 KINGS HIGHWAY,,BROOKLYN,KINGS,NY,11219,0310-7442-02,Evusheld,01/20/2022 12:00:00 AM,01/26/2022 12:00:00 AM,96,,,POINT (-73.948321 40.613783),1215030697
Walmart Pharmacy #564,6100 W Reno Ave,,Oklahoma City,OKLAHOMA,OK,73127,0006-5055-06,Molnupiravir,01/19/2022 12:00:00 AM,01/21/2022 12:00:00 AM,80,30,01/31/2022 12:00:00 AM,POINT (-97.622604 35.464175),1861419970
Walmart Pharmacy #1467,539 E Central Ave,,Jamestown,FENTRESS,TN,38556,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,01/19/2022 12:00:00 AM,120,29,01/31/2022 12:00:00 AM,POINT (-84.923757 36.427364),1124045307
Walgreens Store #19760,12 PARK DR,,HORNELL,STEUBEN,NY,14843,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/07/2022 12:00:00 AM,200,100,01/31/2022 12:00:00 AM,POINT (-77.659832 42.321186),1831614270
Walmart Pharmacy #5142,3575 Route 66,,Neptune,MONMOUTH,NJ,07753,0069-1085-30,Paxlovid,01/28/2022 12:00:00 AM,01/20/2022 12:00:00 AM,60,9,01/31/2022 12:00:00 AM,POINT (-74.084227 40.223346),1972520005
ONE WORLD HEALTH CENTERS,4920 SOUTH 30TH STREET,Suite 103,Omaha,DOUGLAS,NE,68107,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,01/18/2022 12:00:00 AM,160,,,POINT (-95.95605 41.210322),
Walgreens Store #09141,8700 S KEDZIE AVE,,EVERGREEN PARK,COOK,IL,60805,0006-5055-06,Molnupiravir,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,40,40,01/31/2022 12:00:00 AM,POINT (-87.702283 41.734664),1255346474
Walgreens Store #06895,300 N 63RD ST,,PHILADELPHIA,PHILADELPHIA,PA,19139,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,60,60,01/31/2022 12:00:00 AM,POINT (-75.245729 39.967667),1568682854
Cannon Pharmacy Mooresville,521 E Plaza Dr,,Mooresville,IREDELL,NC,28115,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/15/2022 12:00:00 AM,80,30,01/28/2022 12:00:00 AM,POINT (-80.813003 35.598615),
Walmart Pharmacy #3612,530 S Graham Hopedale Rd,,Burlington,ALAMANCE,NC,27217,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,,20,,,POINT (-79.406019 36.092902),1417975210
Walmart Pharmacy #2109,2291 N 2nd St,,Millville,CUMBERLAND,NJ,08332,0069-1085-30,Paxlovid,01/28/2022 12:00:00 AM,01/20/2022 12:00:00 AM,80,20,01/31/2022 12:00:00 AM,POINT (-75.039812 39.424761),1881611903
CVS Store #02541,1102 N. DEMAREE ST.,CVS Pharmacy,VISALIA,TULARE,CA,93291,0006-5055-06,Molnupiravir,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,200,123,01/31/2022 12:00:00 AM,POINT (-119.331877 36.3394),1679726236
Meijer Store 177,8401 26 Mile Rd,Deliver to Pharmacy,Washington,MACOMB,MI,48094-2964,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/09/2022 12:00:00 AM,40,40,01/31/2022 12:00:00 AM,POINT (-83.032451 42.713872),1053475392
YAKUTAT COMMUNITY HEALTH CENTER,115 Airport,,Yakutat,YAKUTAT,AK,99689,0006-5055-06,Molnupiravir,01/13/2022 12:00:00 AM,01/25/2022 12:00:00 AM,20,,,POINT (-139.672296 59.507731),1568468189
SLEEPY EYE MEDICAL CENTER CLINIC,400 4TH AVE NW,,SLEEPY EYE,BROWN,MN,56085,0006-5055-06,Molnupiravir,01/14/2022 12:00:00 AM,01/20/2022 12:00:00 AM,80,,,POINT (-94.727318 44.299417),1952370348
Kinney Drugs Inc. #11,800 US RT 302,,Barre,WASHINGTON,VT,05641,0069-1085-30,Paxlovid,01/31/2022 12:00:00 AM,01/19/2022 12:00:00 AM,120,0,01/31/2022 12:00:00 AM,POINT (-72.546292 44.221279),
MEDWIZ PHARMACY OF ILLINOIS,Suite 400,,Woodridge,DU PAGE,IL,60517,0069-1085-30,Paxlovid,01/17/2022 12:00:00 AM,01/19/2022 12:00:00 AM,120,53,01/27/2022 12:00:00 AM,,1760088223
Farmacia Hospital Damas (OPD),2213 Ponce By Pass,Ponce By Pass,Ponce,Ponce,PR,00717,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/25/2022 12:00:00 AM,20,,,,1306978317
Walgreens Store #11765,1230 E MAIN ST,,LINCOLNTON,LINCOLN,NC,28092,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,0,01/31/2022 12:00:00 AM,POINT (-81.240545 35.476376),1275835928
Ingles Pharmacy 082,60 Ashemont Dr,,West Jefferson,ASHE,NC,28694,0006-5055-06,Molnupiravir,01/12/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,65,01/31/2022 12:00:00 AM,POINT (-81.488691 36.380795),1912330937
CVS Store #01084,114 S. LONG BEACH RD.,CVS Pharmacy,FREEPORT,NASSAU,NY,11520,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/31/2021 12:00:00 AM,340,340,01/31/2022 12:00:00 AM,POINT (-73.589689 40.653069),1396937421
Rite Aid 00149,1097 BROADWAY,,BAYONNE,HUDSON,NJ,07002-4126,0006-5055-06,Molnupiravir,01/29/2022 12:00:00 AM,,100,,,POINT (-74.100037 40.685452),
MULTICARE DEACONESS HOSPITAL,800 W 5th Ave.,Attn: John Landkammer Pharmacy,Spokane,SPOKANE,WA,99204,0310-7442-02,Evusheld,01/18/2022 12:00:00 AM,01/21/2022 12:00:00 AM,240,,,POINT (-117.422803 47.651402),1356528269
RENUE RX 4,201 COMMERCE ST,STE 201,FORT WORTH,TARRANT,TX,76102,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,140,,,POINT (-97.331447 32.756531),
Walgreens Store #15552,1116 US 70 HWY W,,GARNER,WAKE,NC,27529,0006-5055-06,Molnupiravir,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,0,01/31/2022 12:00:00 AM,POINT (-78.634644 35.717528),1780079756
Walmart Pharmacy #5196,5255 Elvis Presley Blvd,,Memphis,SHELBY,TN,38116,0006-5055-06,Molnupiravir,01/14/2022 12:00:00 AM,01/18/2022 12:00:00 AM,280,30,01/31/2022 12:00:00 AM,POINT (-90.025338 35.004875),1922025022
FROEDTERT PHARMACY 250 MOORLAND RES,4805 S MOORLAND RD,RM G502A,NEW BERLIN,WAUKESHA,WI,53151,0069-1085-30,Paxlovid,01/14/2022 12:00:00 AM,01/19/2022 12:00:00 AM,40,0,01/30/2022 12:00:00 AM,POINT (-88.109048 42.957511),
HEB Pharmacy 466,108 N ROSILLO,,SAN ANTONIO,BEXAR,TX,78207-3706,0006-5055-06,Molnupiravir,01/27/2022 12:00:00 AM,01/19/2022 12:00:00 AM,60,18,01/27/2022 12:00:00 AM,POINT (-98.525644 29.428486),
Walgreens Store #09711,2040 LAFAYETTE AVE,,TERRE HAUTE,VIGO,IN,47805,0006-5055-06,Molnupiravir,01/18/2022 12:00:00 AM,01/20/2022 12:00:00 AM,60,59,01/31/2022 12:00:00 AM,POINT (-87.386395 39.507492),1326053471
Walgreens Store #04862,4343 N CENTRAL AVE,,CHICAGO,COOK,IL,60634,0006-5055-06,Molnupiravir,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,40,0,01/31/2022 12:00:00 AM,POINT (-87.767198 41.959984),1750398731
Walmart Pharmacy #4635,150 Tanner Ln,,Clinton,ANDERSON,TN,37716,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,01/19/2022 12:00:00 AM,140,16,01/31/2022 12:00:00 AM,POINT (-84.086237 36.167008),1467638890
Walgreens Store #10298,3480 AVE MILITAR,,ISABELA,Isabela,PR,00662,0006-5055-06,Molnupiravir,01/28/2022 12:00:00 AM,01/22/2022 12:00:00 AM,40,20,01/31/2022 12:00:00 AM,,1548690787
TEXAS ONCOLOGY ODESSA,500 W 3RD ST,,ODESSA,ECTOR,TX,79761,0310-7442-02,Evusheld,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,144,96,01/21/2022 12:00:00 AM,POINT (-102.373157 31.844103),
Walmart Pharmacy #2630,1100 N 1ST ST,,JESUP,WAYNE,GA,31545,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/10/2022 12:00:00 AM,200,71,01/31/2022 12:00:00 AM,POINT (-81.873738 31.61746),1902823230
COUNTRY HOMES NURSE PRACTITIONERS,9103 N Division,,Spokane,SPOKANE,WA,99218,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,01/05/2022 12:00:00 AM,24,,,POINT (-117.411573 47.739551),
East Georgia Healthcare Center,215 N Coleman St,,Swainsboro,EMANUEL,GA,30401,0006-5055-06,Molnupiravir,01/18/2022 12:00:00 AM,01/28/2022 12:00:00 AM,260,,01/18/2022 12:00:00 AM,POINT (-82.33427 32.600278),1104895374
