Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address,NPI
Walmart Pharmacy #468,133 Arkansas Blvd,,Texarkana,MILLER,AR,71854,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,22,02/11/2022 12:00:00 AM,POINT (-94.039941 33.462213),1073530465
Apothecary Pharmacy,1419 Commercial Ave.,,Mounds,CREEK,OK,74047,0069-1085-30,Paxlovid,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,20,20,02/11/2022 12:00:00 AM,POINT (-96.060699 35.87848),1235608696
HCA LAS PALMAS MEDICAL CENTER,1801 N OREGON ST,,EL PASO,EL PASO,TX,79902,0310-7442-02,Evusheld,01/23/2022 12:00:00 AM,01/26/2022 12:00:00 AM,72,47,01/25/2022 12:00:00 AM,POINT (-106.498581 31.770297),
BROOKSHIRE BROTHERS 89,421 S MAIN ST,,LUMBERTON,HARDIN,TX,77657,0006-5055-06,Molnupiravir [Qty 24],02/09/2022 12:00:00 AM,,24,20,02/10/2022 12:00:00 AM,POINT (-94.196911 30.248313),1225646037
VIRGINIA PHARMACEUTICAL SERVICES,11832 Canon Blvd,Suite A,Newport News,NEWPORT NEWS CITY,VA,23606,0310-7442-02,Evusheld,02/09/2022 12:00:00 AM,12/28/2021 12:00:00 AM,96,12,02/11/2022 12:00:00 AM,POINT (-76.471506 37.089722),1700176096
VONS PHARMACY,481 OLD MAMMOTH RD,,Mammoth Lakes,MONO,CA,93546,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/01/2022 12:00:00 AM,80,10,02/10/2022 12:00:00 AM,POINT (-118.966664 37.638864),1871522821
NEIGHBORHOOD HEALTH CENTER,510 NORTH ST,SUITE 1,PITTSFIELD,BERKSHIRE,MA,01201-0000,0006-5055-06,Molnupiravir [Qty 24],01/18/2022 12:00:00 AM,,0,17,02/11/2022 12:00:00 AM,POINT (-73.251561 42.45567),1649408899
ST LUKES - CHESTERFIELD,232 S. Woodsmill Rd,,Chesterfield,SAINT LOUIS,MO,63017,0310-7442-02,Evusheld,02/01/2022 12:00:00 AM,02/02/2022 12:00:00 AM,24,24,02/03/2022 12:00:00 AM,POINT (-90.506146 38.623023),
FROEDTERT PHARMACY 325,7901 SOUTH 6TH ST,,OAK CREEK,MILWAUKEE,WI,53154,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,23,02/10/2022 12:00:00 AM,POINT (-87.919604 42.900777),1194373399
THE BELLEVUE HOSPITAL,1400 W. MAIN ST,ATTN PHARMACY,BELLEVUE,HURON,OH,44811,0310-7442-02,Evusheld,01/27/2022 12:00:00 AM,01/28/2022 12:00:00 AM,48,48,02/09/2022 12:00:00 AM,POINT (-82.882559 41.28508),
EAST OHIO REGIONAL HOSPITAL,90 NORTH FOURTH ST.,,MARTINS FERRY,BELMONT,OH,43935,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,01/12/2022 12:00:00 AM,24,23,02/09/2022 12:00:00 AM,POINT (-80.720889 40.098644),
KP SF Medical Center,2238 Geary Blvd,1st Floor Pharmacy,San Francisco,SAN FRANCISCO,CA,94115,0069-1085-30,Paxlovid,02/11/2022 12:00:00 AM,02/03/2022 12:00:00 AM,100,88,02/11/2022 12:00:00 AM,POINT (-122.440565 37.783238),
John Wesley Health Center Vermont,954 N Vermont Ave #132,,Los Angeles,LOS ANGELES,CA,90029,0069-1085-30,Paxlovid,02/11/2022 12:00:00 AM,02/07/2022 12:00:00 AM,100,60,02/09/2022 12:00:00 AM,POINT (-118.291727 34.088953),
Walmart Pharmacy #72,2710 N Broadway St,,Pittsburg,CRAWFORD,KS,66762,0069-1085-30,Paxlovid,01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,80,28,02/11/2022 12:00:00 AM,POINT (-94.704945 37.433943),1194742502
Walmart Pharmacy #1006,1215 E 16TH AVE,,CORDELE,CRISP,GA,31015,0069-1085-30,Paxlovid,01/17/2022 12:00:00 AM,01/20/2022 12:00:00 AM,80,32,02/11/2022 12:00:00 AM,POINT (-83.762849 31.962221),1750308169
Lexington Prescription Center,800 South Main Street,,Lexington,LEXINGTON CITY,VA,24450,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,,24,,02/10/2022 12:00:00 AM,POINT (-79.448006 37.771086),1750465357
MODEL DRUG INC,911 N OAK PARK BLVD,,PISMO BEACH,SAN LUIS OBISPO,CA,93449,0069-1085-30,Paxlovid,01/18/2022 12:00:00 AM,01/26/2022 12:00:00 AM,40,18,02/05/2022 12:00:00 AM,POINT (-120.605186 35.134403),
Hannaford Brothers Store # 8366,401 EAST ALBANY STREET,,HERKIMER,HERKIMER,NY,13350,0069-1085-30,Paxlovid,02/09/2022 12:00:00 AM,02/10/2022 12:00:00 AM,20,20,02/11/2022 12:00:00 AM,POINT (-74.979398 43.028136),1588772966
Walmart Pharmacy #3212,6801 BLACK HORSE PIKE,,EGG HARBOR,ATLANTIC,NJ,08234,0069-1085-30,Paxlovid,01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,20,02/11/2022 12:00:00 AM,POINT (-74.552389 39.397846),1255871778
TOWER MEDIC PHARMACY,607 West Magnolia,Suite B,Fort Worth,TARRANT,TX,76104,0006-5055-06,Molnupiravir [Qty 24],01/27/2022 12:00:00 AM,,0,5,02/08/2022 12:00:00 AM,POINT (-97.331065 32.730643),1932104957
Express Care Pharmacy,505 Hackney Ave,,Washington,BEAUFORT,NC,27889,0006-5055-06,Molnupiravir [Qty 24],12/30/2021 12:00:00 AM,,0,33,02/07/2022 12:00:00 AM,POINT (-77.062786 35.552439),1285804229
RWJBH UNIVERSITY HOSP RAHWAY,865 STONE ST,,RAHWAY,UNION,NJ,07065,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,56,01/13/2022 12:00:00 AM,POINT (-74.291686 40.612237),1861486870
Meijer Store 293,1138 West Three Mile Rd,Deliver to Pharmacy,Sault Sainte Marie,CHIPPEWA,MI,49783,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,01/19/2022 12:00:00 AM,60,62,02/11/2022 12:00:00 AM,POINT (-84.388095 46.462918),1750826525
Walgreens Store #17768,607 ENGLAND ST,,ASHLAND,HANOVER,VA,23005,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,01/14/2022 12:00:00 AM,40,1,02/11/2022 12:00:00 AM,POINT (-77.472139 37.758514),1255854220
Bradenton Family Medical Center,1505 26th Ave E,,Bradenton,MANATEE,FL,34208,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,01/11/2022 12:00:00 AM,100,89,02/10/2022 12:00:00 AM,POINT (-82.545513 27.476971),1770668188
IDYLLWILD PHARMACY,54391 VILLAGE CENTER DR ste 6,,IDYLLWILD-PINE COVE,RIVERSIDE,CA,92549,0069-1085-30,Paxlovid,02/11/2022 12:00:00 AM,02/02/2022 12:00:00 AM,80,40,01/26/2022 12:00:00 AM,POINT (-116.712839 33.743833),
CARILION NEW RIVER MEDICAL CTR,2900 Lamb Circle,,Christiansburg,MONTGOMERY,VA,24073,0069-1085-30,Paxlovid,12/20/2021 12:00:00 AM,,0,1,02/11/2022 12:00:00 AM,POINT (-80.506786 37.08894),
PROMEDICA BAY PARK COMM HOSP,2801 BAY PARK DRIVE,ATTN PHARMACY - TARI CECIL,OREGON,LUCAS,OH,43616,0310-7442-02,Evusheld,,,0,24,02/11/2022 12:00:00 AM,POINT (-83.4787 41.6183),
LOYOLA UNIVERSITY MEDICAL CENTER,2160 S 1ST AVE,Building 150 Room 1600,MAYWOOD,COOK,IL,60153-3328,0310-7442-02,Evusheld,01/21/2022 12:00:00 AM,01/26/2022 12:00:00 AM,600,543,02/11/2022 12:00:00 AM,POINT (-87.83321 41.858732),
Alcona Health Center Alpena Service,1185 US HIGHWAY 23 N,,ALPENA,ALPENA,MI,49707,0069-1085-30,Paxlovid,01/21/2022 12:00:00 AM,01/28/2022 12:00:00 AM,120,109,02/10/2022 12:00:00 AM,POINT (-83.457406 45.088597),1740315670
MEMORIAL REG HOSPITAL SOUTH,3600 WASHINGTON STREET,SOUTH PHARMACY,HOLLYWOOD,BROWARD,FL,33021,0310-7442-02,Evusheld,02/04/2022 12:00:00 AM,02/08/2022 12:00:00 AM,288,288,02/11/2022 12:00:00 AM,POINT (-80.17997 26.003051),1780667923
Walmart Pharmacy #7243,908 NC Highway 53 E,,Burgaw,PENDER,NC,28425,0069-1085-30,Paxlovid,01/28/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,18,02/11/2022 12:00:00 AM,POINT (-77.917984 34.560722),1386038149
KAISER PERMANENTE - PANORAMA CITY,13652 CANTARA ST,RM 12R01,PANORAMA CITY,LOS ANGELES,CA,91402,0006-5055-06,Molnupiravir [Qty 24],02/11/2022 12:00:00 AM,,0,738,02/10/2022 12:00:00 AM,POINT (-118.430085 34.21985),1336345750
ST LUKES HOSPITAL,915 EAST 1ST STREET,ATTN: ST. LUKES PHARMACY BUYERS,DULUTH,SAINT LOUIS,MN,55805,0310-7442-02,Evusheld,02/11/2022 12:00:00 AM,02/08/2022 12:00:00 AM,192,135,02/10/2022 12:00:00 AM,,
FROEDTERT PHARMACY 350,1700 W Paradise Dr.,Room 1600,West Bend,WASHINGTON,WI,53095,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,28,02/10/2022 12:00:00 AM,POINT (-88.199606 43.39795),1992354823
Whitesburg Medical/Dental Clinic,226 Medical Plaza Ln,,Whitesburg,LETCHER,KY,41858,0006-5055-06,Molnupiravir [Qty 24],01/31/2022 12:00:00 AM,,0,352,02/11/2022 12:00:00 AM,POINT (-82.842499 37.122867),
St. Dominic-Jackson Memorial Hospit,969 Lakeland Dr,,Jackson,HINDS,MS,39216,0006-5055-06,Molnupiravir [Qty 24],02/07/2022 12:00:00 AM,,0,75,02/10/2022 12:00:00 AM,POINT (-90.165103 32.333691),
Walgreens Store #13116,4313 ANDREWS HWY,,MIDLAND,MIDLAND,TX,79703,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/14/2022 12:00:00 AM,20,10,02/11/2022 12:00:00 AM,POINT (-102.135881 32.002107),1467782417
SAINT FRANCIS HOSPITAL MUSKOGEE,300 ROCKEFELLER DR,,MUSKOGEE,MUSKOGEE,OK,74401-5075,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,80,15,02/10/2022 12:00:00 AM,POINT (-95.406186 35.753621),1386188837
LA COUNTY TWIN TOWERS PHARMACY,450 BAUCHET ST - TTCF Pharmacy,,Los Angeles,LOS ANGELES,CA,90012,0006-5055-06,Molnupiravir [Qty 24],02/11/2022 12:00:00 AM,,0,30,02/11/2022 12:00:00 AM,POINT (-118.230155 34.059639),
Lakeside Pharmacy,1117 Main St,,Oroville,OKANOGAN,WA,98844,0069-1085-30,Paxlovid,01/12/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,20,02/11/2022 12:00:00 AM,POINT (-119.436993 48.935791),
CENTRAL OHIO PRIMARY CARE PHYSICIAN,655 Africa Road,,Westerville,DELAWARE,OH,43082,0310-7442-02,Evusheld,01/19/2022 12:00:00 AM,01/25/2022 12:00:00 AM,120,113,02/11/2022 12:00:00 AM,POINT (-82.93926 40.143214),
PRESBYTERIAN HIGH RESORT INFUSION,4100 HIGH RESORT BLVD. SE,,RIO RANCHO,SANDOVAL,NM,87124,0310-7442-02,Evusheld,01/21/2022 12:00:00 AM,01/26/2022 12:00:00 AM,96,95,02/11/2022 12:00:00 AM,POINT (-106.654177 35.248844),
Life Change Pharmacy,1844 S 15th St,,Milwaukee,MILWAUKEE,WI,53204,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,20,20,02/06/2022 12:00:00 AM,POINT (-87.930638 43.010422),1437672797
CVS Store #10921,6601 STINE ROAD,CVS Pharmacy,BAKERSFIELD,KERN,CA,93313,0069-1085-30,Paxlovid,01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,32,02/11/2022 12:00:00 AM,POINT (-119.056773 35.295361),1396106787
CREDENA HEALTH PHARMACY MONROE,19200 N Kelsey St,,Monroe,SNOHOMISH,WA,98272,0006-5055-06,Molnupiravir [Qty 24],02/08/2022 12:00:00 AM,,0,20,02/09/2022 12:00:00 AM,POINT (-121.972291 47.864281),
Premier Pharmacy Care,760 Michaela Dr,,North Little Rock,PULASKI,AR,72117,0006-5055-06,Molnupiravir [Qty 24],02/10/2022 12:00:00 AM,,48,164,02/11/2022 12:00:00 AM,POINT (-92.140372 34.734066),1558764159
WESTBANK PHARMACY,3709 westbank expy,suite 1-c,harvey,JEFFERSON,LA,70058,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,11,02/03/2022 12:00:00 AM,POINT (-90.088055 29.89644),
Peach Springs Health Station,943 Hualapai Way,,Peach Springs,MOHAVE,AZ,86434,0006-5055-06,Molnupiravir [Qty 24],01/13/2022 12:00:00 AM,,0,20,02/09/2022 12:00:00 AM,POINT (-113.419843 35.538033),
Cape Fear Clinic Inc,1605 Doctors Circle,,Wilmington,NEW HANOVER,NC,28401,0006-5055-06,Molnupiravir [Qty 24],01/25/2022 12:00:00 AM,,0,99,02/10/2022 12:00:00 AM,POINT (-77.926819 34.206052),
MORONGO BASIN COMMUNITY HEALTH CTR,58375 29 PALMS HWY,,YUCCA VALLEY,SAN BERNARDINO,CA,92284,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,14,02/10/2022 12:00:00 AM,POINT (-116.390462 34.131421),1841612082
CVS Store #00997,206 GLEN COVE AVENUE,CVS Pharmacy,GLEN COVE,NASSAU,NY,11542,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,01/28/2022 12:00:00 AM,240,96,02/11/2022 12:00:00 AM,POINT (-73.635496 40.84882),1770687436
Kinney Drugs #65,2085 Route 5 and 20,,Seneca Falls,SENECA,NY,13148,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/13/2022 12:00:00 AM,20,16,02/11/2022 12:00:00 AM,,1477660645
Central City Concern - OTC Pharmacy,727 E Burnside,,Portland,MULTNOMAH,OR,97214,0069-1085-30,Paxlovid,01/14/2022 12:00:00 AM,01/21/2022 12:00:00 AM,20,6,01/20/2022 12:00:00 AM,POINT (-122.658419 45.522919),
FULTON STATE HOSPITAL,600 E 5TH ST,,FULTON,CALLAWAY,MO,65251,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,01/07/2022 12:00:00 AM,20,10,02/09/2022 12:00:00 AM,POINT (-91.939546 38.84709),
CROWNPOINT COMPREHENSIVE HLT CARE,HWY 371 AND ROUTE 9 JUNCTION,,CROWNPOINT,MCKINLEY,NM,87313,0310-7442-02,Evusheld,02/07/2022 12:00:00 AM,02/09/2022 12:00:00 AM,48,48,02/09/2022 12:00:00 AM,,
Walmart Pharmacy #639,150 Altama Connector,,Brunswick,GLYNN,GA,31525,0069-1085-30,Paxlovid,01/17/2022 12:00:00 AM,01/20/2022 12:00:00 AM,80,25,02/11/2022 12:00:00 AM,POINT (-81.486751 31.214208),1922025253
ROSEPINE FAMILY PHARMACY,18507 JOHNNY B HALL MEMORIAL HWY,,ROSEPINE,VERNON,LA,70659,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,01/28/2022 12:00:00 AM,20,20,02/10/2022 12:00:00 AM,POINT (-93.282358 30.920756),1114031192
CARILION ROANOKE MEM HOSP,1906 Belleview Avenue,,Roanoke,ROANOKE CITY,VA,24014,0006-5055-06,Molnupiravir [Qty 24],01/03/2022 12:00:00 AM,,0,40,02/11/2022 12:00:00 AM,POINT (-79.942297 37.252046),
CARSON TAHOE REGIONAL MEDICAL CTR,1600 MEDICAL PARKWAY,,CARSON CITY,CARSON CITY,NV,89703,0310-7442-02,Evusheld,02/08/2022 12:00:00 AM,01/25/2022 12:00:00 AM,96,75,02/09/2022 12:00:00 AM,POINT (-119.781729 39.201898),
ASCENSION RX 1101,3807 Spring St,,Racine,RACINE,WI,53405,0069-1085-30,Paxlovid,,,0,5,02/10/2022 12:00:00 AM,POINT (-87.825637 42.733588),
ODESSA MEMORIAL HEALTH CENTER,502 E AMENDE DR,,ODESSA,LINCOLN,WA,99159,0006-5055-06,Molnupiravir [Qty 24],01/11/2022 12:00:00 AM,,0,20,02/09/2022 12:00:00 AM,POINT (-118.6821 47.331592),
Walmart Pharmacy #39,2500 S Main St,,Fort Scott,BOURBON,KS,66701,0069-1085-30,Paxlovid,01/28/2022 12:00:00 AM,02/02/2022 12:00:00 AM,20,19,02/11/2022 12:00:00 AM,POINT (-94.705333 37.808094),1831116250
HUHN RX DRUG,522 MAIN ST W,,ASHLAND,ASHLAND,WI,54806,0069-1085-30,Paxlovid,,,0,5,02/10/2022 12:00:00 AM,POINT (-90.889218 46.588868),1477680213
COUNTY MARKET PHARMACY - HUDSON,2310 CRESTVIEW DR,,HUDSON,SAINT CROIX,WI,54016,0006-5055-06,Molnupiravir [Qty 24],01/26/2022 12:00:00 AM,,0,100,02/10/2022 12:00:00 AM,POINT (-92.724718 44.960888),1609969039
Cone Cancer MedCenter High Point,2400 W Friendly Ave,,Greensboro,GUILFORD,NC,27403,0310-7442-02,Evusheld,,,0,5,01/26/2022 12:00:00 AM,POINT (-79.828696 36.08146),
JPS HOSPITAL INPATIENT PHARMACY,1500 S MAIN ST,INPATIENT PHARMACY,FORT WORTH,TARRANT,TX,76104,0310-7442-02,Evusheld,02/09/2022 12:00:00 AM,01/26/2022 12:00:00 AM,168,215,02/11/2022 12:00:00 AM,POINT (-97.326407 32.726764),
CHI ST LUKES HOSP AT THE VINTAGE,20171 CHASEWOOD PARK DR,,HOUSTON,HARRIS,TX,77070,0006-5055-06,Molnupiravir [Qty 24],02/09/2022 12:00:00 AM,,24,20,02/11/2022 12:00:00 AM,POINT (-95.570248 29.989489),
EDWARD HOSPITAL,801 S WASHINGTON ST,,Naperville,DU PAGE,IL,60540,0310-7442-02,Evusheld,01/21/2022 12:00:00 AM,01/26/2022 12:00:00 AM,240,223,02/11/2022 12:00:00 AM,POINT (-88.149267 41.761547),
St. Patricks Hospital,500 W Broadway St,(Inpatient Pharmacy),Missoula,MISSOULA,MT,59802,0310-7442-02,Evusheld,02/09/2022 12:00:00 AM,01/13/2022 12:00:00 AM,72,13,02/10/2022 12:00:00 AM,POINT (-114.00063 46.874103),
CVS Store #11216,7030 HOLLISTER AVENUE,CVS Pharmacy,GOLETA,SANTA BARBARA,CA,93117,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/01/2022 12:00:00 AM,100,24,02/11/2022 12:00:00 AM,POINT (-119.873 34.430213),1770053639
Walmart Pharmacy #4210,1300 N UNIVERSITY BLVD,,MOBILE,MOBILE,AL,36618,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,16,02/11/2022 12:00:00 AM,POINT (-88.164383 30.717543),1316341233
Rite Aid 02248,639 HAMLIN HIGHWAY,,LAKE ARIEL,WAYNE,PA,18436-0000,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,40,40,02/11/2022 12:00:00 AM,POINT (-75.398932 41.403692),
GA Carmichael Family Health Center,1668 WEST PEACE ST,,CANTON,MADISON,MS,390465332,0069-1085-30,Paxlovid,,,0,59,01/19/2022 12:00:00 AM,POINT (-90.052875 32.612084),1669010732
SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DR,INPATIENT PHARMACY,VIRGINIA BEACH,VIRGINIA BEACH CITY,VA,23456,0310-7442-02,Evusheld,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,72,72,01/28/2022 12:00:00 AM,POINT (-76.097609 36.775925),
UNIVERSITY OF ILLINOIS HOSPITAL,912 S PAULINA ST,Room C323,CHICAGO,COOK,IL,60612-4333,0069-1085-30,Paxlovid,01/31/2022 12:00:00 AM,02/02/2022 12:00:00 AM,80,58,02/11/2022 12:00:00 AM,POINT (-87.668951 41.869159),
Walmart Pharmacy #6159,1600 S Texas Blvd,,Weslaco,HIDALGO,TX,78596,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,14,02/11/2022 12:00:00 AM,POINT (-97.990336 26.141742),1427461177
MEMORIAL HERMANN PHARMACY SERVICES,21501 PARK ROW DR,STE 200,KATY,HARRIS,TX,77449,0069-1085-30,Paxlovid,02/09/2022 12:00:00 AM,01/27/2022 12:00:00 AM,40,20,02/03/2022 12:00:00 AM,POINT (-95.748382 29.793043),
YPT Health Clinic,171 Campbell lane,,Yerington,LYON,NV,89447,0006-5055-06,Molnupiravir [Qty 24],,,0,6,02/08/2022 12:00:00 AM,POINT (-119.186182 39.070019),
CARRIS HEALTH REDWOOD FALLS HOSP,101 Caring Way,,Redwood Falls,REDWOOD,MN,56283,0006-5055-06,Molnupiravir [Qty 24],01/28/2022 12:00:00 AM,,0,35,02/07/2022 12:00:00 AM,,
TEXAS ONCOLOGY LONGVIEW,1400 N 4TH STREET,,LONGVIEW,GREGG,TX,75601,0310-7442-02,Evusheld,01/28/2022 12:00:00 AM,02/01/2022 12:00:00 AM,120,85,02/10/2022 12:00:00 AM,POINT (-94.730513 32.512426),
ASCENSION RX 1109,13133 N PORT WASHINGTON RD STE G01,,MEQUON,OZAUKEE,WI,53097,0069-1085-30,Paxlovid,02/11/2022 12:00:00 AM,,0,7,02/09/2022 12:00:00 AM,POINT (-87.924154 43.256456),
PROVIDENCE SACRED HEART MEDICAL CTR,101 W. 8TH AVE,ATTN: INPATIENT PHARMACY,SPOKANE,SPOKANE,WA,99204,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,01/27/2022 12:00:00 AM,80,12,02/10/2022 12:00:00 AM,POINT (-117.412168 47.64831),1144471715
HENRY FORD HOSPITAL - MAIN CAMP,2799 WEST GRAND BLVD,,DETROIT,WAYNE,MI,48202,0310-7442-02,Evusheld,02/09/2022 12:00:00 AM,02/08/2022 12:00:00 AM,1344,933,02/09/2022 12:00:00 AM,POINT (-83.08455 42.366129),
Novant Health Cancer Inst Forsyth,3333 Silas Creek Pkwy,,Winston Salem,FORSYTH,NC,27103,0310-7442-02,Evusheld,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,120,61,02/10/2022 12:00:00 AM,POINT (-80.298519 36.073892),
City Pharmacy of Zebulon PC,460 Thomaston Street,,Zebulon,PIKE,GA,30295,0069-1085-30,Paxlovid,02/02/2022 12:00:00 AM,02/07/2022 12:00:00 AM,60,10,02/11/2022 12:00:00 AM,POINT (-84.3427 33.101871),1437130374
CVS Store #09575,5501 BALL ROAD,CVS Pharmacy,CYPRESS,ORANGE,CA,90630,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/01/2022 12:00:00 AM,100,12,02/11/2022 12:00:00 AM,POINT (-118.036023 33.817056),1588608830
WILLIAM W. BACKUS HOSP/MAIN HOSP,75 Jefferson St,,Hartford,HARTFORD,CT,06115,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,,0,83,02/11/2022 12:00:00 AM,POINT (-72.680184 41.755412),
Walgreens Store #13686,1633 SPRINGFIELD AVE,,MAPLEWOOD,ESSEX,NJ,07040,0069-1085-30,Paxlovid,01/13/2022 12:00:00 AM,01/19/2022 12:00:00 AM,20,10,02/11/2022 12:00:00 AM,POINT (-74.258425 40.722276),1174806756
GIBBONS PHARMACY,117 SO. TOPPENISH AVE.,,Toppenish,YAKIMA,WA,98948,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,20,02/01/2022 12:00:00 AM,POINT (-120.311132 46.375411),1548275191
TCCFHC-BELLFLOWER,17660 Lakewood Blvd,,Bellflower,LOS ANGELES,CA,90706,0310-7442-02,Evusheld,02/11/2022 12:00:00 AM,,0,,01/19/2022 12:00:00 AM,POINT (-118.142485 33.871582),1174717862
MILLE LACS HEALTH SYSTEM HOSPITAL,200 N Elm St,,Onamia,MILLE LACS,MN,56359,0006-5055-06,Molnupiravir [Qty 24],01/14/2022 12:00:00 AM,,0,347,02/10/2022 12:00:00 AM,POINT (-93.661823 46.072491),1720163207
YVFWC  TOPPENISH,510 W 1st Ave,,Toppenish,YAKIMA,WA,98948,0069-1085-30,Paxlovid,01/25/2022 12:00:00 AM,02/01/2022 12:00:00 AM,100,98,02/04/2022 12:00:00 AM,POINT (-120.316496 46.375074),
CCF WESTON HOSPITAL,2950 CLEVELAND CLINIC BLVD,INPATIENT PHARMACY,WESTON,BROWARD,FL,33331,0310-7442-02,Evusheld,02/11/2022 12:00:00 AM,02/08/2022 12:00:00 AM,792,536,01/28/2022 12:00:00 AM,POINT (-80.36461 26.08096),
Kinney Drugs #108 James St.,2912 James St,,Syracuse,ONONDAGA,NY,13206,0069-1085-30,Paxlovid,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,80,21,02/11/2022 12:00:00 AM,POINT (-76.105751 43.068871),1487996377
ST CHARLES HOSP PEDIATRIC CLINIC,200 BELLE TERRE RD,,PORT JEFFERSON,SUFFOLK,NY,11777,0006-5055-06,Molnupiravir [Qty 24],,,0,,02/09/2022 12:00:00 AM,POINT (-73.059609 40.947192),
Rite Aid 05714,4920 LA SIERRA AVENUE,,RIVERSIDE,RIVERSIDE,CA,92505-2726,0069-1085-30,Paxlovid,02/11/2022 12:00:00 AM,02/01/2022 12:00:00 AM,60,23,02/11/2022 12:00:00 AM,POINT (-117.489184 33.919786),
Rite Aid 06443,4994 JOE HOWARD STREET,,MARIPOSA,MARIPOSA,CA,95338-1159,0069-1085-30,Paxlovid,01/27/2022 12:00:00 AM,02/01/2022 12:00:00 AM,20,17,02/11/2022 12:00:00 AM,POINT (-119.974421 37.491892),
Wake Forest Allergy Asthma Clemmons,1 MEDICAL CENTER BOULEVARD,ATTN: PHARMACY PROCUREMENT,WINSTON SALEM,FORSYTH,NC,27157-0001,0310-7442-02,Evusheld,,,0,12,02/10/2022 12:00:00 AM,POINT (-80.269041 36.088516),
Walgreens Store #07491,6802 S FRY RD,,KATY,FORT BEND,TX,77494,0069-1085-30,Paxlovid,01/26/2022 12:00:00 AM,01/28/2022 12:00:00 AM,40,13,02/11/2022 12:00:00 AM,POINT (-95.774473 29.714523),1467467522
Rite Aid 10846,420 HAMILTON STREET,,GENEVA,ONTARIO,NY,14456-2951,0069-1085-30,Paxlovid,02/11/2022 12:00:00 AM,01/15/2022 12:00:00 AM,40,27,02/11/2022 12:00:00 AM,POINT (-77.001205 42.857475),
Brunswick Medical Center,240 Hospital Dr,,Bolivia,BRUNSWICK,NC,28422,0310-7442-02,Evusheld,02/08/2022 12:00:00 AM,02/10/2022 12:00:00 AM,168,72,02/10/2022 12:00:00 AM,POINT (-78.25925 34.03181),
HILLCREST MEDICAL CENTER,1120 S UTICA AVE,,TULSA,TULSA,OK,74104-4012,0310-7442-02,Evusheld,01/26/2022 12:00:00 AM,01/27/2022 12:00:00 AM,264,274,02/02/2022 12:00:00 AM,POINT (-95.967148 36.147164),1629057229
Walmart Pharmacy #5702,9809 University Avenue,,Lubbock,LUBBOCK,TX,79423,0069-1085-30,Paxlovid,02/10/2022 12:00:00 AM,02/01/2022 12:00:00 AM,80,9,02/11/2022 12:00:00 AM,POINT (-101.87031 33.50446),1720436959
