Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address
MAGNOLIA PHARMACY,18230 FM 1488 RD,STE 100,MAGNOLIA,MONTGOMERY,TX,77354,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-95.745328 30.217399)
CVS Store #04539,25-43 PROSPECT ST.,CVS Pharmacy,YONKERS,WESTCHESTER,NY,10701,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,40,0,01/06/2022 12:00:00 AM,POINT (-73.901265 40.93232)
Walmart Pharmacy #976,3360 Front St,,Winnsboro,FRANKLIN,LA,71295,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-91.714827 32.156472)
Walgreens Store #18425,599 MOUNT CLINTON PIKE,,HARRISONBURG,ROCKINGHAM,VA,22802,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,0,01/06/2022 12:00:00 AM,POINT (-78.87075 38.468665)
AURORA SINAI MEDICAL CENTER,945 N 12th St,,Milwaukee,MILWAUKEE,WI,53233,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,48,,,POINT (-87.927184 43.042616)
HOLY FAMILY HOSPITAL,5633 N LIDGERWOOD ST.,ATTN: INPATIENT PHARMACY,SPOKANE,SPOKANE,WA,99208,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,,POINT (-117.405904 47.709751)
SAFEWAY PHARMACY,2710 1st Street,,Cheney,SPOKANE,WA,99004,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-117.56468 47.505696)
DENTON APOTHECARY LP,306 N LOOP 288 STE 210,,DENTON,DENTON,TX,76209,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-97.090487 33.216786)
CVS Store #09744,1535 EAST KATELLA AVENUE,CVS Pharmacy,ORANGE,ORANGE,CA,92867,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,17,01/06/2022 12:00:00 AM,POINT (-117.838335 33.809154)
HEB Pharmacy 611,598 E HWY 290,,DRIPPING SPRINGS,HAYS,TX,78620-5482,0006-5055-06,Molnupiravir,12/25/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-98.08229 30.191561)
HURLEY MEDICAL CENTER,1 HURLEY PLAZA,Department of Pharmacy,FLINT,GENESEE,MI,48503,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,,72,,,POINT (-83.704783 43.021929)
Wegmans Food Markets Inc.,5000 Wegmans Dr.,Wegmans,Bethlehem,NORTHAMPTON,PA,18017,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,120,,,POINT (-75.388011 40.665563)
CVS Store #09115,645 SATURN BLVD,CVS Pharmacy,SAN DIEGO,SAN DIEGO,CA,92154,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-117.092669 32.584723)
Walgreens Store #10510,5349 CYPRESS ST,,WEST MONROE,OUACHITA,LA,71291,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,0,01/06/2022 12:00:00 AM,POINT (-92.191604 32.515897)
MIDDLESEX HOSPITAL,28 CRESCENT ST,,MIDDLETOWN,MIDDLESEX,CT,06457-3654,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,36,01/06/2022 12:00:00 AM,POINT (-72.647938 41.55479)
PARKLAND HEALTH CENTER FARMINGTON,1101 W LIBERTY ST,,FARMINGTON,SAINT FRANCOIS,MO,63640-1921,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-90.43829 37.780616)
CVS Store #09584,4345 WEST CENTURY BOULEVARD,CVS Pharmacy,INGLEWOOD,LOS ANGELES,CA,90304,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,40,0,01/06/2022 12:00:00 AM,POINT (-118.351723 33.945512)
COMMUNITY HOSPITAL OF SAN BERNARDIN,1805 MEDICAL CENTER DR,,SAN BERNARDINO,SAN BERNARDINO,CA,92411,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,60,60,01/06/2022 12:00:00 AM,POINT (-117.322557 34.131375)
Walgreens Store #17768,607 ENGLAND ST,,ASHLAND,HANOVER,VA,23005,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,0,01/06/2022 12:00:00 AM,POINT (-77.472139 37.758514)
Walmart Pharmacy #1866,615 Wilton Rd,,Farmington,FRANKLIN,ME,4938,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-70.156101 44.628465)
PHARMERICA - WORTHINGTON 8166,720 Lakeview Plaza Blvd,STE H,Worthington,FRANKLIN,OH,43085,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,,20,,,POINT (-82.998088 40.113336)
ESSENTIA HEALTH- ST JOSEPHS MED CTR,523 NORTH 3RD ST,,BRAINERD,CROW WING,MN,56401,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,24,01/04/2022 12:00:00 AM,POINT (-94.205143 46.362473)
ST LUKES HOSP-WOMENS - CHILD. CTR,1026 A AVENUE NE,,CEDAR RAPIDS,LINN,IA,52402,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,,48,48,12/29/2021 12:00:00 AM,
INOVA FAIRFAX HOSPITAL,3300 GALLOWS RD.,INPATIENT PHARMACY-ED BASEMENT,FALLS CHURCH,FAIRFAX,VA,22042,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,,240,,,POINT (-77.225833 38.857674)
Walmart Pharmacy #2120,5396 State Highway 12,,Norwich,CHENANGO,NY,13815,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-75.529044 42.497643)
PEMISCOT COUNTY MEMORIAL HOSPITAL,946 East Reed,,Hayti,PEMISCOT,MO,63851,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-89.740055 36.236855)
Walmart Pharmacy #4627,2750 W University Dr,,Denton,DENTON,TX,76201,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.167246 33.229933)
Granite Pharmacy LLC,1401 Minnesota ave,GRANITE PHARMACY LIBBY,Libby,LINCOLN,MT,59923,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,40,40,01/05/2022 12:00:00 AM,POINT (-115.548351 48.381586)
CVS Store #02990,6391 W. LAKE MEAD BLVD.,CVS Pharmacy,LAS VEGAS,CLARK,NV,89108,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,,20,,,POINT (-115.232416 36.195793)
Meijer Store 243,40445 S Groesbeck Hwy,,Clinton Twp.,MACOMB,MI,48036,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,20,01/06/2022 12:00:00 AM,POINT (-82.900309 42.595913)
Tri-County Health Care,415 Jefferson St N,,Wadena,WADENA,MN,56482,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,,20,,,POINT (-95.132748 46.446565)
CVS Store #09574,883 S. SANTA FE AVENUE,CVS Pharmacy,VISTA,SAN DIEGO,CA,92083,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,100,100,01/06/2022 12:00:00 AM,POINT (-117.234726 33.194061)
"V04 562 Erie, PA",135 EAST 38TH ST,,ERIE,ERIE,PA,16504,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,24,,,POINT (-80.064119 42.10317)
Meijer Store 068,37201 Warren Road,,Westland,WAYNE,MI,48185,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,19,01/06/2022 12:00:00 AM,POINT (-83.407308 42.334539)
MEDICAL CENTER OF SOUTH ARKANSAS,700 W GROVE ST,,EL DORADO,UNION,AR,71730,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-92.67103 33.218378)
RGV HOMETOWN PHARMACY PLLC,608 E HARRISON AVE,,HARLINGEN,CAMERON,TX,78550,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-97.689414 26.190684)
INFECTIOUS DISEASE DOCTORS MEDICAL,365 Lennon Lane Ste 200,,Walnut Creek,CONTRA COSTA,CA,94598,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,,168,,,POINT (-122.030096 37.927866)
HASBRO AND RI HOSPITAL INPATIENT,593 EDDY STREET,PHARMACY,PROVIDENCE,PROVIDENCE,RI,2903,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,120,96,01/06/2022 12:00:00 AM,POINT (-71.407066 41.811792)
WESLEY HEALTH CENTER HEALTH WELLNE,45104 10TH ST W,,LANCASTER,LOS ANGELES,CA,93534,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,300,,,POINT (-118.148146 34.702918)
Rite Aid 10811,1166 CENTRAL AVENUE,,DUNKIRK,CHAUTAUQUA,NY,14048-3603,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,16,01/06/2022 12:00:00 AM,POINT (-79.333852 42.458411)
Walgreens Store #11196,12506 HIGHWAY 73,,GEISMAR,ASCENSION,LA,70734,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,0,01/06/2022 12:00:00 AM,POINT (-90.989058 30.254175)
LIBERTY DRUGS LLC,2411 WILLIAMS DRIVE,3,GEORGETOWN,WILLIAMSON,TX,78628,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-97.688715 30.659285)
UCSF MEDICAL CENTER,505 PARNASSUS AVE,ROOM M39C,SAN FRANCISCO,SAN FRANCISCO,CA,94143,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,200,151,01/06/2022 12:00:00 AM,POINT (-122.45772 37.763535)
LAC HARBOR-UCLA MEDICAL CENTER,1000 W CARSON ST,Inpatient Pharmacy B403,TORRANCE,LOS ANGELES,CA,90502,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,,96,48,01/06/2022 12:00:00 AM,POINT (-118.293521 33.831583)
"V06 565 Fayetteville, NC",2300 RAMSEY ST,Attn Pharmacy,FAYETTEVILLE,CUMBERLAND,NC,28301,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,24,,,POINT (-78.878136 35.08966)
AURORA RETAIL PHARMACY 1032,210 WISCONSIN AMERICAN DR,STE 240,FOND DU LAC,FOND DU LAC,WI,54937,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,120,,,POINT (-88.397265 43.781806)
LESTER E COX MED CTR,3801 S NATIONAL AVE,,SPRINGFIELD,GREENE,MO,65807-5210,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,180,0,01/05/2022 12:00:00 AM,POINT (-93.278091 37.144664)
KO-KWEL WELLNESS CENTER,630 MILUK DR,,COOS BAY,,OR,97420-7728,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-124.298401 43.360656)
LOS ANGELES COUNTY LONG BEACH CHC,1333 CHESTNUT AVE,RM 100-2,LONG BEACH,LOS ANGELES,CA,90813,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-118.196372 33.783507)
Walgreens Store #13942,996 2ND STREET PIKE,,RICHBORO,BUCKS,PA,18954,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,0,01/06/2022 12:00:00 AM,POINT (-75.010546 40.215176)
HEB Pharmacy 591,1700 E PALM VALLEY BLVD,,ROUND ROCK,WILLIAMSON,TX,78664-4677,0069-1085-30,Paxlovid,12/25/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-97.660422 30.517319)
Brookshire Grocery Company,5118 E I-20 SVC RD SOUTH,BROOKSHIRE PHARMACY #97,ALEDO,PARKER,TX,76008,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,,
CVS Store #08890,17642 EAST 17TH ST.,CVS Pharmacy,TUSTIN,ORANGE,CA,92780,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,16,01/06/2022 12:00:00 AM,POINT (-117.824195 33.759753)
SAV-ON PHARMACY,6520 N NEVADA ST,,Spokane,SPOKANE,WA,99208,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-117.395369 47.717811)
River Hospital,4 Fuller Street,,Alexandria Bay,JEFFERSON,NY,13607,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,,24,,,POINT (-75.920121 44.337172)
Walgreens Store #17128,25096 LANKFORD HIGHWAY,,ONLEY,ACCOMACK,VA,23418,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,0,01/06/2022 12:00:00 AM,POINT (-75.713586 37.700394)
RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN STREET,Inpatient Pharmacy,RUTLAND,RUTLAND,VT,5701,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,72,47,01/05/2022 12:00:00 AM,POINT (-72.956602 43.59909)
"V19 442 Cheyenne, WY",2360 E PERSHING BLVD,Attn: Pharmacy,CHEYENNE,LARAMIE,WY,82001,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,,20,,,POINT (-104.785619 41.1457)
Walgreens Store #10512,720 E RIDGE RD,,ROCHESTER,MONROE,NY,14621,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,0,01/06/2022 12:00:00 AM,POINT (-77.59897 43.196367)
CVS Store #10165,135 PIERCE ST.,CVS Pharmacy,DALY CITY,SAN MATEO,CA,94015,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,31,01/06/2022 12:00:00 AM,POINT (-122.47263 37.686025)
CVS Store #08977,3501 STOCKTON HILL RD.,CVS Pharmacy,KINGMAN,MOHAVE,AZ,86409,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,80,80,01/06/2022 12:00:00 AM,POINT (-114.03634 35.225325)
IRON COUNTY MEDICAL CENTER,301 N HWY 21,,PILOT KNOB,IRON,MO,63663,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,,,POINT (-90.62919 37.608757)
Multnomah County HDC Health Center,619 NW 6th Ave,Floor 1,Portland,MULTNOMAH,OR,97209,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,40,,,POINT (-122.676597 45.527715)
Rite Aid 00639,1924 GENESEE STREET,,UTICA,ONEIDA,NY,13502-5627,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,80,80,01/06/2022 12:00:00 AM,POINT (-75.260352 43.087069)
HCMC Hennepin Healthcare Medical Ct,730 South 8th St.,RL120 Pharmacy,Minneapolis,HENNEPIN,MN,55415,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,48,01/06/2022 12:00:00 AM,POINT (-93.263009 44.971667)
SACRED HEART MEDICAL CENTER,101 W. 8TH AVE,ATTN: INPATIENT PHARMACY,SPOKANE,SPOKANE,WA,99204,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,40,20,01/05/2022 12:00:00 AM,POINT (-117.412168 47.64831)
BEARSKIN HEALTH and WELLNESS,1 Turtle Dr,,Wyandotte,OTTAWA,OK,74370,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,,,
Upstate University Hospital,Upstate University Hospital,Upstate University Hospital,Syracuse,ONONDAGA,NY,13210,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,,96,14,01/06/2022 12:00:00 AM,
CVS Store #05607,4443 JACKSON ST,CVS Pharmacy,ALEXANDRIA,RAPIDES,LA,71303,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,,20,,,
Reedsburg Area MC Viking Pharmacy,2000 N Dewey Avenue,,Reedsburg,SAUK,WI,53959,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,20,,,POINT (-89.994548 43.549287)
HAGGEN PHARMACY,1406 Lake Tapps Pkwy Se,,Auburn,KING,WA,98092,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.209055 47.245336)
HealthDirect #149,6910 TREELINE DR,SUITE F,BRECKSVILLE,CUYAHOGA,OH,44141,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,,20,,,POINT (-81.631684 41.278595)
Duke Regional Outpatient Pharmacy,3643 N Roxboro Road,Outpatient Pharmacy,Durham,DURHAM,NC,27704,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-78.89808 36.038191)
PARK PLAZA PHARMACY,1213 HERMANN DR,Suite 140,HOUSTON,HARRIS,TX,77004,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,,POINT (-95.38879 29.722823)
CVS Store #09785,2006 WEST AVENUE J,CVS Pharmacy,LANCASTER,LOS ANGELES,CA,93536,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,60,57,01/06/2022 12:00:00 AM,POINT (-118.166219 34.689371)
UGL Family Health Center Marquette,1414 W Fair Ave,Suite 242,Marquette,MARQUETTE,MI,49855,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-87.418044 46.556838)
CVS Store #06501,975 N 00 EW,CVS Pharmacy,LAGRANGE,LAGRANGE,IN,46761,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-85.42515 41.655004)
Walgreens Store #09779,4845 S LABURNUM AVE,,RICHMOND,HENRICO,VA,23231,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,0,01/06/2022 12:00:00 AM,POINT (-77.350164 37.517828)
PLAZA APOTHECARY PLLC,600 N PEARL ST,H201,DALLAS,DALLAS,TX,75201,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,,,POINT (-96.79513 32.786073)
Walgreens Store #05984,8 HADDON AVE,,HADDON TOWNSHIP,CAMDEN,NJ,8108,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,60,51,01/06/2022 12:00:00 AM,POINT (-75.056307 39.912745)
Rite Aid 10817,459 SOUTH TRANSIT STREET,,LOCKPORT,NIAGARA,NY,14094-5506,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,0,01/06/2022 12:00:00 AM,POINT (-78.696872 43.154547)
CRESTWOOD MEDICAL CENTER,1 HOSPITAL DR SW,,HUNTSVILLE,MADISON,AL,35801-6455,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,24,,,POINT (-86.572527 34.692379)
CVS Store #05612,1508 S. BEGLIS PKWY.,CVS Pharmacy,SULPHUR,CALCASIEU,LA,70663,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,,20,,,POINT (-93.359372 30.226478)
SAFEWAY PHARMACY,3307 EVERGREEN WAY STE 5,,WASHOUGAL,CLARK,WA,98671,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.332175 45.57755)
U OF U HOSPITAL,50 N MEDICAL DR,A-090,SALT LAKE CITY,SALT LAKE,UT,84132,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,144,66,01/05/2022 12:00:00 AM,POINT (-111.837022 40.772019)
Walgreens Store #09191,4996 COUNTRY CLUB RD,,WINSTON SALEM,FORSYTH,NC,27104,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,40,24,01/06/2022 12:00:00 AM,POINT (-80.347711 36.084503)
Walmart Pharmacy #314,1224 Huntsville Hwy,,Fayetteville,LINCOLN,TN,37334,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,120,,,POINT (-86.567147 35.136613)
"V02 632 Northport, NY",79 Middleville Rd,Bldg 200 (Inpatient pharmacy),NORTHPORT,SUFFOLK,NY,11768,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-73.306056 40.89892)
RICHLANDS PHARMACY,2625 FRONT ST,,RICHLANDS,TAZEWELL,VA,24641,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-81.808969 37.094162)
U-SAVE PHARMACY OF NORFOLK INC,1001 W BENJAMIN AVE,,NORFOLK,MADISON,NE,68701,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,40,,,POINT (-97.421574 42.047178)
CVS Store #06739,860 WEST MORGAN STREET,CVS Pharmacy,SPENCER,OWEN,IN,47460,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-86.771817 39.286973)
Rite Aid 05836,2405 SOUTH BROADWAY,,SANTA MARIA,SANTA BARBARA,CA,93454-7817,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-120.436081 34.916169)
MERCY HOSPITAL JEFFERSON,1400 US HIGHWAY 61,INPATIENT PHARMACY,FESTUS,JEFFERSON,MO,63028,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,500,,,POINT (-90.395433 38.19585)
SAFEWAY PHARMACY,415 14TH ST. SE,,Washington,DISTRICT OF COLUMBIA,DC,20003,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,140,,,POINT (-76.985525 38.883529)
HEALTHCARE FOR THE HOMELESS,421 FALLSWAY,,BALTIMORE,BALTIMORE CITY,MD,21202,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,40,,,POINT (-76.609647 39.293658)
San Juan Oncology Associates,2325 E 30th,,Farmington,SAN JUAN,NM,87401,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,48,24,01/06/2022 12:00:00 AM,POINT (-108.176012 36.756156)
Walmart Pharmacy #433,2200 Sparkman Dr NW,,Huntsville,MADISON,AL,35810,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-86.593214 34.762942)
Walgreens Store #13466,200 BALDWIN ROAD,STE #200,PARSIPPANY,MORRIS,NJ,7054,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,60,41,01/06/2022 12:00:00 AM,POINT (-74.39436 40.865394)
BARTZ ALTADONNA CHC - EAST PALMDALE,2520 East Palmdale Blvd,Suite A,Palmdale,LOS ANGELES,CA,93550,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,60,,,POINT (-118.084379 34.580106)
CHRISTUS ST MICHAEL HEALTH SYSTEM,2600 St Michael Dr,,Texarkana,BOWIE,TX,75503,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,96,,,POINT (-94.074356 33.462514)
Rite Aid 05807,2501 HIGHWAY 46,,WASCO,KERN,CA,93280-2919,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,60,60,01/06/2022 12:00:00 AM,POINT (-119.354219 35.601535)
GLENS 1523,1570 N CLARE AVE,,HARRISON,CLARE,MI,48625,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-84.788134 44.00943)
Walgreens Store #11830,236 S MAIN ST,,MARKSVILLE,AVOYELLES,LA,71351,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,0,01/06/2022 12:00:00 AM,POINT (-92.069788 31.124639)
CVS Store #10921,6601 STINE ROAD,CVS Pharmacy,BAKERSFIELD,KERN,CA,93313,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,120,01/06/2022 12:00:00 AM,POINT (-119.056773 35.295361)
CCN Saint Catherine Hospital,4321 FIR ST,Inpatient Pharmacy 3rd Floor,EAST CHICAGO,LAKE,IN,46312,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-87.448542 41.634064)
Alaska RSSC,2000 E 88th Ave,,Anchorage,ANCHORAGE,AK,99507,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,144,,,POINT (-149.845149 61.14113)
Walgreens Store #05711,17 W GOLF RD,,DES PLAINES,COOK,IL,60016,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,0,01/06/2022 12:00:00 AM,POINT (-87.922026 42.048529)
Highland Hospital,1411 East 31st Street,,Oakland,ALAMEDA,CA,94602,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,480,480,01/05/2022 12:00:00 AM,POINT (-122.231125 37.79922)
BROOKSHIRES PHARMACY 73 MONTGOMERY,21005 EVA ST,,MONTGOMERY,MONTGOMERY,TX,77356,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/04/2022 12:00:00 AM,POINT (-95.69604 30.388688)
Walmart Pharmacy #3432,951 W Belt Line Rd,,Desoto,DALLAS,TX,75115,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-96.879678 32.589913)
CVS Store #05026,1212 S. GREENFIELD RD.,CVS Pharmacy,MESA,MARICOPA,AZ,85206,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,80,,,POINT (-111.736639 33.393038)
Coastal Drug Company,204 BUTLER ST,,Midway,LIBERTY,GA,31320,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,180,,,POINT (-81.417968 31.802293)
BETHESDA NORTH HOSPITAL,10500 MONTGOMERY ROAD,ATTN PHARMACY -KELLY FROST,CINCINNATI,HAMILTON,OH,45242,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,40,,,POINT (-84.343886 39.252501)
Walmart Pharmacy #1118,12300 Lake June Rd,,Balch Springs,DALLAS,TX,75180,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-96.614936 32.733968)
Peoples Drug Store,255 NC Hwy 16S,,Taylorsville,ALEXANDER,NC,28681,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,24,,,POINT (-81.177925 35.918469)
Family Fare 1513,784 S Cedar St,,Kalkaska,KALKASKA,MI,49646,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-85.186408 44.721082)
Walmart Pharmacy #5908,1185 Dolly Parton Pkwy,,Sevierville,SEVIER,TN,37862,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,120,,,POINT (-83.530167 35.863709)
SANFORD LUVERNE MEDICAL CENTER,1600 N Kniss Ave,,Luvenre,ROCK,MN,56156,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,,POINT (-96.212521 43.672181)
ACCESS DRUGS,4062 Hixson Pike,,Chattanooga,HAMILTON,TN,37415,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,120,,,POINT (-85.257567 35.114154)
"V20 531 Boise, ID",500 WEST FORT ST,,BOISE,ADA,ID,83702,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-116.194781 43.619209)
THR TEXAS HEALTH RESOURCES MedSuprt,1100 Bridgewood,Suite 107,Fort Worth,TARRANT,TX,76112,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,288,144,01/03/2022 12:00:00 AM,POINT (-97.217364 32.763704)
Walmart Pharmacy #1745,3601 E Main St,,Richmond,WAYNE,IN,47374,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-84.853467 39.830961)
Walgreens Store #11169,950 BEARDS HILL RD,,ABERDEEN,HARFORD,MD,21001,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,0,01/06/2022 12:00:00 AM,POINT (-76.183772 39.524259)
Maui Health COVID,221 Mahalani Street,,Wailuku,MAUI,HI,96793,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,60,,,POINT (-156.488087 20.884455)
