Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address,NPI
Walmart Pharmacy #1033,1600 E Tipton St,,Seymour,JACKSON,IN,47274,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,40,01/10/2022 12:00:00 AM,POINT (-85.864376 38.958123),1568489862
BON SECOURS ST. MARYS HOSPITAL,5801 BREMO ROAD,(GROUND FLOOR),RICHMOND,HENRICO,VA,23226,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,01/09/2022 12:00:00 AM,40,,,POINT (-77.513364 37.584313),
CVS Store #01271,626 ROUTE 25A,CVS Pharmacy,ROCKY POINT,SUFFOLK,NY,11778,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,10,01/10/2022 12:00:00 AM,POINT (-72.924197 40.947382),1457459083
Walmart Pharmacy #1338,3515 Victory Dr,,Columbus,MUSCOGEE,GA,31903,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,16,01/10/2022 12:00:00 AM,POINT (-84.946838 32.423111),1750308078
OSCO PHARMACY,2120 PARK STREET SOUTH,,Livingston,PARK,MT,59047,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/31/2021 12:00:00 AM,20,15,01/10/2022 12:00:00 AM,POINT (-110.575278 45.642428),1619923265
MERCY HOSPITAL WASHINGTON,901 E 5TH ST,,WASHINGTON,FRANKLIN,MO,63090-3127,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,01/07/2022 12:00:00 AM,80,0,01/10/2022 12:00:00 AM,POINT (-91.001539 38.55199),
Walgreens Store #11057,2440 CENTREVILLE RD,,CENTREVILLE,QUEEN ANNES,MD,21617,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,40,23,01/10/2022 12:00:00 AM,POINT (-76.077128 39.031029),1962428425
Walgreens Store #03990,1203 BUSINESS 190,,COVINGTON,SAINT TAMMANY,LA,70433,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,0,01/10/2022 12:00:00 AM,POINT (-90.08658 30.476977),1750396917
EAST ADAMS RURAL HOSPITAL,903 S Adams Street,,Ritzville,ADAMS,WA,99169,0069-1085-30,Paxlovid,12/31/2021 12:00:00 AM,01/07/2022 12:00:00 AM,20,,,POINT (-118.372259 47.120959),
Choptank Community Health System,S 5th Ave,S 5th Ave,Denton,CAROLINE,MD,21629,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,19,01/07/2022 12:00:00 AM,,1801229133
Walgreens Store #04602,2510 STATE ST,,EAST SAINT LOUIS,SAINT CLAIR,IL,62205,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,40,66,01/10/2022 12:00:00 AM,POINT (-90.12668 38.615836),1174538359
Meijer Store 278,26100 Vreeland Rd,,Flat Rock,WAYNE,MI,48134,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,20,01/10/2022 12:00:00 AM,POINT (-83.288856 42.108994),1033573605
Walmart Pharmacy #963,1836 S MAIN ST,,WEATHERFORD,PARKER,TX,76086,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/05/2022 12:00:00 AM,40,37,01/10/2022 12:00:00 AM,POINT (-97.792913 32.733104),1134146384
SAV-ON PHARMACY,4400 WESTERN CENTER BLVD,,Fort Worth,TARRANT,TX,76137,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,20,19,01/10/2022 12:00:00 AM,POINT (-97.29142 32.860997),1609814060
HEB Pharmacy 229,6607 SOUTH IH 35,,AUSTIN,TRAVIS,TX,78744-3410,0069-1085-30,Paxlovid,12/25/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/10/2022 12:00:00 AM,POINT (-97.770323 30.189956),
Walgreens Store #13454,6140 N WESTERN AVE,,CHICAGO,COOK,IL,60659,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,0,01/10/2022 12:00:00 AM,POINT (-87.689824 41.993465),1932115334
"V15 589A4 Columbia, MO",800 HOSPITAL DR,,COLUMBIA,BOONE,MO,65201,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-92.327451 38.937599),
La Clinica,730 Biddle Road,,Medford,JACKSON,OR,97504,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,,,POINT (-122.871165 42.33655),
"V04 460 Wilmington, DE",1601 KIRKWOOD HIGHWAY 000,,WILMINGTON,NEW CASTLE,DE,19805,0006-5055-06,Molnupiravir,01/06/2022 12:00:00 AM,,40,,,POINT (-75.605235 39.738795),
Walgreens Store #17768,607 ENGLAND ST,,ASHLAND,HANOVER,VA,23005,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,0,01/10/2022 12:00:00 AM,POINT (-77.472139 37.758514),1255854220
GUNDERSEN HEALTH LA CROSSE - COVID,1910 SOUTH AVENUE,,LA CROSSE,LA CROSSE,WI,54601,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,100,,,POINT (-91.246219 43.794748),1376593442
"V23 636A8 Iowa City, IA",601 HIGHWAY 6 W,,IOWA CITY,JOHNSON,IA,52246,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-91.548116 41.664617),
DRIPPING SPRINGS PHARMACY,100 COMMONS ROAD SUITE 1,,DRIPPING SPRINGS,HAYS,TX,78620,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,01/06/2022 12:00:00 AM,40,,,POINT (-98.084686 30.192301),1083754139
CENTER PHARMACY,190 NORTH ORANGE ST,,RICHLAND CENTER,RICHLAND,WI,53581,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,01/07/2022 12:00:00 AM,20,20,01/09/2022 12:00:00 AM,POINT (-90.389112 43.33617),1073116950
CVS Store #10810,505 #B BEAR MOUNTAIN BLVD,CVS Pharmacy,ARVIN,KERN,CA,93203,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,19,01/10/2022 12:00:00 AM,POINT (-118.830947 35.209007),1770020034
Walmart Pharmacy #2046,201 Civic Center Dr,,Augusta,KENNEBEC,ME,4330,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,160,88,01/10/2022 12:00:00 AM,POINT (-69.792775 44.342752),1093732364
Meijer Store 069,1015 E PICKARD ST,,MOUNT PLEASANT,ISABELLA,MI,48858,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/04/2022 12:00:00 AM,40,20,01/10/2022 12:00:00 AM,POINT (-84.765053 43.611835),1275673600
ROSEWOOD PHARMACY,514 NC 581 HWY S,,GOLDSBORO,WAYNE,NC,27530,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,40,,,POINT (-78.070256 35.415277),1417409350
BROOKSHIRES PHARMACY 1,301 S CHESTNUT ST,,LUFKIN,ANGELINA,TX,75901,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/05/2022 12:00:00 AM,20,19,01/10/2022 12:00:00 AM,POINT (-94.718211 31.333255),
HARRY RACE PHARMACY,106 LINCOLN STREET,,Sitka,SITKA,AK,99835,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,,POINT (-135.338005 57.049391),1205979127
Rhine Drug Company,119 First Street,,Rhine,DODGE,GA,31077,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,180,180,01/10/2022 12:00:00 AM,POINT (-83.198709 31.989385),1619945912
RANDALLS PHARMACY,5721 Williams Drive,,Georgetown,WILLIAMSON,TX,78633,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,40,32,01/10/2022 12:00:00 AM,POINT (-97.749598 30.704954),1912419649
COLUMBUS REGIONAL HEALTH,2400 E 17TH STREET,,COLUMBUS,BARTHOLOMEW,IN,47201,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,15,01/10/2022 12:00:00 AM,POINT (-85.896574 39.215876),
USAMMA DOC,693 NEIMAN STREET,,FREDERICK,FREDERICK,MD,21702,0006-5055-06,Molnupiravir,01/06/2022 12:00:00 AM,,500,,,POINT (-77.430328 39.434555),
Kaiser Foundation Hospital,3288 MOANALUA RD,,"HONOLULU,",HONOLULU,HI,96819,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,01/05/2022 12:00:00 AM,48,32,01/10/2022 12:00:00 AM,POINT (-157.900297 21.362447),
UCHEALTH UNIVERSITY OF COLO HOSP,12605 E 16TH AVE,In Patient Pharmacy,AURORA,ADAMS,CO,80045,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,168,,,POINT (-104.840718 39.741362),
Walmart Pharmacy #2453,2333 Reno Hwy,,Fallon,CHURCHILL,NV,89406,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-118.806186 39.477669),1891712907
K-VA-T Food Stores Inc.,910 N Main Street,Food City Pharmacy #848,MARION,SMYTH,VA,24354,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/31/2021 12:00:00 AM,20,,,POINT (-81.507125 36.840816),
Walmart Pharmacy #1620,2578 Douglas Ave,,Brewton,ESCAMBIA,AL,36426,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-87.066423 31.14954),1992722292
Walgreens Store #00165,2706 AVE MARUCA,,PONCE,Ponce,PR,728,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/31/2021 12:00:00 AM,20,9,01/10/2022 12:00:00 AM,,1508871666
SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR ATTN INPATIENT,PHARMACY,VALLEJO,SOLANO,CA,94589,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/07/2022 12:00:00 AM,20,,,POINT (-122.238125 38.130923),
Walmart Pharmacy #1174,34301 Highway 43,,Thomasville,CLARKE,AL,36784,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,,1366469652
SUTTER COAST HOSPITAL,800 E WASHINGTON BLVD,INPATIENT PHARMACY,CRESCENT CITY,DEL NORTE,CA,95531,0069-1085-30,Paxlovid,01/05/2022 12:00:00 AM,,20,,,POINT (-124.194244 41.772699),1457367062
SENTARA MARTHA JEFFERSON HOSP,500 Martha Jefferson Drive,Attention: INPATIENT PHARMACY,Charlottesville,ALBEMARLE,VA,22911,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,,24,,,POINT (-78.441853 38.023969),
Walgreens Store #05937,4315 W MCDOWELL RD,,PHOENIX,MARICOPA,AZ,85035,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,140,0,01/10/2022 12:00:00 AM,POINT (-112.153003 33.465949),1588679823
AVERA HOLY FAMILY HOSPITAL,826 N 8TH ST,AVERA HOLY FAMILY,Estherville,EMMET,IA,51334,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-94.833994 43.410538),
Walmart Pharmacy #1124,1201 Highway 31 NW,,Hartselle,MORGAN,AL,35640,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/09/2022 12:00:00 AM,20,,,POINT (-86.946836 34.453441),1346267648
CVS Store #05612,1508 S. BEGLIS PKWY.,CVS Pharmacy,SULPHUR,CALCASIEU,LA,70663,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,,20,,,POINT (-93.359372 30.226478),1831296318
Walmart Pharmacy #5070,5200 S Fort Apache Rd,,Las Vegas,CLARK,NV,89148,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-115.297314 36.094193),1346267457
Gothams - Holyoke,361 Whitney Ave,,Holyoke,HAMPDEN,MA,1040,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,,,POINT (-72.646459 42.168693),
CVS Store #09963,"5644 MISSION CENTER RD., #201",CVS Pharmacy,SAN DIEGO,SAN DIEGO,CA,92108,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,01/05/2022 12:00:00 AM,40,40,01/10/2022 12:00:00 AM,POINT (-117.154016 32.775437),1457395287
CVS Store #09194,1810 MAIN ST.,CVS Pharmacy,RAMONA,SAN DIEGO,CA,92065,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,01/05/2022 12:00:00 AM,40,39,01/10/2022 12:00:00 AM,POINT (-116.880953 33.034918),1659312577
Rite Aid 06295,1101 FRESNO STREET,,FRESNO,FRESNO,CA,93706-3235,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/07/2022 12:00:00 AM,80,80,01/10/2022 12:00:00 AM,POINT (-119.800228 36.730356),1457460990
Kevin Denlinger,9249 W LAKE CITY RD,,Houghton Lake,ROSCOMMON,MI,48629,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,01/04/2022 12:00:00 AM,POINT (-84.797252 44.335877),1487638300
BAPTIST HEALTH PADUCAH,2501 KY Ave,Pharmacy Dpt,Paducah,MCCRACKEN,KY,42003,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,12/22/2021 12:00:00 AM,48,,,POINT (-88.626004 37.073089),
Walmart Pharmacy #4165,2245 Jacksboro Hwy,,Fort Worth,TARRANT,TX,76114,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,20,19,01/10/2022 12:00:00 AM,POINT (-97.381878 32.784405),1184032955
OU MEDICAL CENTER,700 NE 13TH ST,Pharmacy 1st Floor,OKLAHOMA CITY,OKLAHOMA,OK,73104,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,12/30/2021 12:00:00 AM,192,142,01/06/2022 12:00:00 AM,POINT (-97.501002 35.482317),1649794157
PROVIDENCE ST PETER HOSPITAL,413 LILLY ROAD NE,,OLYMPIA,THURSTON,WA,98506,0006-5055-06,Molnupiravir,12/31/2021 12:00:00 AM,01/03/2022 12:00:00 AM,180,141,01/10/2022 12:00:00 AM,POINT (-122.844427 47.052791),
CVS Store #11035,16049 BASELINE AVENUE #1,CVS Pharmacy,FONTANA,SAN BERNARDINO,CA,92336,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,14,01/10/2022 12:00:00 AM,POINT (-117.454774 34.121323),1851839658
Walmart Pharmacy #4108,4870 Elm Springs Rd,,Springdale,WASHINGTON,AR,72762,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/07/2022 12:00:00 AM,POINT (-94.184062 36.193367),1154734085
AURORA PHARMACY HUBERTUS 1122,1303 HWY 175,,HUBERTUS,WASHINGTON,WI,53033,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,20,20,01/10/2022 12:00:00 AM,POINT (-88.186571 43.23677),1083772297
LEGACY EMANUEL HOSPITALS,2801 N GANTENBEIN AVE,ATTN: INPATIENT PHARMACY,PORTLAND,MULTNOMAH,OR,97227-1623,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,,,POINT (-122.669518 45.544129),
Meijer Store 199,1801 MARKETPLACE DR SE,,Caledonia,KENT,MI,49316,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,20,01/10/2022 12:00:00 AM,POINT (-85.620057 42.844797),1144376781
Walgreens Store #09724,1515 OHIO AVE S,,LIVE OAK,SUWANNEE,FL,32064,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,01/06/2022 12:00:00 AM,100,0,01/10/2022 12:00:00 AM,POINT (-82.987719 30.282274),1154357655
Walgreens Store #17593,507 AMHERST ST,,WINCHESTER,WINCHESTER CITY,VA,22601,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,0,01/10/2022 12:00:00 AM,POINT (-78.174588 39.187103),1821513920
CVS Store #11111,390 N. BREA BLVD,CVS Pharmacy,BREA,ORANGE,CA,92821,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/10/2022 12:00:00 AM,POINT (-117.89591 33.924569),1689158644
AVERA MARSHALL REGIONAL MEDICAL CEN,300 S. BRUCE ST,,MARSHALL,LYON,MN,56258,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,,POINT (-95.776188 44.44774),1568401016
Walmart Pharmacy #1137,13750 EAST FWY,,HOUSTON,HARRIS,TX,77015,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,20,,,POINT (-95.177104 29.768032),1326066135
Delta Regional Specialty Pharmacy,1400 E Union St,,Greenville,WASHINGTON,MS,38703,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,100,,,POINT (-91.035243 33.409907),
Chapel Hill Comm Hlth Ctr,107 Conner Drive,,Chapel Hill,ORANGE,NC,27514,0069-1085-30,Paxlovid,01/05/2022 12:00:00 AM,,40,,,POINT (-79.030553 35.930518),
MODOC MEDICAL CLINIC,1111 N NAGLE ST,,ALTURAS,MODOC,CA,96101,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,20,,,,
Walgreens Store #07520,429 AVE BARBOSA,,SAN JUAN,San Juan,PR,923,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/25/2021 12:00:00 AM,20,10,01/10/2022 12:00:00 AM,,1386938850
Queen City Pharmacy,4123 Rose Lake Drive,Suite E and F,Charlotte,MECKLENBURG,NC,28217,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-80.928128 35.180042),
"V09 626 Nashville, TN",1310 24TH AVENUE SOUTH,,NASHVILLE,DAVIDSON,TN,37212,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,24,,,POINT (-86.805008 36.140798),
CVS Store #03975,1002 SPRING ST.,CVS Pharmacy,JEFFERSONVILLE,CLARK,IN,47130,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/31/2021 12:00:00 AM,40,40,01/10/2022 12:00:00 AM,POINT (-85.74642 38.279682),1154615581
UNITYPOINT HLTH-TRINITY-FORT DODGE,802 KENYON RD,ATTENTION PHARMACY,FORT DODGE,WEBSTER,IA,50501,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,48,12/28/2021 12:00:00 AM,POINT (-94.191249 42.490422),
CLARK MEMORIAL HOSPITAL,1220 MISSOURI AVE,,JEFFERSONVILLE,CLARK,IN,47130-3725,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-85.749248 38.282784),
Walmart Pharmacy #4623,6111 Jefferson Ave,,Newport News,NEWPORT NEWS CITY,VA,23605,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,13,01/10/2022 12:00:00 AM,POINT (-76.448681 37.021923),1144564782
Walmart Pharmacy #554,5610 San Bernardo Ave,,Laredo,WEBB,TX,78041,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,20,2,01/10/2022 12:00:00 AM,POINT (-99.504237 27.552491),1962429126
Walmart Pharmacy #1479,2400 MORTHLAND DR,,VALPARAISO,PORTER,IN,46383,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,40,36,01/10/2022 12:00:00 AM,POINT (-87.031942 41.457478),1841217056
Health Partners - Quick Care,1550 N Main St,,Lima,ALLEN,OH,45801,0069-1085-30,Paxlovid,01/04/2022 12:00:00 AM,,40,,,POINT (-84.105002 40.762598),
CVS Store #05369,6279 E. STATE BLVD.,CVS Pharmacy,FORT WAYNE,ALLEN,IN,46815,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/31/2021 12:00:00 AM,60,58,01/10/2022 12:00:00 AM,POINT (-85.060864 41.100292),1083903579
BERKSHIRE MEDICAL CENTER,725 North Street,INPATIENT PARMACY,Pittsfield,BERKSHIRE,MA,1201,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,01/06/2022 12:00:00 AM,20,20,01/07/2022 12:00:00 AM,POINT (-73.248269 42.459415),
NMC Portsmouth VA,54 Lewis Minor Street,,Portsmouth,PORTSMOUTH CITY,VA,23708,0069-1085-30,Paxlovid,01/07/2022 12:00:00 AM,,20,,,,
SSM ST LOUIS UNIVERSITY HOSP,1201 South Grand Blvd,,Saint Louis,SAINT LOUIS CITY,MO,63104,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,01/07/2022 12:00:00 AM,20,20,01/10/2022 12:00:00 AM,POINT (-90.237354 38.624414),
Meijer Store 282,1251 M 32 W,,Alpena,ALPENA,MI,49707,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,01/04/2022 12:00:00 AM,40,20,01/10/2022 12:00:00 AM,POINT (-83.474807 45.060701),1902299332
AURORA MEDICAL CENTER OSHKOSH - COV,855 N WESTHAVEN DR,,Oshkosh,WINNEBAGO,WI,54904,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,01/07/2022 12:00:00 AM,20,,,POINT (-88.593484 44.027207),1407880628
CVS Store #09167,790 JAMACHA RD,CVS Pharmacy,EL CAJON,SAN DIEGO,CA,92019,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,01/05/2022 12:00:00 AM,20,20,01/10/2022 12:00:00 AM,POINT (-116.927918 32.785678),1588607337
SAENZ MEDICAL PHARMACY RIDGE INC,1200 E RIDGE ROAD,SUITE 13,MCALLEN,HIDALGO,TX,78503,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/05/2022 12:00:00 AM,20,19,01/06/2022 12:00:00 AM,POINT (-98.209859 26.183945),1255423612
UW HEALTH - UNIVERSITY HOSPITAL,600 HIGHLAND AVE.,Susan Johnston PRC  E5/125-1530,MADISON,DANE,WI,53792,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,01/07/2022 12:00:00 AM,20,19,01/10/2022 12:00:00 AM,POINT (-89.429062 43.077218),1982897716
Walmart Pharmacy #137,111 N Perkins Rd,,Stillwater,PAYNE,OK,74075,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,160,153,01/10/2022 12:00:00 AM,POINT (-97.051446 36.124516),1942227061
Alcona Health Center Alpena Service,1185 US HIGHWAY 23 N,,ALPENA,ALPENA,MI,49707,0069-1085-30,Paxlovid,01/04/2022 12:00:00 AM,,40,,,POINT (-83.457406 45.088597),1740315670
UNITED PHARMACY,920 N Willis ST,,Abilene,TAYLOR,TX,79603,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/04/2022 12:00:00 AM,20,,,POINT (-99.763861 32.460096),1407834088
MARTIN LUTHER KING JR. COMMUNITY HO,1680 E 120TH ST,,LOS ANGELES,LOS ANGELES,CA,90059,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,80,80,01/07/2022 12:00:00 AM,POINT (-118.244364 33.924351),
Owensboro Health Regional Hospital,1201 Pleasant Valley Road,ATTN: Inpatient Pharmacy,Owensboro,DAVIESS,KY,42303,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,01/05/2022 12:00:00 AM,96,96,01/05/2022 12:00:00 AM,POINT (-87.070139 37.777483),
BAYLOR HEALTH 201,425 UNIVERSITY BLVD STE 165,,ROUND ROCK,BLANCO,TX,78665,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,01/05/2022 12:00:00 AM,20,18,01/09/2022 12:00:00 AM,POINT (-97.681779 30.561249),1497067516
Kinney Drugs #64,7065 Manlius Center Rd,,East Syracuse,ONONDAGA,NY,13057,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/06/2022 12:00:00 AM,80,80,01/10/2022 12:00:00 AM,POINT (-76.033131 43.062384),1003923285
CHANDLER REGIONAL MEDICAL CENTER,1955 W. Frye Road,,Chandler,MARICOPA,AZ,85224,0310-7442-02,Evusheld,01/06/2022 12:00:00 AM,12/28/2021 12:00:00 AM,288,,,POINT (-111.873507 33.298691),
Walgreens Store #06753,8045 N LOOP DR,,EL PASO,EL PASO,TX,79915,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,0,01/10/2022 12:00:00 AM,POINT (-106.348694 31.729081),1063427169
Walgreens Store #05139,7945 W 95TH ST,,HICKORY HILLS,COOK,IL,60457,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,0,01/10/2022 12:00:00 AM,POINT (-87.817208 41.718517),1700891991
CVS Store #09123,3800 MARTIN LUTHER KING JR. BLVD,CVS Pharmacy,LYNWOOD,LOS ANGELES,CA,90262,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,01/05/2022 12:00:00 AM,220,184,01/10/2022 12:00:00 AM,POINT (-118.198257 33.927804),1699710491
Walmart Pharmacy #461,496 S BIBB AVE,,EAGLE PASS,MAVERICK,TX,78852,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,14,01/10/2022 12:00:00 AM,POINT (-100.48322 28.701373),1174540330
FROEDTERT PHARMACY 200,925 N 87th Street,,Milwaukee,MILWAUKEE,WI,53226,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,20,20,01/10/2022 12:00:00 AM,POINT (-88.019939 43.04192),1497303325
Fort Belvoir Community Hospital,9300 Dewitt Loop,Loading Dock,Fort Belvoir,FAIRFAX,VA,22060,0069-1085-30,Paxlovid,01/06/2022 12:00:00 AM,,20,,,POINT (-77.142608 38.705877),
NEUHAUSER PHARMACY,1875 MONROE STREET,,MADISON,DANE,WI,53711,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,01/07/2022 12:00:00 AM,40,40,01/07/2022 12:00:00 AM,POINT (-89.417383 43.06472),1902965908
Kinney Drugs #79-Liverpool,437 Electronics Parkway,,Liverpool,ONONDAGA,NY,13088,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,01/06/2022 12:00:00 AM,80,75,01/10/2022 12:00:00 AM,POINT (-76.188089 43.101043),1619084894
HN0080 - CHOP- MAIN HOSP - INPAT,3401 CIVIC CENTER BLVD,PHARMACY,PHILADELPHIA,PHILADELPHIA,PA,19104,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,01/05/2022 12:00:00 AM,72,,,POINT (-75.192955 39.94847),
LOGAN HEALTH MAIN HOSPITAL,310 SUNNYVIEW LANE,,KALISPELL,FLATHEAD,MT,59901,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/22/2021 12:00:00 AM,24,,,POINT (-114.324965 48.215324),
STANFORD HEALTH CARE - 300P,"300 Pasteur Dr, Room HO301",,Stanford,SANTA CLARA,CA,94305,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,12/21/2021 12:00:00 AM,192,96,01/05/2022 12:00:00 AM,POINT (-122.176664 37.433138),
Walmart Pharmacy #1466,2824 APPALACHIAN HWY,,JACKSBORO,CAMPBELL,TN,37757,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/07/2022 12:00:00 AM,POINT (-84.177996 36.333756),1215954490
