Provider Name,Address1,Address2,City,State,Zip,Last Report Date,Public Website,Phone Number,Geopoint
Phoenix Indian Medical Center,4212 N. 16th Street,,Phoenix,AZ,85016,05/23/2022 12:00:00 AM,,,POINT (-112.04773 33.40805)
WALGREENS STORE #05855,410 OLD POLK CITY RD,,LAKELAND,FL,33809,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-410+old+city+rd-lakeland-fl-33809/id=5855,,POINT (-81.945977 28.12892)
NORTH EAST MEDICAL SERVICES,1019 Clement Street,Attn: Pharmacy,San Francisco,CA,94118,06/03/2022 12:00:00 AM,http://www.nems.org/,415-391-9686,POINT (-122.47029 37.782465)
Optum Serve - Pacific Grove,435 Hillcrest Avenue,Distrct Office:Attn: Katrina Powley,Pacific Grove,CA,93950,05/24/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-121.91693 36.62237)
KROGER PHARMACY 01600519,1585 GEORGESVILLE SQUARE DR,,COLUMBUS,OH,43228,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-83.12092 39.920165)
BREAD FOR THE CITYS NW CTR,1525 7th St Nw,,Washington,DC,20001,06/03/2022 12:00:00 AM,http://www.breadforthecity.org,202-386-7020,POINT (-77.021525 38.910165)
CVS Store #04022,"210 E. TRADE ST., STE. E-186",CVS Pharmacy,CHARLOTTE,NC,28202,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.842065 35.225225)
CVS Store #05601,570 HIGHWAY 321 NORTH,CVS Pharmacy,LENOIR CITY,TN,37771,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.26373 35.810005)
Belcourt SU  - Quentin N. Burdik,1300 Hospital Loop,,BELCOURT,ND,58316,,,,POINT (-99.74867 48.84334)
ExpressCare of Parkville,7701 Harford Road,,Parkville,MD,21234,06/09/2022 12:00:00 AM,,,POINT (-76.547335 39.3744)
CVS Store #01632,9628 REA RD.,CVS Pharmacy,CHARLOTTE,NC,28277,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.806125 35.037835)
Optum Serve - Yucaipa,12385 7th Street,"Attn: COVID Testing,",Yucaipa,CA,92399,06/10/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-117.064478 34.027185)
MD NOW - DAVIE,2571 South University Drive,,Davie,FL,33328,06/12/2022 12:00:00 AM,,,POINT (-80.2519 26.0888)
CVS Store #03197,775 E. US HWY 80,CVS Pharmacy,FORNEY,TX,75126,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-96.4501 32.74216)
AMERICAN INSTITUTE OF RESEARCH,1127 WILSHIRE BLVD,Suite 809,LOS ANGELES,CA,90017,,,,POINT (-118.26382 34.05315)
WALGREENS STORE #09409,10003 FREMONT PIKE,,PERRYSBURG,OH,43551,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-10003+fremont+fremont+pike-perrysburg-oh-43551/id=9409,,POINT (-83.58759 41.54302)
CVS Store #00073,5 MACY STREET,CVS Pharmacy,AMESBURY,MA,01913,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-70.92869 42.84716)
PHILADELPHIA FIGHT J LAX TREAT CTR,"1233 Locust St, 5th floor",,Philadelphia,PA,19107,06/10/2022 12:00:00 AM,http://www.fight.org,215-790-1788,POINT (-75.16164 39.94794)
CVS Store #01756,8467 E. MAIN ST.,CVS Pharmacy,REYNOLDSBURG,OH,43068,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.77176 39.95488)
KROGER PHARMACY 02600619,237 E MAIN ST,,HENDERSONVILLE,TN,37075,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-86.60226 36.30883)
CVS Store #08335,8754 SPRING CYPRESS RD.,CVS Pharmacy,SPRING,TX,77379,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-95.556287 30.03307)
CVS Store #06205,10490 SHELBYVILLE RD.,CVS Pharmacy,LOUISVILLE,KY,40223,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-85.560065 38.244755)
KROGER PHARMACY 01100641,774 HWY 96,,BONAIRE,GA,31005,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-83.659485 32.55312)
CVS Store #05928,14380 MCGRAWS CORNER DR.,CVS Pharmacy,GAINESVILLE,VA,20155,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.618765 38.795135)
WALGREENS STORE #06021,1620 N 59TH AVE,,PHOENIX,AZ,85035,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-1620+n+59th+ave-phoenix-az-85035/id=6021,,POINT (-112.18708 33.46659)
LITTLE RIVER MED CTR INC MAIN SITE,4303 Live Oak Drive,Attn:  LRMC Pharmacy Department,Little River,SC,29566,06/07/2022 12:00:00 AM,http://www.lrmcenter.com,843-663-8024,POINT (-78.598615 33.883285)
Kimbrough Ambulatory Care Center,"Bldg 2484, 85 Medical Battalion Ave",,Fort Meade,MD,20755,,,,POINT (-76.72845 39.09611)
WALGREENS STORE #02537,1020 N COLLINS ST,,ARLINGTON,TX,76011,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-1020+n+collins+st-arlington-tx-76011/id=2537,,POINT (-97.097847 32.751015)
JAY C PHARMACY 02400081,815 HIGHLANDER POINT DR,,FLOYDS KNOBS,IN,47119,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-85.90577 38.32793)
ERIE WEST TOWN HEALTH CENTER,1701 W Superior St,,Chicago,IL,60622,06/07/2022 12:00:00 AM,http://www.eriefamilyhealth.org,312-666-3494,POINT (-87.670118 41.894825)
CVS Store #01424,110 EDDS LANE,CVS Pharmacy,STERLING,VA,20165,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.41209 39.040555)
COACHELLA VALLEY PHARMACY,77932 COUNTRY CLUB STE 22,,PALM DESERT,CA,92211,,,,POINT (-116.30479 33.75856)
CVS Store #02841,5710 SUGARLOAF PKWY,CVS Pharmacy,LAWRENCEVILLE,GA,30043,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.07492 33.97658)
JVCHC - TAMPA,440 E. Tampa Ave,,Springfield,MO,65806,06/07/2022 12:00:00 AM,http://www.jordanvalley.org,417-831-0150,POINT (-93.288283 37.21336)
COMM OF HOPE CONWAY HLTH CTR,4 Atlantic St SW,Conway Health Resource Center,Washington,DC,20032,,http://www.communityofhopedc.org,202-232-7356,POINT (-77.00775 38.83131)
Square Care Medical and Pharmacy,8600 E. Mill Plain Blvd.,,Vancouver,WA,98664,05/10/2022 12:00:00 AM,,,POINT (-122.58494 45.62366)
CVS Store #10463,118 STERLING WAY,CVS Pharmacy,DOVER,NH,03820,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-70.87 43.2)
ACHS - LITTLETON,25 Mount Eustis Rd,,Littleton,NH,03561,06/12/2022 12:00:00 AM,http://www.achs-inc.org,603-444-2464,POINT (-71.76899 44.30052)
KROGER PHARMACY 02100970,150 W 161ST ST,,WESTFIELD,IN,46074,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-86.161505 40.02188)
CVS Store #08586,7100 W. 151ST STREET,CVS Pharmacy,OVERLAND PARK,KS,66223,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-94.66849 38.85514)
KROGER PHARMACY 01400353,11390 MONTGOMERY RD,,CINCINNATI,OH,45249,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-84.32642 39.27169)
COLERAIN PRIMARY CARE,109 W RIVER ST,,COLERAIN,NC,27924,06/10/2022 12:00:00 AM,,,POINT (-76.76618 36.2019)
KROGER PHARMACY 02600530,9161 MIDDLEBROOK PIKE,,KNOXVILLE,TN,37923,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-84.09364 35.94274)
ExpressCare of Loch Raven,8000 Loch Raven Blvd,,Towson,MD,21286,06/09/2022 12:00:00 AM,,,POINT (-76.576895 39.385725)
325 MEDICAL GROUP,340 Magnolia Circle,Bldg 1467,Tyndall AFB,FL,32403,,,,POINT (-85.602622 30.06948)
CVS Store #06151,900 COSHOCTON AVE,CVS Pharmacy,MOUNT VERNON,OH,43050,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.45632 40.39971)
CVS Store #03301,28100 CHAGRIN BLVD.,CVS Pharmacy,WOODMERE,OH,44122,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.479815 41.461865)
SEATTLE INFECTIOUS DISEASE CLINIC,509 OLIVE WAY SUITE 752,,SEATTLE,WA,98101,,,,POINT (-122.33682 47.61277)
CVS Store #06908,310 N. HALLECK ST.,CVS Pharmacy,DEMOTTE,IN,46310,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.199475 41.204785)
Wellstreet UC - Lake Orion,845 S. Lapeer Rd.,,Orion Charter Township,MI,48362,,,,POINT (-83.237955 42.77027)
FRONTLINE PHARMACY AND SURGICAL,2610 Atlantic Avenue,,Brooklyn,NY,11207,,,,POINT (-73.898015 40.675435)
CVS Store #08793,285 E. PLUMB LN,CVS Pharmacy,RENO,NV,89502,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-119.80109 39.5058)
CVS Store #00775,2045 DIXWELL AVE.,CVS Pharmacy,HAMDEN,CT,06514,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-72.91935 41.367395)
CVS Store #08573,11900 W 135TH STREET,CVS Pharmacy,OVERLAND PARK,KS,66221,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-94.72443 38.88676)
SYED A A ZAIDI MD PLLC,868 Highway 51 S,,Ripley,TN,38063,06/08/2022 12:00:00 AM,,,POINT (-89.55416 35.74269)
WALGREENS STORE #00162,1554 E 55TH ST,,CHICAGO,IL,60615,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-1554+e+55th+st-chicago-il-60615/id=162,,POINT (-87.58805 41.7957)
CVS Store #00579,110 BULLARD PKWY,CVS Pharmacy,TEMPLE TERRACE,FL,33617,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.39287 28.03303)
CVS Store #03396,902 GARRISONVILLE RD.,CVS Pharmacy,STAFFORD,VA,22556,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.46008 38.469565)
Optum Serve - Reedley,995 North Reed Avenue,COVID Supplies: Brendan Taintor,Reedley,CA,93654,06/09/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-119.45819 36.60452)
WALGREENS STORE #09629,4398 ATLANTA HWY,,LOGANVILLE,GA,30052,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-4398+atlanta+atlanta+hwy-loganville-ga-30052/id=9629,,POINT (-83.90108 33.83815)
ROAN MOUNTAIN PHARMACY OF BAKERSVIL,604 S HWY 226,,BAKERSVILLE,NC,28705,06/06/2022 12:00:00 AM,,,POINT (-82.17909 36.02628)
CVS Store #00947,28 ABBY RD.,CVS Pharmacy,PALMYRA,VA,22963,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-78.312535 37.899)
METRO INFECTIOUS DISEASE CONSULT,901 MCCLINTOCK DR STE 201,,BURR RIDGE,IL,60527,06/02/2022 12:00:00 AM,,,POINT (-87.90863 41.75484)
CVS Store #16892,1400 PRECINCT LINE RD,CVS Pharmacy,HURST,TX,76053,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-97.183443 32.836555)
CVS Store #02378,2226 WISCONSIN AVENUE NW,CVS Pharmacy,WASHINGTON,DC,20007,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.071575 38.919835)
First Choice Health Center Pharmacy,110 Connecticut Boulevard,PHARMACY,East Hartford,CT,06108,05/11/2022 12:00:00 AM,,,POINT (-72.649589 41.769432)
ExpressCare of Largo,10416 CAMPUS WAY S,,Largo,MD,20774,06/09/2022 12:00:00 AM,,,POINT (-76.82352 38.89532)
CVS Store #07054,4300 HWY 49S,CVS Pharmacy,HARRISBURG,NC,28075,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.65029 35.32219)
CVS Store #03582,1605 FOUR SEASON BLVD.,CVS Pharmacy,HENDERSONVILLE,NC,28792,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.44822 35.33411)
CVS Store #05706,7095 BALTIMORE ANNAPOLIS RD.,CVS Pharmacy,GLEN BURNIE,MD,21061,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-76.64129 39.20056)
CVS Store #09586,55 DAMONTE RANCH PKWY,CVS Pharmacy,RENO,NV,89521,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-119.75628 39.419645)
CENTER FOR FAMILY HEALTH,505 N JACKSON ST,,Jackson,MI,49201,06/09/2022 12:00:00 AM,,,POINT (-84.40807 42.25357)
CVS Store #04415,50 DUVAL STATION RD.,CVS Pharmacy,JACKSONVILLE,FL,32218,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.62467 30.48949)
BOSTON HEALTH CARE MCINNIS HOUSE CL,780 Albany Street,,Boston,MA,02118,06/10/2022 12:00:00 AM,http://www.bhchp.org,857-654-1000,POINT (-71.0728 42.333655)
CARBONHEALTH - CASTRO,1998 MARKET ST,,SAN FRANCISCO,CA,94102,06/10/2022 12:00:00 AM,,,POINT (-122.42634 37.76988)
CVS Store #17053,10155 OKEECHOBEE BLVD,CVS Pharmacy,WEST PALM BEACH,FL,33411,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.20296 26.71095)
MARTIN LUTHER KING HEALTH CENTER,1799 Mount Mariah Drive,,Las Vegas,NV,89106,06/10/2022 12:00:00 AM,http://www.nvhealthcenters.org,800-787-2568,POINT (-115.16356 36.19309)
CVS Store #08852,4235 PACIFIC COAST HIGHWAY,CVS Pharmacy,TORRANCE,CA,90505,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-118.35848 33.80871)
CVS Store #01753,15010 MEMORIAL DR.,CVS Pharmacy,HOUSTON,TX,77079,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-95.61841 29.77804)
DESERT SENITA COMM HLTH CTR,410 N Malacate St,,Ajo,AZ,85321,06/09/2022 12:00:00 AM,http://www.desertsenita.org,520-387-5651,POINT (-112.863675 32.375555)
CVS Store #04522,800 EAST WEST CONNECTOR SW,CVS Pharmacy,AUSTELL,GA,30106,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.57699 33.85704)
VANDERBILT HTH WLK IN CLIN BRENTWD,"134 Pewitt Dr, Ste 200",Attn: Pharmacy Staff,Brentwood,TN,37027,06/06/2022 12:00:00 AM,,,POINT (-86.78665 36.034805)
CVS Store #05980,949 LIVINGSTON AVE.,CVS Pharmacy,NORTH BRUNSWICK,NJ,08902,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-74.47035 40.47048)
CVS Store #06666,207 S. LEBANON ST.,CVS Pharmacy,LEBANON,IN,46052,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-86.46839 40.04634)
Optum Serve - Red Bluff,1500 S Jackson,,Red Bluff,CA,96080,05/27/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-122.23906 40.15677)
CVS Store #03665,1299 EAST OGDEN AVE.,CVS Pharmacy,NAPERVILLE,IL,60563,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-88.12279 41.79619)
KROGER PHARMACY 02500463,11635 HWY 70,,ARLINGTON,TN,38002,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-89.674015 35.293045)
CVS Store #03257,704 W MARTIN LUTHER KING JR BLVD,CVS Pharmacy,SEFFNER,FL,33584,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.286518 27.981245)
FRYS PHARMACY 66000667,13730 W. CAMELBACK ROAD,,LITCHFIELD PARK,AZ,85340,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-112.35535 33.50951)
CVS Store #16953,1500 109TH AVE NE,CVS Pharmacy,BLAINE,MN,55449,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-93.23283 45.16505)
CVS Store #08922,1850 N. HIGHWAY 190,CVS Pharmacy,COVINGTON,LA,70433,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-90.081285 30.45822)
CVS Store #03816,4600 OLEANDER DRIVE,CVS Pharmacy,WILMINGTON,NC,28403,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.88634 34.209875)
VANDERBILT HTH WLK IN CLIN FRANKLIN,919 Murfreesboro Rd,Attn: Pharmacy Staff,Franklin,TN,37064,06/10/2022 12:00:00 AM,,,POINT (-86.84116 35.91737)
CVS Store #16994,1200 EDWARDS FERRY RD NE,CVS Pharmacy,LEESBURG,VA,20176,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-77.53544 39.11599)
CVS Store #10970,305 EAST 86TH ST.,CVS Pharmacy,NEW YORK,NY,10028,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-73.95149 40.77787)
Walmart Pharmacy #4108,4870 Elm Springs Rd,,Springdale,AR,72762,06/10/2022 12:00:00 AM,https://www.walmarthealth.com/,,POINT (-94.18398 36.1956)
Springfield Urgent Care-White Lake,320 Town Center Blvd,Suite C101,White Lake,MI,48386,03/10/2022 12:00:00 AM,,,POINT (-83.49923 42.64874)
PureView Health Center,1930 9th Ave,,Helena,MT,59601,05/25/2022 12:00:00 AM,,,POINT (-112.005992 46.58944)
OLMSTED MEDICAL CENTER - HOSPITAL,1650 4TH ST SE,OLMSTED HOSPITAL PHARMACY,ROCHESTER,MN,55904,06/10/2022 12:00:00 AM,,,POINT (-92.44017 44.0197)
Freedom Hill Community Health Cente,162 NC 33 East,,Tarboro,NC,27886,06/08/2022 12:00:00 AM,,,POINT (-77.52435 35.87486)
TGH Urgent Care -South Tampa,3301 W Gandy Blvd,,Tampa,FL,33611,06/10/2022 12:00:00 AM,,,POINT (-82.49873 27.89399)
CVS Store #00663,15051 GALAXIE AVE.,CVS Pharmacy,APPLE VALLEY,MN,55124,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-93.20811 44.73115)
CVS Store #05241,3265 COUNTY LINE RD.,CVS Pharmacy,CHALFONT,PA,18914,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-75.19078 40.24401)
CVS Store #03708,3701 IRA E. WOODS AVE.,CVS Pharmacy,GRAPEVINE,TX,76051,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-97.12661 32.914035)
CVS Store #07592,31 W. MAIN ST.,CVS Pharmacy,RADFORD,VA,24141,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.569135 37.137935)
MOLOKAI COMMUNITY HEALTH CENTER,30 Oki Place,,Kaunakakai,HI,96748,06/10/2022 12:00:00 AM,,,POINT (-157.01932 21.08611)
CVS Store #08747,6150 N BROADWAY,CVS Pharmacy,CHICAGO,IL,60660,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.660797 41.993905)
CVS Store #07289,796 RIDGEWAY AVE.,CVS Pharmacy,SIGNAL MOUNTAIN,TN,37377,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-85.34346 35.12197)
CVS Store #05575,101 EDGEFIELD RD.,CVS Pharmacy,NORTH AUGUSTA,SC,29841,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-81.95373 33.52181)
Alliance Community Healthcare Inc,115 Christopher Columbus Drive,Suite 100,Jersey City,NJ,07302,,,,POINT (-74.04407 40.719575)
WALGREENS STORE #06325,5230 DALLAS HWY,,POWDER SPRINGS,GA,30127,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-5230+dallas+dallas+hwy-powder%20springs-ga-30127/id=6325,,POINT (-84.70444 33.94085)
PhysicianOne UrgCare/Derby,78 Pershing Drive,,Derby,CT,06418,06/07/2022 12:00:00 AM,,,POINT (-73.08416 41.33178)
NAFTZGER CLINIC,3612 Pera Ave,,El Paso,TX,79905,06/02/2022 12:00:00 AM,http://www.projectvidaelpaso.org/,915-533-7057 x2,POINT (-106.45038 31.77205)
MMP SPRING ST HEALTH CENTER,55 SPRING ST,,SCARBOROUGH,ME,04074,06/10/2022 12:00:00 AM,,207-396-7300,POINT (-70.346305 43.62519)
Docs Medical Norwalk,677 Connecticut Ave,,Norwalk,CT,06854,06/10/2022 12:00:00 AM,,,POINT (-73.449138 41.09429)
Optum Serve - NVCD,2721 Napa Valley Corporate Drive,ATTN: COVID Testing,Napa,CA,94558,05/24/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-122.27649 38.2512)
CVS Store #04369,4610 CENTRE AVE.,CVS Pharmacy,PITTSBURGH,PA,15213,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-79.95154 40.45185)
CVS Store #01193,835 OLD YORK RD.,CVS Pharmacy,JENKINTOWN,PA,19046,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-75.123695 40.106035)
Optum Serve - SF Van Ness,101 New Montgomery St. 3rd Floor,,San Francisco,CA,94105,06/10/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-122.40018 37.78736)
WALGREENS STORE #06000,22 US HIGHWAY 41,,SCHERERVILLE,IN,46375,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-22+us+highway+highway%2041-schererville-in-46375/id=6000,,POINT (-87.472525 41.52262)
CVS Store #07465,2242 REPSDORPH RD,CVS Pharmacy,SEABROOK,TX,77586,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-95.03211 29.57782)
CVS Store #04987,2175 MAIN ST.,CVS Pharmacy,DUNEDIN,FL,34698,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-82.747517 28.018865)
CVS Store #07689,"1520 AVENUE PLACE, SUITE B-100",CVS Pharmacy,ATLANTA,GA,30329,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-84.32801 33.801695)
CVS Store #01330,275 BALTIMORE BLVD,CVS Pharmacy,WESTMINSTER,MD,21157,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-76.98587 39.57511)
WALGREENS STORE #05766,101 W SOUTHMORE AVE,,PASADENA,TX,77502,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-101+w+southmore+ave-pasadena-tx-77502/id=5766,,POINT (-95.211619 29.69029)
WALGREENS STORE #04105,12611 S GESSNER RD,,HOUSTON,TX,77071,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-12611+s+gessner+rd-houston-tx-77071/id=4105,,POINT (-95.5296 29.63718)
KROGER PHARMACY 02400362,111 TOWNE DR,,ELIZABETHTOWN,KY,42701,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-85.888515 37.734705)
CVS Store #01379,840 VALLEY FORGE RD.,CVS Pharmacy,LANSDALE,PA,19446,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-75.30322 40.24122)
CVS Store #02341,14400 CLAYTON RD.,CVS Pharmacy,BALLWIN,MO,63011,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-90.52381 38.62123)
CVS Store #06060,183 ROUTE 206 SOUTH,CVS Pharmacy,CHESTER,NJ,07930,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-74.69567 40.781)
WALGREENS STORE #03912,29660 N TATUM BLVD,,CAVE CREEK,AZ,85331,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-29660+n+tatum+blvd-cave%20creek-az-85331/id=3912,,POINT (-111.990495 33.754855)
TOTAL HEALTHCARE ALLIANCE LLC DBA S,3510 DR MARTIN LUTHER KING JR BLVD,STE 1,FORT MYERS,FL,33916,06/06/2022 12:00:00 AM,,,POINT (-81.8184 26.63283)
CVS Store #17167,2112 W PETERSON AVE,CVS Pharmacy,CHICAGO,IL,60659,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-87.68373 41.99179)
WALGREENS STORE #06206,2444 DALLAS HWY SW,,MARIETTA,GA,30064,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-2444+dallas+hwy+sw-marietta-ga-30064/id=6206,,POINT (-84.62339 33.94679)
NEWARK URGENT CARE,324 E Main Street,,Newark,DE,19711,06/12/2022 12:00:00 AM,,,POINT (-75.73994 39.68433)
WALGREENS STORE #07722,11994 RICHMOND AVE,,HOUSTON,TX,77082,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-11994+richmond+richmond+ave-houston-tx-77082/id=7722,,POINT (-95.588765 29.73173)
KROGER PHARMACY 02400707,9440 BROWNSBORO RD,STE 1A,LOUISVILLE,KY,40241,06/10/2022 12:00:00 AM,https://www.kroger.com/health/pharmacy/covid-19-treatment,,POINT (-85.575445 38.305335)
FAIR HAVEN COMMUNITY HEALTH CENTER,374 Grand Ave,,New Haven,CT,06513,05/24/2022 12:00:00 AM,http://www.fhchc.org,203-777-7411,POINT (-72.902105 41.308355)
CVS Store #10200,2169 MIDLAND TRAIL,CVS Pharmacy,SHELBYVILLE,KY,40065,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-85.2585 38.21411)
Wellstreet UC - Bloomfield Twp,6543 Telegraph Rd.,,Bloomfield Township,MI,48301,,,,POINT (-83.28464 42.54416)
WALGREENS STORE #04033,1490 US HIGHWAY 41 BYP S,,VENICE,FL,34285,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-1490+us+byp+s-venice-fl-34285/id=4033,,POINT (-82.42542 27.07988)
Optum Serve - Bell,6250 Pine Ave,,Bell,CA,90201,06/10/2022 12:00:00 AM,https://lhi.care/covidtesting,,POINT (-118.18866 33.98022)
WALGREENS STORE #12069,2221 FULTON ST,,HOUSTON,TX,77009,06/10/2022 12:00:00 AM,https://www.walgreens.com/locator/walgreens-2221+fulton+fulton+st-houston-tx-77009/id=12069,,POINT (-95.360195 29.78165)
CVS Store #01074,870 E. BALTIMORE PIKE,CVS Pharmacy,KENNETT SQUARE,PA,19348,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-75.68012 39.86218)
COMMUNITY CLINIC SPRINGDALE,"614 E. Emma Ave., Suite 300",,Springdale,AR,72764,06/08/2022 12:00:00 AM,http://www.communityclinicnwa.org,479-751-7417,POINT (-94.12291 36.1854)
CVS Store #05341,1142 N. BROOME ST.,CVS Pharmacy,WAXHAW,NC,28173,06/10/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,POINT (-80.74793 34.933915)
Childrens Urgent Care,615 Belair Road,,BEL AIR,MD,21014,06/09/2022 12:00:00 AM,,,POINT (-76.35626 39.52429)
